,t,pNN50,RMSSD,CVRR,SDNN,HR,LPS,CSI,CVI,SCL,EDA,correct,error,PE,NPE,PEm,NPEm,DMS
31,61,0.2,41.676704278164685,0.09106264859901832,42.43566134613022,78.54695324308335,2735.653742364039,2.9797427470285114,2.9399112542366077,0.5353867066534082,0.5374020490380691,0.7078079277717896,0.2921920722282102,-3.5317102961797314e-20,0.7078079277717896,0.7078079277717896,0.7078079277717896,0.7078079277717896
32,62,0.2,41.55359093028746,0.09050394830691434,44.065425283497966,77.98809432135761,2942.496193224185,3.1800378852578777,2.971566036964822,0.535480240238851,0.5373489666161122,0.7175043127250824,0.2824956872749178,1.7138999574406742e-20,0.7175043127250824,0.7175043127250824,0.7175043127250824,0.7175043127250824
33,63,0.2,40.809614405124755,0.09033189463685688,45.02757425813447,79.01089733849162,3128.47000341182,3.2526976922804294,2.9981821225103515,0.5355976557459715,0.5358120896716172,0.746606392870258,0.2533936071297421,1.0232843965401909e-19,0.746606392870258,0.746606392870258,0.746606392870258,0.746606392870258
34,64,0.2,40.47520394183944,0.08889841314876487,46.53100569101696,81.99695827251055,3267.150800560941,3.3065228259755393,3.0170193077990635,0.5356187714479488,0.5369810484951909,0.7914600474661003,0.20853995253389962,-3.589920176455794e-20,0.7914600474661003,0.7914600474661003,0.7914600474661003,0.7914600474661003
35,65,0.2,40.708103681371334,0.08591218055872668,48.52461440119807,79.1560841640552,3328.3223096532006,3.4208927156825784,3.0250755033758856,0.5357516126299491,0.5352425676127257,0.8394611501862809,0.16053884981371921,-3.1959880111097015e-19,0.8394611501862809,0.8394611501862809,0.8394611501862809,0.8394611501862809
36,66,0.16666666666666666,37.24882632452156,0.08229614158227529,48.118906975755706,76.08328045117675,3099.581273783528,4.017647789616487,2.9941531557311416,0.5358483358959151,0.5369199331994534,0.8570222054105205,0.14297779458947937,3.5484955652415644e-19,0.8570222054105205,0.8570222054105205,0.8570222054105205,0.8570222054105205
37,67,0.16666666666666666,37.22461777472545,0.08223849850146199,48.20564141940964,75.61537416910171,3109.9408460420154,4.0316052843102606,2.995602255727604,0.5359207884111004,0.5370606222806774,0.8315023363315683,0.16849766366843152,1.775468757619826e-18,0.8315023363315683,0.8315023363315683,0.8315023363315683,0.8315023363315683
38,68,0.16666666666666666,37.07329592273836,0.08227322349468777,47.387019958768434,84.7647120265169,3125.785649919434,3.9162074268021807,2.997809320359168,0.5359709262355042,0.5361650045746257,0.7939497780223718,0.20605022197762807,1.0779557522128323e-18,0.7939497780223718,0.7939497780223718,0.7939497780223718,0.7939497780223718
39,69,0.2,40.301434350940845,0.08238866013450828,50.88925114175216,85.5708901191617,3487.568738762112,3.721231220453648,3.045372903464475,0.5361039266832085,0.5371721810236956,0.776776725599138,0.22322327440086187,-3.929212330055611e-18,0.776776725599138,0.776776725599138,0.776776725599138,0.776776725599138
40,70,0.2,39.99019947320659,0.08373750014386129,54.638981142003345,80.94623043878651,3886.3272636659103,4.005378782544763,3.0923894966061205,0.536225989410035,0.5366315481014015,0.7806855016031035,0.21931449839689648,-5.790775902994276e-18,0.7806855016031035,0.7806855016031035,0.7806855016031035,0.7806855016031035
