,A,B,pNN50,RMSSD,CVRR,SDNN,HR,LPS,CSI,SCL,EDA
54,a2,b1,0.2333333333333333,41.941900732777405,0.07148547694030973,41.90889639486939,59.99323288081714,3318.8093502952916,2.58036936990736,0.19687147359644225,0.1957662777473198
69,a2,b1,0.3,63.32196705748139,0.1091513114080586,106.18705851148032,70.36707414670961,13992.174406421123,4.578665674944851,0.19673002450476368,0.1977026322186209
84,a2,b1,0.3333333333333333,64.1887768377923,0.12932822898741633,100.44304388379852,58.53591699514185,13000.48240929132,4.420835278430115,0.19701045870851652,0.1965127166168301
99,a2,b1,0.2,44.137519263335925,0.08481056365360952,84.64157522297964,59.79062874055543,6000.360234669764,6.882118731682255,0.19680971424572044,0.197308369709531
114,a2,b1,0.0,27.527426156334148,0.04042960642267505,31.18503962589655,58.32744554841727,1260.932487229195,4.067530455750099,0.1974281770797331,0.19820175077743346
129,a2,b1,0.1,27.531337688827527,0.05005762838398439,30.37969823524572,55.075401479299295,1458.952290046413,3.126812056980277,0.19821070815123876,0.1982122178735151
144,a2,b1,0.1,32.122927080498144,0.06653124943619422,27.976955816797886,57.333557133653635,1239.0705024603446,2.676258057168255,0.1986998472080129,0.20060442325062225
5,a2,b2,0.43333333333333335,139.67115124895636,0.1307627772342431,128.53337593384538,58.66767497438426,36064.231633799434,1.8207580969260702,0.21273753357079087,0.2113253766387798
20,a2,b2,0.2,41.13409874667944,0.058933955300058474,45.258257990225566,55.19478428493472,3428.4444855600427,3.0511668069546447,0.21155871354721992,0.20867332337994474
35,a2,b2,0.3333333333333333,62.500174944883426,0.06293669900394683,61.01427531071394,58.77975083769528,6681.393388278667,2.6468015177670434,0.21034481364678603,0.2086422371783863
50,a2,b2,0.43333333333333335,81.79488549667084,0.09608039533916522,93.54978434459412,63.5161685645786,12722.115308186743,3.45542612914038,0.20879723481793067,0.2073391790586487
65,a2,b2,0.6,92.88288445427395,0.12718681115301148,104.35824274198484,72.62224686980583,15003.01757875265,3.7127633481372517,0.2079727850293021,0.2070463870282822
80,a2,b2,0.4,74.54674915027718,0.11173666595132252,93.86647614509809,58.19690921318573,13377.10153070752,3.5566193110160427,0.2071930542768005,0.2081783388291368
95,a2,b2,0.2,37.3268525300596,0.07311521275659792,71.6714521524555,58.59763465114587,5752.362832951475,4.751339897542256,0.20623486847369854,0.2033961377365524
110,a2,b2,0.2333333333333333,39.761255083432175,0.061062793476519876,28.74175111878613,56.25107552086934,1861.5198276304934,1.5214992236545042,0.2052814930787683,0.203255992837625
125,a2,b2,0.2333333333333333,41.10033805077358,0.06524284425270407,35.17885196549211,61.2926062811786,2241.562552740649,2.279983449393582,0.2047916179713276,0.2043040271279824
