answer,choicedCardRule,sortingRule,RT 
1,2,0,3206.3588 
1,1,0,3236.9105 
0,0,0,948.8084 
0,0,0,1197.4263 
0,0,0,1324.9454 
0,0,0,685.1755 
0,0,0,677.0259 
0,0,0,1428.8137 
1,0,2,901.3457 
0,2,2,1835.8989 
0,2,2,876.8023 
0,2,2,1005.0415 
0,2,2,1068.8503 
0,2,2,1020.4334 
0,2,2,1004.4243 
1,2,0,765.0098 
0,0,0,1693.0146 
0,0,0,908.6337 
0,0,0,597.0991 
0,0,0,1573.0983 
0,0,0,1464.8471 
0,0,0,691.9127 
1,0,2,724.9975 
0,2,2,1932.8964 
0,2,2,1813.8815 
0,2,2,821.029 
0,2,2,1104.2181 
0,2,2,1149.5233 
0,2,2,1207.296 
1,2,0,1055.4459 
1,2,0,980.5661 
1,2,0,1036.3627 
0,0,0,940.8288 
0,0,0,2261.0133 
0,0,0,1149.4441 
0,0,0,917.4118 
0,0,0,876.605 
0,0,0,829.2844 
1,0,2,1092.5715 
1,1,2,1933.2141 
0,2,2,4173.808 
1,0,2,2413.1761 
0,2,2,1085.155 
0,2,2,852.9795 
0,2,2,869.0876 
0,2,2,1429.2419 
0,2,2,1029.2148 
0,2,2,957.6014 
1,2,1,932.4371 
1,0,1,1501.4261 
0,1,1,1845.4301 
0,1,1,1436.781 
0,1,1,1204.1384 
0,1,1,1429.874 
0,1,1,1268.608 
0,1,1,989.0218 
1,1,2,1157.3289 
0,2,2,1165.1049 
0,2,2,860.9754 
0,2,2,933.4845 
0,2,2,787.4324 
0,2,2,1213.2904 
0,2,2,1229.1445 
1,2,1,924.6981 
0,1,1,2108.5975 
1,0,1,1597.6539 
0,1,1,1932.7654 
0,1,1,1053.228 
0,1,1,893.7914 
1,0,1,1020.6198 
0,1,1,1133.1634 
0,1,1,972.3385 
0,1,1,1004.5734 
0,1,1,1453.3073 
0,1,1,1517.8303 
0,1,1,1130.6552 
1,1,2,1301.208 
0,2,2,1244.8562 
0,2,2,909.5303 
0,2,2,1028.8233 
0,2,2,933.4138 
0,2,2,1348.9955 
0,2,2,981.7938 
1,2,0,1044.4255 
0,0,0,1164.9298 
0,0,0,772.6672 
0,0,0,781.1377 
0,0,0,829.195 
0,0,0,933.1894 
0,0,0,1068.6707 
1,0,2,949.8822 
0,2,2,2028.617 
1,1,2,2646.1039 
1,0,2,1388.491 
1,0,2,965.6252 
0,2,2,1156.8824 
