,t,pNN50,RMSSD,CVRR,SDNN,HR,LPS,CSI,CVI,SCL,EDA,correct,error,PE,NPE,PEm,NPEm,DMS
32,62,0.26666666666666666,228.27014632395034,0.22057486895526682,168.6866184616537,78.12311907578261,82347.62493587019,1.2147799096277427,4.41850120510283,0.19331383042580616,0.19746912946487089,0.7078248787704219,0.29217512122957817,-2.055995850844852e-05,0.7078248787704219,0.7078248787704219,0.7078248787704219,0.7078248787704219
33,63,0.3,228.74859833533245,0.21747375870933666,166.4219921443047,73.50661221558585,80013.72633783646,1.1878796792093869,4.406014623815588,0.1938294633089525,0.19647666374922326,0.7511742046352617,0.24882579536473837,-2.041251949972652e-05,0.7511742046352617,0.7511742046352617,0.7511742046352617,0.7511742046352617
34,64,0.3,228.7969039779993,0.21196474959565373,163.97105239191342,73.37567993500603,78113.34197637833,1.1603721066362684,4.395575346226001,0.19421792968419302,0.19640224004128412,0.773584800675192,0.22641519932480825,5.315776362125328e-06,0.773584800675192,0.773584800675192,0.773584800675192,0.773584800675192
35,65,0.26666666666666666,228.51631272194953,0.20771692490415697,162.47811225581935,80.0106564623748,77594.92134790325,1.145516018748929,4.392683424559419,0.19458466435859503,0.19612264511798572,0.7798896947493783,0.22011030525062172,3.6248941034078935e-06,0.7798896947493783,0.7798896947493783,0.7798896947493783,0.7798896947493783
36,66,0.3,228.6756281851043,0.20569535975527192,162.07141665849775,86.36959176077815,76668.79182020554,1.1330424736601177,4.3874687468168005,0.1949753077293352,0.19578632035051835,0.8004305406478126,0.1995694593521874,-2.4352358423024494e-06,0.8004305406478126,0.8004305406478126,0.8004305406478126,0.8004305406478126
37,67,0.3,228.70123174468617,0.20280211701691322,161.3421798904674,84.47019435945788,76114.94999092276,1.1250995087611444,4.384320093680831,0.195326684505143,0.19632529843183144,0.8359293116810197,0.16407068831897997,-1.838942866190918e-06,0.8359293116810197,0.8359293116810197,0.8359293116810197,0.8359293116810197
38,68,0.26666666666666666,228.08871344477083,0.20339757748256276,161.37777427287685,79.935831129402,76882.32929617989,1.1307774402617659,4.388676659941814,0.19567565863562278,0.19664281254903648,0.8597434330673448,0.14025656693265506,2.8865386237895975e-07,0.8597434330673448,0.8597434330673448,0.8597434330673448,0.8597434330673448
39,69,0.26666666666666666,228.21105706441932,0.205335260066624,161.42184642657108,75.55899454418869,76920.98460238485,1.1363856620690542,4.388894961955068,0.19582299961966915,0.19492637705481256,0.8597459636378453,0.14025403636215478,4.535206123373712e-07,0.8597459636378453,0.8597459636378453,0.8597459636378453,0.8597459636378453
40,70,0.26666666666666666,228.32326255207212,0.20616903968864508,161.39274326945426,79.08901715862343,76822.7494990928,1.1376308025592576,4.388339973885549,0.19597641197283588,0.19561924980218112,0.8578254198480131,0.1421745801519869,-7.445696877553042e-08,0.8578254198480131,0.8578254198480131,0.8578254198480131,0.8578254198480131
41,71,0.26666666666666666,228.41010637619277,0.20600404689152202,161.43862552007167,88.10077296924321,76709.51493795753,1.139317875954824,4.387699363859262,0.19607329850544555,0.19453380195277628,0.8630279978757819,0.136972002124218,-9.663218321905875e-08,0.8630279978757819,0.8630279978757819,0.8630279978757819,0.8630279978757819
42,72,0.3,228.86417357063368,0.20624677601689248,162.40075377077218,89.35679751782841,76756.25820892044,1.148347219254685,4.387963922462224,0.1960879113878386,0.194687801606852,0.8468374084142561,0.15316259158574383,3.232812884977361e-08,0.8468374084142561,0.8468374084142561,0.8468374084142561,0.8468374084142561
43,73,0.3,228.87101661280585,0.20870199164937708,163.4905385523222,89.01516835970905,77644.26926219474,1.1631710360999656,4.392959534316342,0.19609074458203798,0.19577869724974156,0.8060330765503386,0.19396692344966143,2.6956918209853082e-08,0.8060330765503386,0.8060330765503386,0.8060330765503386,0.8060330765503386
44,74,0.3,228.86929501421378,0.21147445355679834,164.4557129278096,86.76624725982298,78593.77966482831,1.176875572173234,4.398238302300213,0.19608572934859297,0.193943208984692,0.7795362408571843,0.22046375914281563,-1.0816513156954425e-08,0.7795362408571843,0.7795362408571843,0.7795362408571843,0.7795362408571843
45,75,0.3,228.89084276120568,0.21401798345720208,165.05643309638597,87.72865782089508,79218.3710898364,1.1884652394536086,4.40167603538211,0.19606919888423777,0.194383838234648,0.7831416513014515,0.21685834869854853,-1.4142420941580523e-08,0.7831416513014515,0.7831416513014515,0.7831416513014515,0.7831416513014515
46,76,0.3,228.79053331046535,0.21598864986201696,165.735097945684,91.16953898302008,79898.88150320282,1.1942475315368348,4.4053908270155135,0.19605707829415442,0.19473302233469994,0.7973709078239113,0.20262909217608888,-2.3335017389556437e-09,0.7973709078239113,0.7973709078239113,0.7973709078239113,0.7973709078239113
47,77,0.3,228.8382219082831,0.2186800683334653,166.62583376766506,89.1211829084539,80407.77963261733,1.2051107095817644,4.408148197050158,0.19598661166205303,0.1953116821749298,0.8026048253058069,0.1973951746941932,1.991439790704769e-09,0.8026048253058069,0.8026048253058069,0.8026048253058069,0.8026048253058069
48,78,0.3,228.8108909103207,0.22224029269231144,167.1522283607704,82.9735368068675,80957.57393878746,1.2119111107990035,4.41110761246384,0.19594973227782717,0.19469364765829344,0.7993301450404062,0.200669854959594,-2.9703316584261564e-10,0.7993301450404062,0.7993301450404062,0.7993301450404062,0.7993301450404062
49,79,0.3,228.97143830053605,0.22535531251766022,166.74212771448663,84.20841938356473,80759.51804663616,1.2129259586698211,4.410043845820273,0.19597348574981213,0.1941286781516516,0.7973037100702138,0.20269628992978664,-4.504384069721086e-10,0.7973037100702138,0.7973037100702138,0.7973037100702138,0.7973037100702138
50,80,0.3,228.97986195961747,0.2267769111769232,166.57950940084686,84.67322173937181,80509.41174869177,1.2110059431976086,4.408696780737025,0.1959307453726961,0.19292562639435,0.803558795189334,0.19644120481066588,1.205618092642343e-10,0.803558795189334,0.803558795189334,0.803558795189334,0.803558795189334
51,81,0.3,228.93826700744378,0.2284768887732712,166.37684110490184,50.28469998557108,80538.67654419504,1.2080618833761467,4.408854616070257,0.19586090112577176,0.193576567195004,0.8123540026207642,0.18764599737923576,1.9172278882611863e-11,0.8123540026207642,0.8123540026207642,0.8123540026207642,0.8123540026207642
52,82,0.3333333333333333,245.9877011363003,0.2300158142248324,184.72715324080085,85.05471833678055,88372.37573128079,1.1981332379917957,4.449166657676924,0.19574615122615088,0.1939488901936804,0.8073474036101183,0.19265259638988186,-5.435341452105437e-11,0.8073474036101183,0.8073474036101183,0.8073474036101183,0.8073474036101183
53,83,0.3333333333333333,261.7403844067719,0.24133379661683196,184.90062893784483,52.86777707906526,96020.50448465212,1.1879201666973298,4.4852141106962,0.19562985291227028,0.193984715710534,0.8096544690392637,0.19034553096073606,-6.393922427450279e-12,0.8096544690392637,0.8096544690392637,0.8096544690392637,0.8096544690392637
54,84,0.36666666666666664,273.5566903066552,0.24144741024205055,196.6803932488698,82.54867411131019,100578.0002284819,1.1853907863642001,4.505353123689509,0.19554623872439247,0.1930702200250348,0.8440585669536024,0.1559414330463976,1.2247032125444372e-11,0.8440585669536024,0.8440585669536024,0.8440585669536024,0.8440585669536024
