,t,pNN50,RMSSD,CVRR,SDNN,HR,LPS,CSI,CVI,SCL,EDA,correct,error,PE,NPE,PEm,NPEm,DMS
31,61,0.13333333333333333,29.05763236944331,0.08137652326953422,41.121799640059045,87.30390608595994,2475.981520250917,3.886081254396239,2.896597526263396,0.1364053206736428,0.13542573724268314,0.4168833324428221,0.5831166675571778,0.21362032964535205,0.4168833324428221,0.4168833324428221,0.4168833324428221,0.4168833324428221
32,62,0.13333333333333333,29.121168003105186,0.0807229011032455,41.11965530804644,90.21515256311953,2473.088246230779,3.9027288050233464,2.8960897407020614,0.13643680747589057,0.13653039852501295,0.434947884360607,0.5650521156393928,0.2097741404123691,0.434947884360607,0.434947884360607,0.434947884360607,0.434947884360607
33,63,0.13333333333333333,29.395444566885647,0.08079678530311445,41.23089462196906,93.21742135754373,2445.9340932892164,3.9486909022860734,2.891294877918464,0.13644462896996395,0.13861271733190514,0.43742352785224,0.56257647214776,0.1880321065601166,0.43742352785224,0.43742352785224,0.43742352785224,0.43742352785224
34,64,0.13333333333333333,29.429053956685188,0.08157278222794258,41.81485038033632,97.53723144155319,2465.5774092556458,3.981335815272311,2.8947687694943887,0.13654880873866485,0.14003279745267658,0.43229272342847214,0.567707276571528,0.1599771416952839,0.43229272342847214,0.43229272342847214,0.43229272342847214,0.43229272342847214
35,65,0.13333333333333333,29.707218079938436,0.08272851248194618,43.38274675260963,97.2472081219822,2524.0374939705625,4.064753837315574,2.9049459292660673,0.1366693556901872,0.13855173444922708,0.42786972928193595,0.5721302707180641,0.13814324372198244,0.42786972928193595,0.42786972928193595,0.42786972928193595,0.42786972928193595
36,66,0.13333333333333333,29.529089449176244,0.0849617834402488,44.438220850178396,97.21282498513771,2627.696087337566,4.095602555298792,2.9224252617002087,0.13677517438925144,0.13911841165301458,0.4279985751125217,0.5720014248874783,0.13228568639276936,0.4279985751125217,0.4279985751125217,0.4279985751125217,0.4279985751125217
37,67,0.13333333333333333,29.506487955723937,0.08585526597991365,44.91403433028654,101.52020324362105,2678.4878297997384,4.099092244595789,2.9307398047226685,0.1369521317973192,0.13941543783307256,0.4284605809024705,0.5715394190975294,0.14711971374344274,0.4284605809024705,0.4284605809024705,0.4284605809024705,0.4284605809024705
38,68,0.1,28.306736189037146,0.08626622062162419,46.541007231090695,95.19784555156404,2689.4674119973947,4.4622344605715645,2.932516413653624,0.13705890419076983,0.13966336731609147,0.42704782842166933,0.5729521715783306,0.18021544571569123,0.42704782842166933,0.42704782842166933,0.42704782842166933,0.42704782842166933
39,69,0.06666666666666667,27.131182375870758,0.09178062541197318,47.29630045068033,83.29985454997949,2635.3714940153527,4.858544116814374,2.923691971305641,0.13722160676114808,0.13789078077774014,0.4283914329240362,0.5716085670759636,0.21330856775498921,0.4283914329240362,0.4283914329240362,0.4283914329240362,0.4283914329240362
40,70,0.1,31.77541012697579,0.09485241670139827,46.8362093618133,81.38357688663945,3119.5275336214795,3.917724533339089,2.996938950465742,0.13727948426630887,0.1395626881247475,0.436787556576023,0.563212443423977,0.23002704450475062,0.436787556576023,0.436787556576023,0.436787556576023,0.436787556576023
41,71,0.06666666666666667,30.18292927913258,0.09485107569167052,47.48545249706642,78.1632126740239,2927.0522669697116,3.990415343135435,2.9692806047973503,0.13741514160944351,0.14128543621608802,0.45054422402259164,0.5494557759774082,0.23286741294242394,0.45054422402259164,0.45054422402259164,0.45054422402259164,0.45054422402259164
42,72,0.06666666666666667,29.819542783263177,0.09404692328035699,46.9136233844799,76.51559879472059,2882.4412083028574,4.004531622951764,2.9626105852777926,0.13760913138693484,0.1389544238686574,0.4663346267411522,0.5336653732588476,0.22954765711559524,0.4663346267411522,0.4663346267411522,0.4663346267411522,0.4663346267411522
43,73,0.06666666666666667,29.93390916774775,0.09459630472797873,49.671077060133754,75.20371864476394,3023.7441852114866,4.242531083084578,2.983395173509868,0.13768562440655321,0.14192791437320726,0.4840288363434916,0.5159711636565084,0.22307836915399784,0.4840288363434916,0.4840288363434916,0.4840288363434916,0.4840288363434916
44,74,0.06666666666666667,29.963548540523448,0.09560531232377062,52.86721370489461,81.30000934820455,3209.6573782464766,4.515104935996319,3.009308802489999,0.13786157003061408,0.14083150732272798,0.5088519263844609,0.4911480736155389,0.20859638702773467,0.5088519263844609,0.5088519263844609,0.5088519263844609,0.5088519263844609
45,75,0.1,31.90996668590075,0.0969943282226506,52.03919169611065,81.38224397766831,3427.3357295792816,4.395192283858734,3.037806775757375,0.13804692024711357,0.14087620958563565,0.5434212728018724,0.4565787271981276,0.1858966878634923,0.5434212728018724,0.5434212728018724,0.5434212728018724,0.5434212728018724
46,76,0.06666666666666667,28.063860623273964,0.09688706782259005,51.610579036646634,84.79427159624358,3081.396059700692,5.086883459711038,2.991597650188799,0.13821614951374117,0.14051780220767324,0.5852296069389995,0.41477039306100044,0.16366082415505867,0.5852296069389995,0.5852296069389995,0.5852296069389995,0.5852296069389995
47,77,0.06666666666666667,28.54711526711284,0.0957523514847987,51.82849452139131,90.12295564565272,3111.612500413377,5.153828219583922,2.9958356348360597,0.13833882762454078,0.14036977399450926,0.6312045280586046,0.3687954719413955,0.15127077162110744,0.6312045280586046,0.6312045280586046,0.6312045280586046,0.6312045280586046
48,78,0.06666666666666667,29.026493673141402,0.09426652414771426,51.71939207851049,92.57294982394959,3127.0861719077334,5.026559416947593,2.9979899763992566,0.13845170745990176,0.14034286292894338,0.6730651432527028,0.32693485674729716,0.15103653830921995,0.6730651432527028,0.6730651432527028,0.6730651432527028,0.6730651432527028
49,79,0.06666666666666667,28.801615238645255,0.09208945687226662,51.09233726380795,89.19232516493838,3098.807198513454,4.988116727241456,2.99404468346561,0.13855015361056205,0.14147021763788875,0.6946756770187072,0.30532432298129303,0.15449054762429038,0.6946756770187072,0.6946756770187072,0.6946756770187072,0.6946756770187072
50,80,0.06666666666666667,29.160639421034016,0.09228560345644221,50.84203907774291,84.53115872921937,3030.055438257721,5.0705948158687875,2.9843007017847913,0.13871414665420073,0.14049989978333705,0.6934511621759998,0.3065488378240003,0.1549294546307736,0.6934511621759998,0.6934511621759998,0.6934511621759998,0.6934511621759998
51,81,0.06666666666666667,29.926111291034275,0.09138171601228966,50.79946836388428,70.33747234895013,3019.9572395053233,5.043659238254262,2.982850920998661,0.13891209928206988,0.14113852750005804,0.6947122621635541,0.30528773783644597,0.15127023132150666,0.6947122621635541,0.6947122621635541,0.6947122621635541,0.6947122621635541
52,82,0.1,40.00469816878274,0.0899639835845679,59.03758336755066,74.97198025366576,4783.354799103207,3.5653194586364725,3.1825827225993133,0.13907906074886306,0.1405773274117329,0.7065348713000676,0.29346512869993235,0.14550405736548147,0.7065348713000676,0.7065348713000676,0.7065348713000676,0.7065348713000676
53,83,0.13333333333333333,41.17883122192463,0.09364152949388418,61.82299776200448,75.64693639527928,5283.774737553389,3.9347905928772344,3.2257944214257015,0.1391793126665685,0.14002851353237322,0.7196161788751828,0.2803838211248174,0.1415546485422918,0.7196161788751828,0.7196161788751828,0.7196161788751828,0.7196161788751828
54,84,0.13333333333333333,41.19533162559759,0.0938464928498988,63.83801043877398,75.6423347742798,5491.315735050429,4.118901629112016,3.2425265424317438,0.13929200415798856,0.1401103928474188,0.7231169760052313,0.2768830239947688,0.1412855519223017,0.7231169760052313,0.7231169760052313,0.7231169760052313,0.7231169760052313
55,85,0.13333333333333333,41.19413695706511,0.09354337776159655,65.38522940245429,85.26417605660558,5664.864139447736,4.2331333821348,3.2560396259367574,0.13938925786246675,0.14133020405405838,0.7052323129424719,0.2947676870575279,0.1441005769259275,0.7052323129424719,0.7052323129424719,0.7052323129424719,0.7052323129424719
56,86,0.16666666666666666,44.419769264973,0.09332514351774222,64.72126903078299,85.81033316729378,5939.825932962116,4.008449161844688,3.2766238454416556,0.13956873280014834,0.142179042030756,0.6656332689046077,0.3343667310953923,0.14876358676327095,0.6656332689046077,0.6656332689046077,0.6656332689046077,0.6656332689046077
57,87,0.16666666666666666,43.64703891589676,0.09161613368692285,63.96562739149855,86.65225035809358,5970.531578120692,3.9499079106287267,3.2788631269724204,0.13974918000554787,0.14123503297777726,0.6217075985762331,0.37829240142376686,0.1532654544036097,0.6217075985762331,0.6217075985762331,0.6217075985762331,0.6217075985762331
58,88,0.16666666666666666,43.43751498975067,0.09156075592668189,63.991178538332,77.36647433053777,6028.960092021978,3.9160967341573207,3.2830925364205137,0.13979218142567879,0.14262598498764326,0.5902139284682635,0.4097860715317369,0.15587794284851963,0.5902139284682635,0.5902139284682635,0.5902139284682635,0.5902139284682635
59,89,0.2,45.82953993356743,0.09193311552434277,65.13667022095164,73.5883218159054,6328.113203224468,3.7553377465451643,3.3041243669320184,0.13994812962693548,0.14259329204221768,0.5738390268404214,0.42616097315957885,0.1571585685156117,0.5738390268404214,0.5738390268404214,0.5738390268404214,0.5738390268404214
60,90,0.2,46.39301734581513,0.09243090011394361,67.81009137787358,78.04779321999492,6480.4403680528,3.909973229580329,3.3144546459723183,0.14007924919528422,0.14108839741703907,0.569569538984208,0.4304304610157921,0.15859074370020224,0.569569538984208,0.569569538984208,0.569569538984208,0.569569538984208
61,91,0.2,47.10817149178163,0.09496145241253466,68.51663292686118,73.02766145308398,6624.625212844394,4.019795967956056,3.3240114404659917,0.14015956111419708,0.14115197824567852,0.5743759395999714,0.42562406040002887,0.1616605073573785,0.5743759395999714,0.5743759395999714,0.5743759395999714,0.5743759395999714
62,92,0.23333333333333334,47.94290532134822,0.0950857449880822,70.91076268577258,80.63261435207266,6765.220532423018,4.082247967157223,3.3331320855866373,0.14035043581429696,0.1411656656121001,0.5852310567968928,0.41476894320310703,0.1678493671588569,0.5852310567968928,0.5852310567968928,0.5852310567968928,0.5852310567968928
63,93,0.26666666666666666,49.8975248831011,0.09690459420372637,70.30920505445785,76.47371626628565,6912.031606066632,3.978003714513934,3.34245584264316,0.1405049447171999,0.14223392570876695,0.6001571866462352,0.39984281335376476,0.17661817178357633,0.6001571866462352,0.6001571866462352,0.6001571866462352,0.6001571866462352
64,94,0.26666666666666666,50.181776302285186,0.09479303746742473,69.62001946773677,78.88368730428711,6692.327549764891,3.8599526978719467,3.3284273162570366,0.14062565166309524,0.14233594355548074,0.6198738877709826,0.38012611222901704,0.18223442620876232,0.6198738877709826,0.6198738877709826,0.6198738877709826,0.6198738877709826
65,95,0.26666666666666666,50.37764049639845,0.09182202403811768,66.68334784713477,78.34866156227658,6256.47928711168,3.738281825457536,3.2991801384213972,0.1407024231998554,0.1420707315263985,0.645528059439767,0.3544719405602329,0.17814282828478512,0.645528059439767,0.645528059439767,0.645528059439767,0.645528059439767
66,96,0.26666666666666666,50.38685647553367,0.08809125012115,63.42988782966567,74.52875988941844,5825.350400599497,3.5212266052506713,3.2681721810330946,0.1408197231024278,0.14253608797166895,0.6782327145809524,0.3217672854190474,0.15787876819035027,0.6782327145809524,0.6782327145809524,0.6782327145809524,0.6782327145809524
67,97,0.26666666666666666,50.67852651664877,0.08435937352736583,60.54652406831423,80.83267688253714,5268.048493978724,3.2009233498307217,3.22449989142599,0.14093364564638297,0.1438954073547038,0.7169921397439561,0.2830078602560437,0.12062136462787189,0.7169921397439561,0.7169921397439561,0.7169921397439561,0.7169921397439561
68,98,0.3,51.48896857034454,0.0797904787738133,53.59542307755505,75.63328537221797,4662.783253151682,2.7830742724313766,3.1714953552956366,0.14108297796377067,0.14091722609861124,0.7575042047674946,0.24249579523250558,0.07442111509966771,0.7575042047674946,0.7575042047674946,0.7575042047674946,0.7575042047674946
69,99,0.3,49.612971380405,0.07620516908123942,49.507265091872235,83.5465994665841,4261.843691621205,2.762415214868905,3.1324476446898606,0.1411247732565213,0.14190317179483927,0.7967627764079216,0.20323722359207866,0.029442903229975177,0.7967627764079216,0.7967627764079216,0.7967627764079216,0.7967627764079216
70,100,0.3333333333333333,51.44137940148193,0.07806696684543404,49.55596823144034,74.61126342626636,4294.3464589913565,2.7105618508674807,3.135747206800222,0.14125851962375793,0.1427493750545462,0.8354317727529089,0.16456822724709128,-0.0010537896248013756,0.8354317727529089,0.8354317727529089,0.8354317727529089,0.8354317727529089
71,101,0.36666666666666664,53.56743911665034,0.07803619360089224,50.28800581482989,77.38617228488854,4430.994805706458,2.629156093541994,3.149351368230201,0.1413647425214179,0.14319801415850192,0.8731883213223892,0.12681167867761067,-0.008724605501049804,0.8731883213223892,0.8731883213223892,0.8731883213223892,0.8731883213223892
72,102,0.36666666666666664,53.746830561774374,0.07979988143224599,50.36922107877062,75.5214253136388,4427.783370283875,2.669302875912153,3.149036492134106,0.14142849511949834,0.14229181816965594,0.9045917460405484,0.09540825395945166,-0.0034309121245578206,0.9045917460405484,0.9045917460405484,0.9045917460405484,0.9045917460405484
73,103,0.36666666666666664,53.804344320691406,0.07942098919997458,50.59718202720839,78.1192435554732,4390.44615473445,2.6720602115293426,3.1453587825579854,0.14153974159619834,0.14423677495220988,0.9231673746276678,0.07683262537233214,0.0013980499467894781,0.9231673746276678,0.9231673746276678,0.9231673746276678,0.9231673746276678
74,104,0.3333333333333333,52.87305168135701,0.07923236645642735,50.05682014577221,81.4567985360683,4408.315913984039,2.6870792521356246,3.1471228371931117,0.1416167036154984,0.14461150097685252,0.9239556046072169,0.07604439539278302,0.0008607664088377443,0.9239556046072169,0.9239556046072169,0.9239556046072169,0.9239556046072169
75,105,0.3333333333333333,53.194834439770474,0.07988531764218937,50.07358763515496,77.82588311543601,4277.2463818891365,2.7539546919114506,3.1340143949143284,0.1417427034039692,0.14348538264811622,0.9041088666056402,0.09589113339435973,-0.000525567304762297,0.9041088666056402,0.9041088666056402,0.9041088666056402,0.9041088666056402
76,106,0.3333333333333333,53.292254302232784,0.0798793261476796,50.04090362144845,84.60270824480075,4224.848750884173,2.7300335851124227,3.128661293175679,0.14182967583938522,0.14427873651921275,0.8704178992985332,0.12958210070146675,-0.0006131251618358941,0.8704178992985332,0.8704178992985332,0.8704178992985332,0.8704178992985332
77,107,0.36666666666666664,53.95563003851775,0.0805569502450435,49.98991037085421,78.64780011836777,4056.4653112938868,2.5909388264387494,3.1109978937831637,0.14195504031643658,0.14345299332254813,0.8392063517500954,0.1607936482499048,-0.00012274224205535957,0.8392063517500954,0.8392063517500954,0.8392063517500954,0.8392063517500954
78,108,0.4,54.77165110526966,0.07924107463602074,47.090093917680505,84.19143305383336,3573.2141829502903,2.3330539327114477,3.055909176445768,0.14205781429403785,0.14535363994563275,0.8254138793885296,0.17458612061147033,0.000169506974974478,0.8254138793885296,0.8254138793885296,0.8254138793885296,0.8254138793885296
79,109,0.43333333333333335,55.37270699396223,0.07736728676349831,43.277613491005745,77.40010018382563,3060.8056861099676,2.0280979118915896,2.9886858867859663,0.14222484019459417,0.14244390460907547,0.8271183463331124,0.17288165366688762,0.00013596822310725637,0.8271183463331124,0.8271183463331124,0.8271183463331124,0.8271183463331124
80,110,0.4666666666666667,56.15623670191417,0.07627979418573255,40.05302784420084,81.03077333656918,2791.0087615272755,1.837620222615259,2.948611327132719,0.14225729642696708,0.14168719251395084,0.8331701727430804,0.16682982725691986,3.828609371282439e-06,0.8331701727430804,0.8331701727430804,0.8331701727430804,0.8331701727430804
81,111,0.43333333333333335,49.87670983739304,0.07718477821984998,39.009376648612765,79.25126334797838,2255.6681017655183,2.2544064112790507,2.8561253253761514,0.14229687285132087,0.14487967911625188,0.834701837123575,0.16529816287642501,-4.1300620961800806e-05,0.834701837123575,0.834701837123575,0.834701837123575,0.834701837123575
82,112,0.4,49.00342514599988,0.07032343576566279,35.52057501721352,78.78475014765166,2098.226180790476,2.0356322726438587,2.8247024289778313,0.14242157790519397,0.1453714875891291,0.8334848169080251,0.16651518309197505,-1.6164566580012537e-05,0.8334848169080251,0.8334848169080251,0.8334848169080251,0.8334848169080251
83,113,0.4,48.99255507593792,0.06823204037732322,34.83161835137803,83.07226217945934,2042.0047503842404,1.9614106119745476,2.8129068753717736,0.1425813832444405,0.1442185944165392,0.8340237854081806,0.1659762145918197,7.814008417775676e-06,0.8340237854081806,0.8340237854081806,0.8340237854081806,0.8340237854081806
84,114,0.4,49.533269649210034,0.06670153526519715,35.0092082118595,79.28301804390472,1904.4164377983766,2.0160592089068343,2.7826120486980894,0.14272105260724605,0.14376054161179955,0.8350473485259146,0.1649526514740857,5.134275648596433e-06,0.8350473485259146,0.8350473485259146,0.8350473485259146,0.8350473485259146
85,115,0.36666666666666664,47.09935853635103,0.06451025633225745,34.434042950926674,84.22056551362932,1794.2003835829744,2.1723808362580246,2.7567210724935878,0.14284272423272537,0.14461811036825115,0.8298394173383375,0.1701605826616626,-3.3453946070224335e-06,0.8298394173383375,0.8298394173383375,0.8298394173383375,0.8298394173383375
86,116,0.36666666666666664,47.80728056337638,0.06474531732378794,34.009123125826285,80.59218223338263,1574.5625874681434,2.097450489717182,2.700010055442497,0.14295232110986514,0.14522931347897944,0.8232535774272012,0.1767464225727986,-5.311423433769864e-06,0.8232535774272012,0.8232535774272012,0.8232535774272012,0.8232535774272012
87,117,0.36666666666666664,48.16034117451406,0.06448803021835119,32.319519119639196,84.4348617379431,1340.231302554217,1.9528499539349529,2.6300298844424037,0.1430539968248059,0.14463777271919012,0.8330853505349454,0.16691464946505452,-9.03519674746103e-08,0.8330853505349454,0.8330853505349454,0.8330853505349454,0.8330853505349454
88,118,0.3333333333333333,46.05258845586233,0.06411588997617305,31.202575785284694,78.39477464421101,1274.4651491560478,2.1198242987424787,2.608178091288351,0.14316742148285302,0.14578421147855275,0.8699594387465465,0.13004056125345367,8.809810045213286e-06,0.8699594387465465,0.8699594387465465,0.8699594387465465,0.8699594387465465
89,119,0.36666666666666664,46.57828824139623,0.06299410499132481,31.0907900808201,80.77843066134406,1242.9560787082248,2.038153429977063,2.597305909920426,0.1432726956992167,0.14619091400830786,0.9122159040384992,0.08778409596150089,3.076012906892676e-06,0.9122159040384992,0.9122159040384992,0.9122159040384992,0.9122159040384992
90,120,0.36666666666666664,45.959608529517325,0.05965956069882463,29.471973806166336,79.57315807852603,1199.8901646492116,1.9088880285087906,2.581991620795227,0.14339261643141968,0.14393427473397902,0.9335265303044447,0.06647346969555533,-2.775236193311135e-05,0.9335265303044447,0.9335265303044447,0.9335265303044447,0.9335265303044447
91,121,0.3333333333333333,44.94827618088255,0.05882531571546535,29.404387826529653,79.47816915351923,1151.68530437816,1.725662695557481,2.5641839525364456,0.143487479008651,0.14288265899109984,0.9294962106003036,0.07050378939969634,-2.4078065689817093e-05,0.9294962106003036,0.9294962106003036,0.9294962106003036,0.9294962106003036
92,122,0.3,42.58301437478076,0.05412193737293214,26.85353292420031,83.22772862236788,1099.9923450888573,1.6600333356874886,2.5442397901938762,0.14354516836683173,0.1453456280810591,0.9045268250503405,0.09547317494965941,8.313244507856666e-05,0.9045268250503405,0.9045268250503405,0.9045268250503405,0.9045268250503405
93,123,0.3,42.38785934062839,0.05442196136272648,27.479042762402788,77.95709617588506,1111.860955951033,1.67802974312775,2.548900607142869,0.14368450044913036,0.1446419312746304,0.8706924255138601,0.12930757448613964,0.000167193271299331,0.8706924255138601,0.8706924255138601,0.8706924255138601,0.8706924255138601
94,124,0.3,43.114234100183936,0.05238220526370392,27.05437962309541,83.84925537715061,1090.5784406481434,1.6536226928007642,2.54050703529073,0.14376476730132584,0.14356045195128686,0.8450612941421949,0.1549387058578051,-2.622036049147914e-05,0.8450612941421949,0.8450612941421949,0.8450612941421949,0.8450612941421949
