,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
1,128.5,127.5,127.5,0.43810098469924824,0.4156981994538811,0.02240278524536715,1.0,0.0
2,201.75,200.75,200.75,0.4631719186588784,0.44147306224619515,0.021698856412683265,1.0,0.5
3,217.0,215.25,215.25,0.4773809939009277,0.46002012333594366,0.017360870564984032,1.75,27.0
4,217.75,217.5,215.25,0.4751200587040855,0.46002012333594366,0.015099935368141859,2.5,26.25
5,229.0,226.25,226.25,0.4993588114114421,0.47335812544230715,0.026000685969134962,2.75,0.75
6,276.0,274.75,274.75,0.4733317800684905,0.46301384043873406,0.010317939629756467,1.25,0.0
