,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,39.25,36.75,36.75,0.5487218994709119,0.5253745913949242,0.023347308075987727,2.5,22.5
1,121.25,119.25,119.25,0.5281836262991263,0.5147115187435464,0.013472107555579926,2.0,0.0
