answer,choicedCardRule,sortingRule,RT 
1,2,0,1858.8145 
1,1,0,1116.6174 
0,0,0,789.0851 
0,0,0,428.7598 
0,0,0,781.0832 
0,0,0,653.6705 
0,0,0,636.9163 
2,-1,0,836.6817 
0,0,0,619.6255 
1,0,1,756.7998 
2,-1,1,876.632 
1,0,1,710.2202 
1,0,1,941.3628 
2,-1,1,995.4939 
0,1,1,793.2107 
2,-1,1,1081.7622 
0,1,1,632.8527 
0,1,1,997.3164 
0,1,1,948.8947 
0,1,1,645.1738 
0,1,1,613.2716 
1,1,0,821.1335 
1,2,0,908.7068 
2,-1,0,993.6656 
0,0,0,801.8784 
2,-1,0,1044.2278 
0,0,0,695.8374 
0,0,0,404.1319 
0,0,0,756.8989 
0,0,0,485.3256 
0,0,0,549.1271 
2,-1,2,725.0931 
1,0,2,534.096 
2,-1,2,768.4276 
2,-1,2,775.4135 
1,1,2,833.734 
0,2,2,925.2441 
0,2,2,780.4001 
0,2,2,701.5662 
0,2,2,708.7123 
0,2,2,748.9814 
0,2,2,524.9549 
1,2,0,724.8102 
1,2,0,653.7186 
1,2,0,636.9878 
2,-1,0,829.8695 
0,0,0,525.5263 
2,-1,0,858.8647 
0,0,0,704.7886 
2,-1,0,889.5304 
0,0,0,408.6737 
0,0,0,516.8111 
0,0,0,709.1652 
2,-1,0,807.7216 
2,-1,0,846.1264 
0,0,0,742.7962 
1,0,1,532.0708 
1,0,1,852.9806 
2,-1,1,961.4951 
0,1,1,954.2373 
0,1,1,812.6854 
0,1,1,924.4656 
1,0,1,749.361 
1,0,1,724.8536 
1,0,1,718.0338 
2,-1,1,987.5871 
1,0,1,679.6102 
2,-1,1,971.1617 
1,2,1,775.0756 
1,0,1,804.8747 
2,-1,1,1054.3531 
1,3,1,990.0094 
1,3,1,653.1076 
1,2,1,940.7367 
1,2,1,636.8403 
1,0,1,637.3164 
1,0,1,853.2795 
2,-1,1,939.8195 
1,0,1,757.8787 
1,2,1,709.18 
1,2,1,877.2181 
1,0,1,700.7761 
2,-1,1,1007.821 
1,2,1,811.9315 
1,2,1,900.9121 
1,0,1,653.4751 
1,0,1,668.1248 
1,2,1,885.367 
1,2,1,749.2892 
1,2,1,893.3416 
0,1,1,813.188 
0,1,1,901.1426 
0,1,1,595.7287 
2,-1,1,1000.8488 
2,-1,1,1051.0312 
0,1,1,709.1573 
