í êMópâºID,1
RRI :1000Hz
â¡ë¨ìx :Peak
Start,2021/01/20
activity,v002
time,RRI,temperature,Acc X,Acc Y,Acc Z,HF,LF/HF,LF ratio,activity,HR
14:37:13,3200,21.9,0.03,-0.94,0.47,1196350.509,0.906,47.542,0.06,19
14:37:16,3200,22.0,0.03,-0.94,0.47,1040803.685,0.886,46.977,0.06,19
14:37:20,3200,22.1,0.06,-0.94,0.44,964202.678,0.874,46.646,0.04,19
14:37:20,3200,22.1,0.09,-0.94,0.50,560766.942,0.695,41.010,0.08,19
14:37:21,597,22.1,0.06,-0.91,0.47,312615.141,0.634,38.804,0.03,101
14:37:24,3200,22.2,0.03,-0.91,0.50,168640.118,0.500,33.329,0.04,19
14:37:26,3160,22.2,0.35,-1.20,0.82,139781.876,0.632,38.738,0.49,19
14:37:28,2290,22.2,0.09,-0.98,0.57,78965.869,1.003,50.075,0.13,26
14:37:29,429,22.2,0.03,-0.88,0.54,95567.690,1.369,57.787,0.03,140
14:37:34,3200,22.3,0.03,-0.88,0.63,106618.751,1.365,57.723,0.08,19
14:37:35,1062,22.3,0.03,-0.88,0.57,153024.580,1.603,61.586,0.05,56
14:37:38,3200,22.4,0.03,-0.88,0.60,184327.231,1.554,60.843,0.07,19
14:37:43,3200,22.4,0.06,-0.88,0.60,449007.225,1.403,58.389,0.07,19
14:37:46,2812,22.5,0.09,-0.94,0.66,529012.861,1.654,62.317,0.16,21
14:37:49,3201,22.5,0.06,-0.88,0.60,750376.935,1.548,60.750,0.07,19
14:37:52,3199,22.5,0.06,-0.88,0.57,1310100.443,1.152,53.537,0.05,19
14:37:56,3200,22.6,0.06,-0.88,0.60,1586433.563,0.995,49.879,0.07,19
14:37:59,3199,22.6,0.06,-0.88,0.60,1757995.200,0.848,45.894,0.07,19
14:37:59,3200,22.7,0.06,-0.88,0.60,1779293.666,0.717,41.749,0.07,19
14:38:01,2211,22.7,0.06,-0.88,0.63,1637935.456,0.603,37.604,0.09,27
14:38:02,899,22.7,0.06,-0.88,0.57,1403168.856,0.526,34.482,0.05,67
14:38:00,918,22.8,0.06,-0.88,0.63,1389372.704,0.605,37.683,0.09,65
14:38:02,1692,22.8,0.06,-0.85,0.66,1323820.296,0.496,33.174,0.08,35
14:38:02,863,22.8,0.06,-0.91,0.60,1044013.217,0.450,31.034,0.09,70
14:38:02,834,22.8,0.03,-0.88,0.63,1115291.575,0.498,33.233,0.08,72
14:38:03,851,22.8,0.06,-0.88,0.60,961516.801,0.428,29.954,0.07,71
14:38:04,864,22.8,0.03,-0.88,0.60,709351.501,0.427,29.943,0.07,69
14:38:05,861,22.8,0.06,-0.85,0.60,833437.514,0.434,30.275,0.04,70
14:38:06,771,22.8,0.06,-0.88,0.63,641362.688,0.403,28.730,0.09,78
14:38:06,820,22.8,0.06,-0.88,0.60,416070.454,0.351,25.980,0.07,73
14:38:07,740,22.9,0.06,-0.88,0.63,552710.763,0.411,29.123,0.09,81
14:38:08,877,22.9,0.03,-0.88,0.63,376841.644,0.444,30.725,0.08,68
14:38:09,798,22.9,0.06,-0.85,0.60,199161.473,0.517,34.078,0.04,75
14:38:10,786,22.9,0.06,-0.85,0.60,335441.795,0.445,30.783,0.04,76
14:38:10,534,22.9,0.06,-0.91,0.60,180465.789,0.658,39.684,0.09,112
14:38:12,1289,22.9,-0.38,-0.94,0.66,154689.514,0.733,42.309,0.21,47
14:38:12,656,22.9,0.06,-1.01,0.57,277041.218,0.496,33.159,0.16,91
14:38:13,557,22.9,0.13,-1.01,0.54,154150.606,0.748,42.792,0.15,108
14:38:14,1541,22.9,0.06,-0.91,0.54,133173.123,0.840,45.655,0.06,39
14:38:15,773,22.9,0.19,-0.98,0.54,129559.001,0.931,48.213,0.13,78
14:38:16,816,22.9,0.09,-0.91,0.60,111010.659,1.070,51.691,0.10,74
14:38:16,721,22.9,0.06,-0.88,0.60,57338.118,1.930,65.871,0.07,83
14:38:17,757,22.9,0.09,-0.85,0.60,56829.397,2.001,66.677,0.04,79
14:38:18,745,22.9,0.06,-0.88,0.60,34227.438,3.180,76.074,0.07,81
14:38:19,771,23.1,0.06,-0.91,0.54,29817.751,3.496,77.760,0.06,78
14:38:20,807,23.1,-0.03,-0.91,0.57,37463.344,3.024,75.147,0.08,74
14:38:20,807,23.1,0.06,-0.91,0.60,34065.484,3.256,76.505,0.09,74
14:38:21,826,23.1,0.09,-0.88,0.57,35770.727,3.118,75.713,0.05,73
14:38:23,821,23.1,0.06,-0.88,0.57,31499.859,3.844,79.355,0.05,73
14:38:24,1599,23.1,0.09,-0.91,0.54,29441.641,3.944,79.772,0.06,38
14:38:25,784,23.1,0.06,-0.91,0.54,33323.268,3.553,78.039,0.06,77
14:38:25,683,23.1,0.06,-0.91,0.50,34982.002,3.430,77.427,0.05,88
14:38:25,717,23.1,0.06,-0.91,0.50,44219.666,2.523,71.616,0.05,84
14:38:26,720,23.1,0.06,-0.91,0.54,45815.532,2.433,70.872,0.06,83
14:38:27,794,23.1,0.06,-0.91,0.57,39724.423,2.831,73.895,0.08,76
14:38:28,662,23.1,0.06,-0.88,0.54,41551.203,2.686,72.869,0.03,91
14:38:28,766,23.1,0.06,-0.91,0.54,50176.287,1.938,65.965,0.06,78
14:38:29,780,23.1,0.09,-0.91,0.50,42707.284,2.601,72.233,0.05,77
14:38:30,808,23.1,0.06,-0.91,0.50,49952.759,1.908,65.611,0.05,74
14:38:30,521,23.2,0.09,-0.91,0.54,49616.243,1.523,60.363,0.06,115
14:38:34,1925,23.2,0.09,-0.98,0.57,45619.999,2.047,67.180,0.13,31
14:38:34,729,23.2,0.06,-0.94,0.57,51295.362,1.410,58.503,0.10,82
14:38:35,769,23.2,0.06,-0.88,0.54,49219.869,1.103,52.460,0.03,78
14:38:35,757,23.2,0.09,-0.88,0.50,47113.904,1.488,59.806,0.02,79
14:38:36,748,23.2,0.06,-0.91,0.57,51029.834,1.030,50.748,0.08,80
