,Unnamed: 0,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,0,176.0,174.75,174.75,0.1960125611226319,0.1841844404538556,0.01182812066877631,1.25,0.5
