answer,choicedCardRule,sortingRule,RT 
2,-1,0,2008.1816 
1,2,0,1542.5298 
0,0,0,1464.4614 
0,0,0,980.3775 
0,0,0,1332.7793 
1,2,0,1313.0722 
1,2,0,1436.4685 
1,1,0,1188.8491 
0,0,0,917.3845 
0,0,0,1104.1889 
0,0,0,996.8712 
0,0,0,1037.4911 
0,0,0,1184.0313 
2,-1,0,1321.2421 
0,0,0,972.7537 
1,0,2,1260.2855 
1,0,2,1216.228 
1,1,2,1220.3592 
0,2,2,1429.336 
0,2,2,932.4188 
0,2,2,909.2207 
0,2,2,1165.2551 
0,2,2,1023.9773 
0,2,2,1125.4607 
1,2,0,1048.5409 
0,0,0,1016.7657 
0,0,0,1112.0738 
0,0,0,1008.2903 
0,0,0,1080.7551 
0,0,0,1040.9214 
0,0,0,1237.1111 
1,0,2,1191.1178 
2,-1,2,1389.027 
1,0,2,1212.7506 
1,0,2,1084.7032 
1,0,2,1317.7084 
0,2,2,1109.1305 
0,2,2,1396.2876 
0,2,2,1149.2623 
0,2,2,1077.1096 
0,2,2,1085.3048 
0,2,2,1004.7558 
1,2,0,1316.764 
0,0,0,1212.746 
2,-1,0,1429.706 
0,0,0,1139.4732 
0,0,0,1244.4237 
0,0,0,1213.4236 
0,0,0,1133.3711 
0,0,0,1181.2704 
1,0,2,1029.2453 
2,-1,2,1461.2128 
1,1,2,1364.823 
1,1,2,1340.7778 
0,2,2,1085.7781 
0,2,2,1372.2501 
0,2,2,1069.1281 
0,2,2,1181.2911 
0,2,2,1277.2938 
0,2,2,1125.3865 
0,0,0,1428.9747 
0,0,0,997.5527 
0,0,0,1188.6709 
0,0,0,1196.9498 
0,0,0,949.0978 
0,0,0,1364.8281 
1,0,1,884.8009 
0,1,1,1172.3968 
0,1,1,1028.5039 
1,0,1,1132.4124 
2,-1,1,1407.0741 
2,-1,1,1411.8732 
0,1,1,1469.4578 
2,-1,1,1626.1593 
0,1,1,1311.7063 
0,1,1,1580.5057 
0,1,1,1261.4917 
0,1,1,1492.7712 
0,1,1,1293.0526 
1,1,2,1284.7406 
1,0,2,964.6883 
1,0,2,1325.5991 
1,0,2,973.0489 
1,0,2,1053.5787 
2,-1,2,1404.9373 
1,0,2,1191.9645 
1,0,2,1012.8379 
2,-1,2,1420.1003 
1,0,2,1430.8259 
1,1,2,1188.0398 
1,0,2,1493.2999 
1,1,2,1356.33 
0,2,2,1076.9772 
0,2,2,1212.7671 
0,2,2,1196.7823 
0,2,2,1117.3807 
