answer,choicedCardRule,sortingRule,RT 
2,-1,0,2427.5396 
0,0,0,1333.3159 
0,0,0,1532.8588 
0,0,0,1277.3059 
0,0,0,1492.2983 
0,0,0,1285.1002 
0,0,0,1117.0258 
1,0,1,1125.2363 
1,0,1,1092.1197 
2,-1,1,1599.4772 
1,0,1,1155.5919 
2,-1,1,1592.0015 
1,2,1,1027.8101 
1,2,1,1589.0286 
0,1,1,1180.785 
0,1,1,1581.389 
0,1,1,1140.6971 
0,1,1,1461.162 
2,-1,1,1801.2938 
0,1,1,1186.8061 
0,1,1,1180.2238 
1,1,2,1325.5427 
2,-1,2,1800.184 
1,1,2,1563.3337 
1,0,2,1260.607 
2,-1,2,1802.7311 
0,2,2,1568.9865 
0,2,2,1453.2043 
0,2,2,1589.0167 
0,2,2,1516.9104 
0,2,2,1340.539 
0,2,2,1157.2368 
1,2,0,1373.086 
1,2,0,1372.6906 
2,-1,0,1764.4464 
2,-1,0,1801.2783 
2,-1,0,1802.9553 
1,1,0,1353.8574 
1,1,0,1309.1089 
2,-1,0,1815.13 
0,0,0,1324.4131 
1,1,0,1797.1061 
0,0,0,1132.8489 
2,-1,0,1813.3218 
0,0,0,1339.2604 
0,0,0,1517.2148 
0,0,0,1093.0978 
0,0,0,1253.1128 
0,0,0,1244.8247 
2,-1,2,1680.7045 
1,0,2,1268.4113 
1,1,2,1645.1623 
2,-1,2,1801.7053 
0,2,2,1394.492 
0,2,2,1476.5332 
2,-1,2,1801.7027 
0,2,2,1450.6112 
1,0,2,1637.239 
2,-1,2,1802.1365 
0,2,2,1690.0399 
2,-1,2,1815.0676 
0,2,2,1276.5582 
0,2,2,1405.9448 
0,2,2,1340.6628 
0,2,2,1317.5873 
0,2,2,1157.3003 
1,2,0,1437.0768 
2,-1,0,1737.9369 
2,-1,0,1814.5292 
1,2,0,1603.5817 
1,2,0,1500.9988 
1,1,0,1437.2631 
1,1,0,1733.1325 
0,0,0,1021.0771 
0,0,0,1356.5712 
0,0,0,1005.2778 
0,0,0,1181.5046 
1,2,0,1388.9022 
2,-1,0,1548.9582 
2,-1,0,1696.1878 
0,0,0,1334.2974 
0,0,0,1293.3734 
0,0,0,1716.5554 
2,-1,0,1802.0378 
0,0,0,1209.8803 
0,0,0,1541.4859 
1,2,0,1676.9453 
1,2,0,1621.4776 
0,0,0,1516.7215 
1,1,0,1620.578 
0,0,0,1493.6567 
0,0,0,1244.8045 
0,0,0,1285.1676 
2,-1,0,1801.9117 
0,0,0,1329.9029 
0,0,0,1124.7199 
