answer,choicedCardRule,sortingRule,RT 
2,-1,0,2020.5355 
1,1,0,1057.4579 
0,0,0,709.4686 
0,0,0,596.4828 
0,0,0,725.0263 
0,0,0,732.7567 
0,0,0,693.4422 
0,0,0,717.0676 
1,0,1,708.9524 
2,-1,1,909.5799 
2,-1,1,943.3124 
2,-1,1,1005.0323 
0,1,1,839.2953 
0,1,1,1037.5494 
0,1,1,1044.7158 
1,0,1,749.1668 
0,1,1,988.6382 
0,1,1,837.4645 
0,1,1,1004.1115 
0,1,1,861.4748 
0,1,1,701.1854 
0,1,1,901.1495 
1,1,2,981.1758 
0,2,2,1052.8524 
0,2,2,796.8696 
1,1,2,964.5985 
1,0,2,765.3696 
1,0,2,789.7708 
0,2,2,716.9182 
0,2,2,900.6209 
0,2,2,765.2373 
0,2,2,877.0492 
0,2,2,845.3387 
0,2,2,828.8162 
1,2,0,837.0386 
0,0,0,788.5433 
2,-1,0,1055.3049 
2,-1,0,1096.5601 
0,0,0,817.2383 
0,0,0,788.7346 
0,0,0,732.8313 
2,-1,0,1133.6865 
0,0,0,905.0105 
2,-1,0,1104.4989 
0,0,0,673.8869 
1,0,1,829.0225 
0,1,1,1005.4741 
0,1,1,821.0128 
0,1,1,917.3346 
0,1,1,957.1519 
2,-1,1,1138.483 
0,1,1,1048.6734 
2,-1,1,1239.7123 
0,1,1,963.2644 
1,1,0,1181.0322 
2,-1,0,1400.3192 
0,0,0,1055.2715 
0,0,0,828.532 
1,1,0,1037.2734 
0,0,0,741.1645 
2,-1,0,1276.2527 
0,0,0,718.6934 
0,0,0,684.5817 
1,1,0,1005.2161 
0,0,0,805.0479 
0,0,0,916.9539 
0,0,0,789.3496 
0,0,0,933.2374 
0,0,0,692.5631 
0,0,0,668.8641 
1,0,2,709.3146 
0,2,2,836.9298 
0,2,2,812.9719 
0,2,2,804.9105 
0,2,2,749.6202 
2,-1,2,984.617 
0,2,2,1026.327 
0,2,2,781.001 
1,2,1,781.0748 
0,1,1,909.5995 
2,-1,1,1120.9808 
0,1,1,1080.8671 
1,0,1,629.0618 
1,2,1,1069.3582 
2,-1,1,1205.956 
0,1,1,804.942 
0,1,1,780.8481 
0,1,1,1044.5258 
0,1,1,941.1546 
0,1,1,773.0139 
0,1,1,788.4253 
1,1,2,757.4282 
1,0,2,797.169 
0,2,2,885.0947 
0,2,2,765.0053 
0,2,2,916.6787 
