,Unnamed: 0,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,1,162.25,161.5,161.5,0.23467760829243944,0.21248574796427472,0.022191860328164725,0.75,4.75
