,Unnamed: 0,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,0,195.25,191.75,191.75,0.17074697579144546,0.1528124431274805,0.01793453266396494,3.5,0.0
1,1,199.0,197.0,197.0,0.1856417837838741,0.16878604382342124,0.01685573996045286,2.0,6.5
