í êMópâºID,1
RRI :1000Hz
â¡ë¨ìx :Peak
Start,2021/01/20
activity,v002
time,RRI,temperature,Acc X,Acc Y,Acc Z,HF,LF/HF,LF ratio,activity,HR
15:23:38,795,22.8,-0.09,-1.04,0.06,274309.308,2.948,74.672,0.05,75
15:23:39,793,22.8,-0.09,-1.04,-0.03,241737.231,3.039,75.244,0.04,76
15:23:40,775,22.9,-0.06,-1.04,0.06,197122.254,3.237,76.401,0.04,77
15:23:40,675,22.9,-0.06,-1.04,0.06,194688.909,3.146,75.879,0.04,89
15:23:41,648,22.9,-0.06,-1.04,0.06,138662.839,3.540,77.973,0.04,93
15:23:42,640,22.9,-0.06,-1.04,0.06,103838.763,3.133,75.807,0.04,94
15:23:42,637,22.9,-0.06,-1.07,0.06,135383.940,3.378,77.161,0.07,94
15:23:43,657,22.9,-0.06,-1.07,0.03,100544.368,2.988,74.924,0.07,91
15:23:44,727,22.9,-0.06,-1.07,-0.03,45218.487,3.705,78.747,0.07,83
15:23:45,829,22.9,-0.09,-1.04,0.03,70353.437,3.939,79.753,0.04,72
15:23:46,911,22.9,-0.06,-1.07,-0.03,44077.487,3.468,77.618,0.07,66
15:23:47,932,22.9,-0.06,-1.04,-0.06,36017.774,3.450,77.526,0.04,64
15:23:48,875,23.1,-0.03,-1.04,0.06,41663.956,3.298,76.732,0.04,69
15:23:48,808,23.1,-0.03,-1.04,0.06,34197.041,3.299,76.739,0.04,74
15:23:49,842,23.1,-0.03,-1.04,0.06,22789.198,3.248,76.459,0.04,71
15:23:50,834,23.1,-0.03,-1.04,0.06,25092.348,4.158,80.613,0.04,72
15:23:51,783,23.1,0.03,-1.04,0.06,17196.904,4.006,80.025,0.04,77
15:23:51,716,23.1,0.06,-1.07,-0.06,14791.211,3.748,78.938,0.07,84
15:23:52,742,23.1,0.06,-1.07,-0.19,14586.416,3.696,78.706,0.09,81
15:23:53,742,23.1,-0.03,-1.10,-0.16,10489.868,1.881,65.295,0.11,81
15:23:53,637,23.1,0.09,-1.10,-0.16,9413.469,1.405,58.427,0.12,94
15:23:55,1495,23.1,0.41,-1.07,-0.25,8812.251,2.182,68.574,0.17,40
15:23:56,491,23.2,0.35,-1.01,-0.16,8008.888,1.566,61.035,0.08,122
15:23:56,487,23.2,0.35,-1.01,-0.09,8351.293,1.011,50.278,0.07,123
15:23:58,609,23.2,0.35,-1.01,0.25,7866.915,1.596,61.486,0.10,99
15:24:00,2206,23.2,0.16,-1.07,0.54,7414.222,1.129,53.029,0.21,27
15:24:00,396,23.3,0.03,-0.94,0.54,7031.977,1.073,51.760,0.09,152
15:24:00,679,23.3,0.06,-0.94,0.47,6922.116,0.730,42.190,0.06,88
15:24:02,1427,23.3,0.13,-0.94,0.54,5682.984,0.752,42.919,0.09,42
15:24:03,764,23.3,0.13,-0.91,0.57,5565.775,0.743,42.616,0.08,79
15:24:02,529,23.3,0.19,-0.88,0.54,6508.053,0.761,43.207,0.05,113
15:24:03,676,23.4,0.22,-0.91,0.50,7039.094,0.594,37.259,0.07,89
15:24:03,597,23.4,0.22,-0.88,0.50,7399.836,0.564,36.044,0.04,101
15:24:08,1113,23.4,0.19,-0.94,0.57,7504.437,0.573,36.408,0.12,54
15:24:11,3096,23.4,0.16,-0.94,0.47,9139.129,0.491,32.914,0.07,19
15:24:13,1326,23.4,0.13,-0.91,0.50,17024.850,0.370,26.985,0.05,45
15:24:15,3200,23.5,0.22,-0.94,0.50,28278.933,0.332,24.940,0.09,19
15:24:16,437,23.5,0.19,-0.91,0.54,46973.696,0.344,25.606,0.08,137
15:24:17,1267,23.5,0.22,-0.94,0.50,51746.168,0.346,25.681,0.09,47
15:24:15,721,23.5,0.25,-0.91,0.47,66957.899,0.358,26.369,0.06,83
15:24:16,700,23.6,0.22,-0.91,0.50,75898.645,0.367,26.863,0.07,86
15:24:17,1218,23.6,0.19,-0.94,0.47,85780.541,0.378,27.428,0.07,49
15:24:23,3200,23.7,0.09,-0.94,0.50,119592.853,0.396,28.361,0.08,19
15:24:25,1594,23.7,0.13,-0.94,0.57,158061.606,0.442,30.635,0.11,38
15:24:26,787,23.7,0.09,-0.91,0.47,184855.062,0.462,31.583,0.03,76
15:24:28,2502,23.8,0.13,-0.94,0.50,221139.002,0.510,33.765,0.08,24
15:24:29,1691,23.8,-0.06,-1.01,0.31,261752.312,0.545,35.295,0.06,35
15:24:30,775,23.8,-0.03,-1.01,0.28,292148.816,0.630,38.639,0.05,77
15:24:28,764,23.8,-0.03,-1.01,0.25,318511.857,0.617,38.169,0.04,79
15:24:29,801,23.8,-0.06,-1.01,0.28,336019.716,0.642,39.092,0.05,75
15:24:30,816,23.8,-0.03,-1.01,0.25,355032.092,0.670,40.109,0.04,74
15:24:31,819,23.8,-0.03,-1.01,0.25,372937.194,0.697,41.064,0.04,73
15:24:32,786,23.9,-0.03,-1.01,0.25,390406.615,0.722,41.944,0.04,76
15:24:32,746,23.9,-0.03,-1.01,0.25,406495.812,0.748,42.800,0.04,80
15:24:33,756,23.9,-0.06,-1.01,0.28,422421.848,0.776,43.682,0.05,79
15:24:34,779,23.9,-0.06,-1.01,0.28,437561.047,0.805,44.601,0.05,77
15:24:35,816,23.9,-0.03,-1.01,0.28,452818.998,0.830,45.357,0.05,74
15:24:36,836,23.9,-0.06,-1.01,0.25,468699.879,0.892,47.148,0.04,72
15:24:37,854,23.9,-0.03,-1.01,0.25,482688.384,0.913,47.728,0.04,70
15:24:37,834,23.9,-0.03,-1.01,0.28,495548.955,0.935,48.323,0.05,72
