,t,filtered_eda
0,0.0,0.07865350486594448
1,0.25,0.07712860561964335
2,0.5,0.07648312875364946
3,0.75,0.07711462065057437
4,1.0,0.07933320148867508
5,1.25,0.0821300350886867
6,1.5,0.08130178884766591
7,1.75,0.0762477710744204
8,2.0,0.0730633117557897
9,2.25,0.07610879789315365
10,2.5,0.08074280626585417
11,2.75,0.0803806828150095
12,3.0,0.07762268939269774
13,3.25,0.07829108542329576
14,3.5,0.08045641901089753
15,3.75,0.07998580454176264
16,4.0,0.07809160073737635
17,4.25,0.07727012441413401
18,4.5,0.07706406963100153
19,4.75,0.0762578394797966
20,5.0,0.07602037569869671
21,5.25,0.07765897218800237
22,5.5,0.07930892228079704
23,5.75,0.0793982369799316
24,6.0,0.07883982523522436
25,6.25,0.078082990198245
26,6.5,0.07739761375383687
27,6.75,0.07733087740213222
28,7.0,0.0771197871199917
29,7.25,0.07632497421596234
30,7.5,0.07602338725200457
31,7.75,0.07673348106576422
32,8.0,0.07713924474696529
33,8.25,0.07619257234164728
34,8.5,0.07595235353743014
35,8.75,0.07840667868114563
36,9.0,0.08097168882063861
37,9.25,0.08068740906051651
38,9.5,0.0788728491714973
39,9.75,0.07803651495131604
40,10.0,0.07829885099866805
41,10.25,0.07796519514429294
42,10.5,0.07647971442188288
43,10.75,0.0753848616707631
44,11.0,0.07556712326155503
45,11.25,0.07641437054282017
46,11.5,0.07739615145921859
47,11.75,0.07813800627925904
48,12.0,0.07797955259509694
49,12.25,0.07678611952456754
50,12.5,0.0762907165063724
51,12.75,0.07774946878808703
52,13.0,0.07868094402807034
53,13.25,0.0776882383356148
54,13.5,0.07800534252578478
55,13.75,0.08010869190435212
56,14.0,0.08012628905158234
57,14.25,0.07830794705238431
58,14.5,0.07827912875995398
59,14.75,0.07951662889084914
60,15.0,0.07892495884162674
61,15.25,0.07675410070359223
62,15.5,0.07543932147919989
63,15.75,0.07532492457846665
64,16.0,0.075784957744433
65,16.25,0.07699321736154963
66,16.5,0.07799270952771466
67,16.75,0.07750420601447053
68,17.0,0.07657487096199324
69,17.25,0.07715533394274902
70,17.5,0.07910900251602558
71,17.75,0.08018923253009781
72,18.0,0.07961244088503976
73,18.25,0.07916641839956241
74,18.5,0.07935518030956483
75,18.75,0.0796452331911068
76,19.0,0.08064029873446964
77,19.25,0.08115782951816852
78,19.5,0.07950207479082483
79,19.75,0.07766966937857492
80,20.0,0.07798652178183019
81,20.25,0.07959204630690597
82,20.5,0.08036313943764987
83,20.75,0.07965116842609526
84,21.0,0.07900967491242726
85,21.25,0.07923579364735137
86,21.5,0.07926091245308554
87,21.75,0.07915751565682806
88,22.0,0.07978640322293372
89,22.25,0.0806511523002687
90,22.5,0.08058954162303528
91,22.75,0.07923563210634084
92,23.0,0.07808950169576917
93,23.25,0.07883114932283751
94,23.5,0.08010159186947115
95,23.75,0.0795042392094962
96,24.0,0.07788404981207955
97,24.25,0.07788300747520997
98,24.5,0.0793796620323493
99,24.75,0.07961641697582324
100,25.0,0.0778115244262368
101,25.25,0.07637631704394494
102,25.5,0.07689503058356906
103,25.75,0.07819682459604908
104,26.0,0.078848257036798
105,26.25,0.07864490589088964
106,26.5,0.07745938607518335
107,26.75,0.07562156792514439
108,27.0,0.07552436188066247
109,27.25,0.07852629838091509
110,27.5,0.08122468971246555
111,27.75,0.08050806139218918
112,28.0,0.07873654581289607
113,28.25,0.07854959279294235
114,28.5,0.07904781301855063
115,28.75,0.07988263005255355
116,29.0,0.08223635450622863
117,29.25,0.08543872445926015
118,29.5,0.08696447966410716
119,29.75,0.08671613128463193
120,30.0,0.08737717777823507
121,30.25,0.08803227546151748
122,30.5,0.08543147133531331
123,30.75,0.08212165905342901
124,31.0,0.08244691642893702
125,31.25,0.08484506308627551
126,31.5,0.0860017532758289
127,31.75,0.08574983026120367
128,32.0,0.08520213617870016
129,32.25,0.08468674478963137
130,32.5,0.08469836722973086
131,32.75,0.08625649831083633
132,33.0,0.08783574859232335
133,33.25,0.08708050923161031
134,33.5,0.08628225878492253
135,33.75,0.08789128919385798
136,34.0,0.08912067117209345
137,34.25,0.08800824850419862
138,34.5,0.0870710338989738
139,34.75,0.08748310428370255
140,35.0,0.08692592700736208
141,35.25,0.08517102035714941
142,35.5,0.08496740055496618
143,35.75,0.08598838703648556
144,36.0,0.08581005689594978
145,36.25,0.08532863783822077
146,36.5,0.0856557514301664
147,36.75,0.08583602463364035
148,37.0,0.08638288677141624
149,37.25,0.08703986473497946
150,37.5,0.08552549201074684
151,37.75,0.08286700741514949
152,38.0,0.08210451492675816
153,38.25,0.08307532157184312
154,38.5,0.08398090800799135
155,38.75,0.08479941173286679
156,39.0,0.08636542322412773
157,39.25,0.08748423357255458
158,39.5,0.08684783060119873
159,39.75,0.0865670152929875
160,40.0,0.08722096248053515
161,40.25,0.0853745269996751
162,40.5,0.08222199107531324
163,40.75,0.08273067731171668
164,41.0,0.08530011048435707
165,41.25,0.08555454617814234
166,41.5,0.08450879591464752
167,41.75,0.0842517650455107
