,t,filtered_eda
0,0.0,0.49942567375974745
1,0.25,0.49802543107497754
2,0.5,0.49716392235097023
3,0.75,0.5001488849211182
4,1.0,0.504122262629254
5,1.25,0.5028507291852089
6,1.5,0.4977435382624032
7,1.75,0.49270017169976754
8,2.0,0.48759596311131526
9,2.25,0.48531410145521753
10,2.5,0.4883582040870634
11,2.75,0.49197886388055545
12,3.0,0.4920939606661306
13,3.25,0.49046872575500083
14,3.5,0.4898878163309559
15,3.75,0.49085081911997325
16,4.0,0.4918211600370731
17,4.25,0.49130162424459517
18,4.5,0.48956939569739166
19,4.75,0.4877480409496714
20,5.0,0.4867621137160807
21,5.25,0.48672726125510374
22,5.5,0.48650117123265924
23,5.75,0.48621866287738025
24,6.0,0.48858148534726387
25,6.25,0.4947833016822267
26,6.5,0.5018232565869367
27,6.75,0.5029843176238175
28,7.0,0.4939959037265388
29,7.25,0.4845937390509779
30,7.5,0.48827140420238074
31,7.75,0.49795085835227093
32,8.0,0.49848987823477614
33,8.25,0.49389702183695633
34,8.5,0.4945004837730125
35,8.75,0.49639680395372965
36,9.0,0.49273746027490967
37,9.25,0.48550091746622415
38,9.5,0.4794644243186072
39,9.75,0.4771101250882075
40,10.0,0.47741714082952147
41,10.25,0.4775527708655888
42,10.5,0.4773563371608568
43,10.75,0.4775369162516365
44,11.0,0.47730597991868173
45,11.25,0.476845675211818
46,11.5,0.4762587229405741
47,11.75,0.4753227151583547
48,12.0,0.4755723015901316
49,12.25,0.4763261996582907
50,12.5,0.47471244668185975
51,12.75,0.47212229133871025
52,13.0,0.47143947493113375
53,13.25,0.4721588455575154
54,13.5,0.4730196588585455
55,13.75,0.4726406552316201
56,14.0,0.47030660452961176
57,14.25,0.46854436122921517
58,14.5,0.4687569755572343
59,14.75,0.4688796535039486
60,15.0,0.4686045704038226
61,15.25,0.4688958095931292
62,15.5,0.46865243968486264
63,15.75,0.467784663667703
64,16.0,0.46775113648080807
65,16.25,0.46814924324620316
66,16.5,0.4679811322032467
67,16.75,0.467439060926167
68,17.0,0.4668708537159517
69,17.25,0.46651557813702926
70,17.5,0.4658703153375297
71,17.75,0.464299264556569
72,18.0,0.46271039514864243
73,18.25,0.4614254517981797
74,18.5,0.46023552245441235
75,18.75,0.461001713032482
76,19.0,0.46312924616661233
77,19.25,0.46244467321446586
78,19.5,0.459742370586028
79,19.75,0.4595242564505555
80,20.0,0.4609144674427893
81,20.25,0.46041442671680627
82,20.5,0.4583316528154534
83,20.75,0.4564959928210356
84,21.0,0.4552349573960381
85,21.25,0.4545315166362278
86,21.5,0.45517578885058013
87,21.75,0.45700891535459703
88,22.0,0.45734743688653534
89,22.25,0.45487239450426925
90,22.5,0.4528631626457744
91,22.75,0.4539229144029154
92,23.0,0.4559209534825605
93,23.25,0.45653760165656837
94,23.5,0.455857329197187
95,23.75,0.45425755339527085
96,24.0,0.4527507065444475
97,24.25,0.4526474720055195
98,24.5,0.45323410552761534
99,24.75,0.4531180674295813
100,25.0,0.45235668785342587
101,25.25,0.4518268941897438
102,25.5,0.4523442130644207
103,25.75,0.4530922507145934
104,26.0,0.4521302703979573
105,26.25,0.4504679666736955
106,26.5,0.45037192791979164
107,26.75,0.4508421450056631
108,27.0,0.45088918057891614
109,27.25,0.4515636501898921
110,27.5,0.45221577152714276
111,27.75,0.4514916446362896
112,28.0,0.45012879928939115
113,28.25,0.44912931332794187
114,28.5,0.44840036904775793
115,28.75,0.4475178496538938
116,29.0,0.4464994481753677
117,29.25,0.4458963855756096
118,29.5,0.44536447728412587
119,29.75,0.44430745337822103
120,30.0,0.44409229887274404
121,30.25,0.44540430268664266
122,30.5,0.44604372576122137
123,30.75,0.4449331992634249
124,31.0,0.4435930088163894
125,31.25,0.44293804559764394
126,31.5,0.4432101715725926
127,31.75,0.4446339778171135
128,32.0,0.44521274722316895
129,32.25,0.44299444017679873
130,32.5,0.4406509073073721
131,32.75,0.44130015539501655
132,33.0,0.4433610617998125
133,33.25,0.4442910501410412
134,33.5,0.443657521260413
135,33.75,0.44222071283264325
136,34.0,0.44156028047217527
137,34.25,0.44187741518954904
138,34.5,0.4416544466078402
139,34.75,0.44099225501499706
140,35.0,0.4409672268678475
141,35.25,0.4415044072426341
142,35.5,0.4422094083123054
143,35.75,0.4421767298206296
144,36.0,0.4407844044758828
145,36.25,0.4396250580193238
146,36.5,0.4395881927706043
147,36.75,0.4393095680261555
148,37.0,0.4392075477401461
149,37.25,0.4402603964137914
150,37.5,0.440259296509326
151,37.75,0.43798430635297614
152,38.0,0.4359614207204861
153,38.25,0.43612629166257083
154,38.5,0.4374752370805486
155,38.75,0.4377679545697116
156,39.0,0.43668795910048197
157,39.25,0.4362905477462474
158,39.5,0.43662900499029356
159,39.75,0.43598505868911697
160,40.0,0.4350867235377073
161,40.25,0.43463724276080623
162,40.5,0.43369900152950797
