t,RRI
0,975.0
1,932.5409270073862
2,915.7142628541159
3,880.3019597638666
4,843.3114163866696
5,896.8304420022931
6,905.3596299119652
7,811.7762293335435
8,841.7318418388274
9,879.1330265980689
10,872.4834925283458
11,866.391526334795
12,942.8003905488027
13,1002.1726045276619
14,936.2634273514028
15,929.3507670946034
16,958.183488415288
17,967.4988140704013
18,860.8548849929398
19,835.3938409515911
20,894.6663430255479
21,953.7032341699999
22,970.906256767402
23,1009.4849711888894
24,984.4119197452852
25,1000.4939862861064
26,1001.7344772536288
27,967.7483614851799
28,1046.877756308053
29,1098.3200675385126
30,1080.9985732047978
31,1061.8115194047905
32,1028.7066711623308
33,913.651091112468
34,906.431022117471
35,958.4675015825835
36,955.0752947272566
37,951.5494493753253
38,1057.2427353453243
39,1027.5794783657554
40,970.3383617452108
41,1053.5110720172481
42,1019.4383372601231
43,930.0796179069883
44,984.2620903197551
45,994.0725875895232
46,896.892867695589
47,880.3801925967291
48,920.7189730726099
49,874.7397138931475
50,864.5733105698672
51,939.2845622914521
52,978.4318943964261
53,944.9903911260584
54,971.2600314985394
55,936.9860661030247
56,828.3182671643865
57,840.5340953352056
58,863.2827173992829
59,841.121579366955
60,946.0592729760835
61,1004.7511106798027
62,900.2440295123221
63,972.6139532830693
64,919.2442872464148
65,847.7896432219484
66,876.0936427930303
67,873.9589921691916
68,819.8659884621417
69,842.9439815222202
70,929.0462468699903
71,1004.0058952213017
72,906.6943026866794
73,929.472944519896
74,992.7709618958205
75,953.1102288298738
76,872.3255572531988
77,895.7803891728553
78,921.5135368183712
79,862.7264054694057
80,870.9843813819131
81,915.1233119219467
82,934.2024516097787
83,919.9441266716368
84,928.939207687286
85,860.1669634405885
86,887.1518905618935
87,844.9138791589319
88,838.3843294388265
89,968.9527831087579
90,1062.711755457735
91,1057.9353003010633
92,984.600520789101
93,919.8427798478447
94,954.9147930018098
95,940.7182031739758
96,862.7458650406636
97,861.3477203033947
98,913.4958757618429
99,858.9174795703268
100,932.7492265355096
101,994.5304085074215
102,1019.3543380538257
103,875.664261735905
104,854.0009654072406
105,813.4498288087694
106,783.1099870860781
107,764.5900099085161
108,756.4250316399657
109,908.1372828489967
110,1064.7454549131653
111,1029.9444776601977
112,953.0639080431574
113,866.9363330132848
114,908.5838257754497
115,957.3801751861399
116,876.1756599607443
117,881.4089386108728
118,907.3435900612665
119,888.7825554605089
120,843.8978034406423
121,880.9910651184367
122,938.7543535026483
123,970.2073662226281
124,976.551768526912
125,956.7920313557255
126,856.1626982804621
127,865.3074442551055
128,877.8999716024111
129,918.2681600932287
130,886.2838665980287
131,907.8051452104708
132,942.4259636555444
133,899.292354903501
134,912.4886312869819
135,925.1441165685653
136,936.5561815575734
137,882.547293167405
138,923.5614107913169
139,942.5255720668462
140,898.8915953071004
141,919.9738511137712
142,952.7848860741008
143,927.4641569444212
144,931.2471504477288
145,935.7225395437481
146,909.5801673594711
147,909.8333195574544
148,843.3353838631945
149,825.6803501381809
150,871.5785837351076
151,920.890529968277
152,921.6811714109347
153,969.2604644503696
154,889.599704656626
155,825.2625682034002
156,842.2597360870011
157,865.2369729750333
158,841.5260341526034
159,887.8035802009507
160,930.7542325799798
161,877.0802617075597
162,912.7919631017284
163,932.842638388269
164,874.8148576478695
165,929.1314650364233
166,941.8291690608187
167,881.1792997842592
168,950.4870871887922
169,963.5860005308347
170,923.522605091123
171,962.2056836160198
172,1048.3673839700034
173,1027.3534376340765
174,986.280901885439
175,966.1591057617563
176,871.7237194081671
177,863.6114389377601
178,919.7430210483254
179,933.5810250879293
180,907.6854741071222
181,949.4003839281814
182,927.176511567241
183,864.6819362811049
184,922.4760626696226
185,908.4546025802987
186,902.5344060770802
187,928.4904129914385
188,937.5973879521717
189,880.7060889583082
190,883.0899034333021
191,847.9168118445366
192,836.3687196793152
193,844.5452914686067
194,927.1928100943755
195,898.9978084054335
196,892.6760053183459
197,891.6197806507665
198,857.589406092038
199,825.5052742611668
200,856.0303556604601
201,912.0716173294336
202,898.8763166778768
203,953.6285391724106
204,1013.0470936922299
205,972.3173158933567
206,963.4662129636374
207,960.0809062221329
208,900.913936635313
209,896.2558836120229
210,943.4626600885366
211,942.3803423335895
212,893.4849833650737
213,933.695647677898
214,908.1763546896987
215,917.9006680591837
216,946.1280859766744
217,991.2229366151162
218,936.6884509931516
219,926.8452942519818
220,958.2320580701053
221,857.9154618495189
222,902.8192671597845
223,877.299141425199
224,849.9797778815046
225,900.5611912318152
226,970.0375155914605
227,911.0660363176656
228,918.8684059960335
229,953.6734371871098
230,888.9068932240963
231,902.3828938580369
232,916.9440673402673
233,894.3830548125587
234,884.9102356868576
235,974.51270502699
236,931.8901821497537
237,863.0619720688159
238,864.2923587767401
239,893.701751031437
240,866.407453178545
241,931.7529289957012
242,985.1409290473719
243,925.8114845999199
244,905.7497231110038
245,926.8894444019622
246,889.8527677487499
247,914.6661418893806
248,932.4953020376187
249,891.5152617743177
250,913.8645461127103
251,897.7235357251542
252,892.457166030921
253,972.3565712101746
254,941.4671351988869
255,866.1897063184882
256,896.699987417076
257,869.2217172860227
258,841.6178785508268
259,905.5605469373689
260,928.0859232027403
261,863.4457166368788
262,901.5803507864754
263,928.3349779963229
264,916.6553590600715
265,946.6615319246839
266,982.1218456664371
267,940.5552304375769
268,947.8879472184279
269,995.0872490558718
270,955.3637033730722
271,962.7876929109646
272,1024.222189272993
273,921.6484218532413
274,928.6455560089503
275,941.6074463011591
276,890.2105607594525
277,856.9339621064952
278,900.709307876859
279,895.4839108605568
280,894.9620941394683
281,940.2621592542592
282,949.6600245405568
283,944.0215328508037
