t,RRI
0,963.0
1,868.0129995560872
2,766.3382970314003
3,802.058613609821
4,851.3320974304861
5,904.9084785371805
6,837.7927562468802
7,737.2023611200342
10,1141.344054486447
11,859.1624178084896
12,851.9598299251285
13,828.8740653768709
14,833.4122226108101
15,819.0445759838217
16,816.7476074886011
17,839.8891565133843
18,850.9592577106251
19,878.5984550606082
20,889.911029478747
21,891.4140516158333
22,925.2043028138509
23,910.3639335882408
24,902.4841408441405
25,953.1028872797659
26,979.3047006376453
27,994.6339878072422
28,967.3097127138121
29,955.0532486081601
30,942.7799947696143
31,940.63851959557
32,933.3917751843816
33,966.038331462148
34,974.896646367856
35,954.9703925372809
36,993.4942329146161
37,1062.933580721125
38,992.255689510312
39,899.5323615298537
40,908.7983071757463
41,930.4647421780228
42,851.188041957902
43,859.0878714941997
44,916.9508474662025
45,978.5896789571221
46,993.8045086201395
47,1057.2532980490337
48,1097.865127089936
49,1031.068096682904
50,860.8991148590524
51,822.7368710493918
52,773.5433846455502
53,820.4213930781791
54,815.8244955189889
55,815.8413906367919
56,822.8766741379243
57,819.2272510706849
58,803.6090119877731
59,889.9418128252579
60,984.3746268662367
61,1001.6787451766785
62,970.9999963111487
63,986.0982847268721
64,955.4710587293774
65,894.9222163501931
66,894.7867863055409
67,910.6075139423342
68,946.4359080926151
69,966.5485617988026
70,966.81084091607
71,998.357622218472
72,1002.8215763984451
73,904.1321245391026
74,808.9756800823436
75,850.369571232565
76,883.6696808304754
77,900.0722770342061
78,856.5061262647993
79,896.4908553755083
80,975.9942695342028
81,968.9615793890999
82,940.9357063352991
83,944.5630806765153
84,954.6160614979466
85,942.6418381769238
86,870.4081190914034
87,788.5384736311067
88,893.3378258325745
89,747.7431881151463
90,540.2659805751781
93,780.3092622903172
94,792.0709389317917
95,826.9210704085458
96,724.3789764515724
97,525.7574929379416
98,1067.8533603843841
99,1072.9260244210923
100,675.7912101651265
101,861.0719042113187
104,1158.589731061302
105,938.1708779358773
106,705.4001346048514
107,670.1177087420299
108,710.7514902129637
109,717.2028948955972
110,947.7037849815574
111,782.1917810289054
112,818.2870937551544
113,827.977533595272
114,851.7531803868275
115,830.462778224881
116,838.8780041155394
117,819.5451832835361
118,782.1083353716996
119,753.5754538950549
120,751.1854214410898
121,777.0398324182497
122,765.5956188953111
123,775.8922430296744
124,790.5152066522538
125,786.5941779364515
126,843.194431477979
127,860.19444528435
128,895.9504202263503
129,794.9961248212209
130,787.9607133759608
131,781.9817965555483
132,796.4229012104678
133,804.1791439904113
134,759.26097824543
135,752.3686557447043
136,758.8514118481347
137,782.2128661459935
138,766.0907090562254
139,828.0237089058271
140,834.3350161358568
141,803.3654802609701
142,831.4526557526369
143,834.9248719299513
144,778.3743687913652
145,751.3662202692311
146,757.1251324189489
147,785.581905227746
148,746.0649124575883
149,796.329302401949
150,778.1076344013679
151,760.7268536028816
152,789.0644636520032
153,813.7595495040156
154,822.6897845921711
155,818.1941855651386
156,818.4064473923193
157,783.1168658130501
158,811.1000230355838
159,788.5243316569215
160,770.4782340501557
161,778.1047578696825
162,827.8988290910406
163,875.2781886706077
164,844.4222611164424
165,798.3652199892292
166,842.3774280138383
167,855.9025101037234
168,891.9654540412461
169,871.3987373432535
170,856.2546866638374
171,834.2466645575887
172,832.386203807567
173,812.0376479743247
174,748.7798098444345
175,786.9126359886674
176,802.1838688766247
177,858.77599855092
178,821.9198022681109
179,859.2066565960772
180,828.6719928000704
181,796.6034368222629
182,796.7351442436334
183,739.8551957768552
184,749.342043044243
185,763.2663958823675
186,805.370246465935
187,780.4022980310691
188,794.643950575021
189,817.6137923615363
190,833.8399972132922
191,801.4762239664967
192,809.5167941180005
193,862.5023839970324
194,821.0951946021676
195,816.5165723353145
196,833.3927431345777
197,830.0119369644834
198,799.6889821572631
199,798.2177537256918
200,806.6478879565086
201,816.9161986633538
202,814.9282069124595
203,816.333319448428
204,867.0393530533189
205,826.6104683423235
