LPS,CSI,HR,SDNN,pNN50,RMSSD,CVRR,HF,LF,LF/HF,SCL,SCR_peaknum
-0.8525502665838459,-26.22961148211307,-45.93649943956319,-1.0890437002569509,-1.892935761456908,-0.6109285577652396,-2.1626893120838875,-2.9565596401442713,-0.8072455748267573,0.7414203675274774,0.1272416618480136,0
0.04607830262868043,-23.62733177547947,-41.201098329284505,-0.2688799574685776,0.9172824449386675,0.1715979595737761,-0.503605421827193,-0.04042692426068232,0.3470573525013612,0.5589488188236486,0.12640107545221244,0
-0.2627959242677909,-35.56008807526077,-39.86449814938018,-0.7021815085981359,1.3531261614111585,0.08942535338953864,-2.4641119802814804,-1.4293715369396975,-0.5249224327331387,0.9584953064128909,0.15003173833149977,2
-0.620764131570109,-15.23095250745006,-4.915594719317002,-0.7632626680277574,-0.5076645987592538,-0.38214996659813477,-1.1003634841091345,-0.6966274130812478,-0.670274877369476,1.4062182099630842,0.22398148917685023,2
