,Unnamed: 0,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,0,35.5,32.75,32.75,0.5484614140956985,0.5034970929717224,0.04496432112397608,2.75,5.5
1,1,36.25,35.75,32.75,0.5505530770944573,0.5034970929717224,0.04705598412273493,3.5,3.75
2,2,63.5,62.5,62.5,0.5518058666569731,0.4678018798814548,0.08400398677551824,1.0,10.75
