,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
2,132.5,130.5,130.5,0.2862623665222186,0.27074536597750787,0.015517000544710724,2.0,0.5
