answer,choicedCardRule,sortingRule,RT 
0,0,0,1757.2102 
0,0,0,1500.6404 
0,0,0,446.096 
0,0,0,453.492 
0,0,0,981.7279 
0,0,0,669.4164 
1,0,1,845.534 
2,-1,1,893.8451 
2,-1,1,1003.6579 
2,-1,1,1148.3033 
1,0,1,542.8634 
1,0,1,534.0257 
2,-1,1,1078.4691 
1,2,1,1110.0962 
2,-1,1,1161.0421 
1,0,1,971.8791 
0,1,1,1245.3458 
0,1,1,925.2961 
0,1,1,1309.6982 
0,1,1,901.1493 
0,1,1,397.4703 
0,1,1,485.6981 
1,1,2,508.0106 
2,-1,2,947.0133 
0,2,2,603.6612 
2,-1,2,768.633 
2,-1,2,863.9444 
0,2,2,751.1526 
0,2,2,725.1969 
1,0,2,797.5406 
2,-1,2,1018.3394 
0,2,2,585.8529 
0,2,2,756.9995 
2,-1,2,1022.7489 
0,2,2,550.4274 
1,3,2,525.7328 
0,2,2,893.4379 
2,-1,2,986.9276 
1,1,2,665.6625 
2,-1,2,955.7878 
0,2,2,617.0594 
2,-1,2,1080.9371 
0,2,2,1101.0304 
0,2,2,811.2894 
0,2,2,461.93 
0,2,2,925.1256 
0,2,2,421.2217 
1,2,1,420.8862 
1,2,1,709.5007 
2,-1,1,778.3041 
2,-1,1,847.0824 
2,-1,1,830.1462 
1,2,1,734.2454 
1,0,1,837.241 
1,2,1,902.2857 
0,1,1,797.4867 
2,-1,1,1082.3238 
2,-1,1,1137.1943 
0,1,1,905.8518 
0,1,1,461.8049 
2,-1,1,1142.0194 
0,1,1,878.6255 
0,1,1,1021.48 
0,1,1,581.3358 
2,-1,2,1065.123 
1,1,2,1012.2789 
2,-1,2,1190.2651 
2,-1,2,1274.5552 
1,1,2,967.5196 
2,-1,2,1441.5029 
1,0,2,594.8861 
1,1,2,1358.0467 
2,-1,2,1478.767 
1,1,2,753.5353 
2,-1,2,1471.33 
2,-1,2,1471.5537 
0,2,2,973.699 
0,2,2,933.5049 
0,2,2,965.0894 
0,2,2,1125.1973 
0,2,2,533.2554 
0,2,2,966.061 
1,2,0,461.5788 
2,-1,0,1067.4671 
2,-1,0,1081.4438 
1,2,0,975.6806 
1,1,0,1061.5969 
0,0,0,997.7773 
0,0,0,1261.2473 
0,0,0,918.141 
0,0,0,773.2971 
0,0,0,973.5769 
0,0,0,973.294 
1,0,1,469.7195 
1,0,1,869.3022 
0,1,1,693.93 
