,A,B,pNN50,RMSSD,CVRR,SDNN,HR,LPS,CSI,SCL,EDA
68,a1,b1,0.13333333333333333,31.858637880567336,0.0675247474224452,47.88576554554582,88.83929794532793,2834.5332009276676,4.612552478050144,1.7977703685432138,1.8252122461150861
83,a1,b1,0.06666666666666668,27.402759557991832,0.06042863833123675,39.68784392964408,80.62790443030315,2053.7645370284117,4.094301098382864,1.817824955579784,1.804499746003092
98,a1,b1,0.0,22.98668302968508,0.0378293975430422,25.084995540120445,76.98369474832944,924.1318968176483,3.254479294839958,1.821841601831894,1.814655120556948
113,a1,b1,0.1,32.722783486524314,0.052797011580814714,22.501642278429863,78.56260808015767,846.6762460103945,1.78244749076191,1.8098310303976632,1.7721514337979527
128,a1,b1,0.16666666666666666,39.60633068934824,0.06216076128494478,24.203937284739805,81.3853307083547,946.2982081934683,1.2808038808485909,1.7615930649070484,1.7038669323515276
143,a1,b1,0.1,32.00311585659264,0.04614945366798506,21.985412868105172,80.06228639121693,996.8086083748384,1.4552768926044095,1.709564825612397,1.6716078963871852
158,a1,b1,0.13333333333333333,29.69762879213359,0.0429614969933556,23.11734581619258,78.0541423760977,1119.8473741215387,1.8230873106877312,1.6697404151765438,1.6177254156306329
44,a1,b2,0.06666666666666668,27.23623697731282,0.06860112468667033,39.23034929510653,82.71384829081308,1664.2494419880102,5.178289071642167,1.228453809567674,1.2012715709687174
59,a1,b2,0.03333333333333333,25.408433158890453,0.0635516270611873,32.90314933253816,79.43379687102174,1352.9914142923649,4.261537404363386,1.2028391254096362,1.1802718205895653
74,a1,b2,0.06666666666666668,28.229906083605197,0.047661983485220286,35.57448084129616,77.49076402335216,1654.7927287930606,4.142999970177141,1.1766139024696654,1.1482070033983147
89,a1,b2,0.06666666666666668,27.933496029912646,0.03758092002604629,22.906103125228537,79.55257652709936,895.6538608784916,2.330324279492319,1.1490789071315433,1.118924579324554
104,a1,b2,0.13333333333333333,34.624017472292984,0.03423755347388205,24.636121653466624,80.42445473000866,997.9802882092636,1.7852440655299118,1.1199821526884468,1.087126692616874
119,a1,b2,0.13333333333333333,35.10738062231834,0.03731793337913342,25.82654702294701,81.90031609056335,1090.6108863477557,2.1867869460966336,1.091410735249718,1.0655812500235116
134,a1,b2,0.1,29.92652269319548,0.03116864040655287,20.946404726291483,83.57666657240554,757.611218289604,1.9041514258400845,1.0650194965523356,1.0393112387781809
5,a2,b1,0.06666666666666668,25.36659865568879,0.05759088230546704,40.41478841725423,73.29269427109712,1827.1087176828012,4.821645315975086,1.0934951318597732,1.055931082837509
20,a2,b1,0.1,30.706398381463696,0.039599733445947416,30.031560386836443,73.54543461650603,1456.8133075406674,2.9465961749025453,1.0520051913728965,1.0357878121176454
35,a2,b1,0.1,30.930663208834773,0.045572399610957375,33.079443877899706,74.60623130170258,1691.5381942069805,3.3020284865778535,1.0801658888489156,1.0910692955646186
50,a2,b1,0.06666666666666668,25.4200687804137,0.0425927950185168,31.328744852745288,73.72944759659356,1562.0255827351727,3.4181348184567444,1.119081404824044,1.118422604219127
65,a2,b1,0.0,26.1938584884367,0.039708419332887435,20.028357314117745,76.00203094088387,734.0447790273632,2.020149856751148,1.1234733667692909,1.1361535225961399
80,a2,b1,0.13333333333333333,39.53854138314758,0.0381647802892389,26.66630458676661,79.26257777308587,1402.5009937856094,1.5385583504734557,1.1441296086036992,1.1686086911256237
95,a2,b1,0.2,40.94091080639499,0.04895544307096099,36.48149332357305,78.72488123433263,2486.5626906321327,2.408104525982143,1.2411447536843043,1.5147174368535667
38,a2,b2,0.06666666666666668,30.786306828688378,0.03584023364761238,27.971259598517523,76.182034284761,1296.6988082743162,2.7350093816077505,1.5195816151333637,1.48303646367957
53,a2,b2,0.13333333333333333,30.83518807257655,0.06913730584355017,47.78276413825824,84.2004647695736,2475.0652176368626,4.992476390749658,1.4832691026784164,1.4453680225317118
68,a2,b2,0.1,23.018943858377927,0.07491936716372415,33.92295467917874,79.19952511925662,1540.262288421601,4.011699632265058,1.4472404480263004,1.4140560816869316
83,a2,b2,0.03333333333333333,22.882928751922694,0.049361229594223774,18.706501125263213,82.32267596964758,637.6656447198367,2.0694038489084794,1.4256371185745074,1.4162799130967667
98,a2,b2,0.03333333333333333,28.110682493902825,0.04431523036083505,28.62059197649758,78.12266883284447,1168.507870232419,3.468434397318956,1.4117862557668728,1.383900131690124
113,a2,b2,0.03333333333333333,26.289681672948426,0.04442317966234332,36.49513901969846,72.8944438799242,1560.5390696321274,4.297203347643109,1.3870515399865868,1.3600879914540038
128,a2,b2,0.06666666666666668,28.94708180158453,0.048691329200170136,34.98396969673625,76.01830791682555,1636.1036103627716,3.988633281436994,1.3569129625551646,1.3226379854926071
