,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,178.25,177.5,177.5,0.2175073519641592,0.20016875928760353,0.017338592676555686,0.75,0.5
1,184.5,183.0,183.0,0.19587321249993195,0.18309572639738894,0.012777486102543006,1.5,8.75
2,203.75,201.0,201.0,0.20750669743678257,0.18748455148539847,0.0200221459513841,2.75,1.0
