t,RRI
0,762.0
1,810.6343032411488
2,775.0479242601785
3,764.2196287869212
4,759.7577099996338
5,768.5845228504958
6,811.6654151791533
7,809.7794534668844
8,798.8863087032338
9,801.9078050451116
10,779.9102015319784
11,821.2335187623604
12,799.2167845702335
13,770.0369231852954
14,728.4314597160482
15,727.4703677210163
16,721.9491027338838
17,760.8370819388383
18,784.0665882493315
19,818.0272754377332
20,800.9596292873773
21,757.5432885117888
22,745.9443999953066
23,658.6507360150357
24,666.9826374136863
25,665.169045551719
26,729.6042152653106
27,778.5850606332889
28,840.3712580300754
29,888.672598692657
30,790.8109972332462
31,800.4512241202412
32,753.528359054392
33,751.1892142918616
34,767.5846965573288
35,749.9319972205195
36,758.8692489093185
37,773.6211784860252
38,752.0434210155878
39,793.5674873960027
40,756.4734984276888
41,794.9380566587856
42,800.3953282485235
43,750.1929822787885
44,769.0725607167709
45,768.0845719129899
46,764.7169118661856
47,783.2050449201911
48,765.0129915117197
49,758.6885686881135
50,768.5609743384938
51,747.2581685076992
52,714.9151141332397
53,713.8970131821574
54,752.8260994077942
55,838.6211394748259
56,849.0718793430909
57,745.808628385884
58,662.7212847383396
59,632.6162665953169
60,606.1951822889872
61,587.5528233959261
62,636.9730889928302
63,650.1584292932671
64,622.9601855513592
65,630.0698823549169
66,649.4753698386999
67,635.9464761772273
68,635.4527902878546
69,629.4655766522189
70,651.128810652414
71,721.1306476570895
72,776.4231901210796
73,791.5629119673132
74,787.157602042326
75,825.0873668255693
76,830.1702129727145
77,786.9687288302499
78,735.3081620749201
79,754.8626676638254
80,814.4201281835346
81,852.0419477672838
82,895.6717601982004
83,833.645515984368
84,799.948363125817
85,784.2667086587369
86,757.9365219598785
87,749.1135085163481
88,793.8521248561834
89,843.7585539005381
90,852.1158808969947
91,820.4147106257625
92,813.8710491966671
93,799.7651654800171
94,764.580256255527
95,751.8739873377044
96,701.4202008348824
97,656.9025053912151
98,661.0074519162453
99,662.5737896486783
100,667.6236185934255
101,698.918581555707
102,704.4242949401048
103,649.450669001603
104,661.244075632206
105,636.493421711364
106,704.7656379406194
107,750.5184259478219
108,855.9994300037828
109,863.5362883935522
110,829.5538045257292
111,841.2185616251231
112,760.8141681849628
113,760.814142073632
114,760.0367690275312
115,768.726955776806
116,813.9685528151031
117,803.3198211184771
118,763.538126881196
119,792.1326249016504
120,843.3156828872482
121,829.2224967132412
122,789.6092509524135
123,796.7166785989732
124,796.9179899707536
125,785.0536036666696
126,828.7115515762781
127,856.8718765696419
128,806.2166798185017
129,806.2097675351545
130,824.063885949222
131,775.4581076581642
132,784.5509523335503
133,750.3783539111081
134,755.3713255644528
135,775.7291936570846
136,764.847157295401
137,821.8355724398115
138,815.8135044840765
139,842.8021952307062
140,831.332608260352
141,878.1637229167668
142,849.4901520425711
143,852.1308677001973
144,780.8442847763422
145,809.7105824388098
146,825.6147639382222
147,814.9739491565864
148,798.4141639316827
149,812.8532392639224
150,806.8326710225971
151,799.8799901648164
152,819.9709104557061
153,865.7583822132411
154,822.5824085984195
155,838.2065010313885
156,837.4184757575345
157,751.8122144302921
158,800.7496513674369
159,794.1707345077233
160,792.8003228225941
161,849.4819944940173
162,859.4146541030566
163,830.7435583783825
164,839.253213676181
165,817.9510082823097
166,758.3775310577289
167,775.1545368282092
168,735.7659991283336
169,775.2887103271895
170,758.738934398556
171,773.8651726856829
172,816.1334540993315
173,774.8462169761447
174,790.0141324986175
175,788.611713160051
176,774.7802686860502
177,794.1427799527751
178,742.9570136074032
179,705.7872422739965
180,696.175010788085
181,800.7422953484989
182,766.7781812770403
183,766.1587781232707
184,774.9943077004067
185,769.2793582704409
186,787.0541291754218
187,767.9999887997631
188,738.4677763492806
189,758.8265907149289
190,769.9708207828343
191,824.4510284002276
192,832.3935298742683
193,826.664592490737
194,806.6655039183318
195,754.8694676847763
196,783.6738759811296
197,732.1653300742413
198,759.9946329827593
199,754.7814839946667
