t,RRI
0,692.0
1,726.8197293350732
2,866.7223330085748
3,802.989706825685
4,872.3744456630203
5,797.7343349718224
6,793.6092855152668
7,781.322839046904
8,771.8231734104907
9,780.1897532232733
10,747.8982223201017
11,700.5926871890679
12,694.6769842652554
13,676.360484205574
14,676.3909645142995
15,652.3239013905389
16,658.4139190744639
17,647.9239401637504
18,668.9259734319637
19,680.9555682839986
20,683.6459202720216
21,726.8361725983391
22,690.9492110451108
23,717.2389350620809
24,727.9060080226614
25,719.090304839828
26,733.0138804348817
27,714.5601228711696
28,718.9098386576756
29,686.4624574807995
30,644.7158254360384
31,631.8102754304559
32,612.0022279150235
33,597.8167649998717
34,579.6332345580012
35,566.3941762139062
36,636.28796358265
37,618.5529132609261
38,614.5088108681508
39,660.4041096149991
40,652.262738809452
41,662.5024901306707
42,694.6050576880561
43,686.4883099205965
44,808.411207780339
45,759.1678727528961
46,755.7960979378273
47,749.4744717417038
48,744.3817213364383
49,689.0830802987801
50,714.0867943833687
51,732.2888782068436
52,712.2469391517305
53,695.4885978359642
54,696.2190977753554
55,681.3423035877854
56,697.2331901826574
57,675.5110381176331
58,662.0117698606765
59,649.6140984369171
60,647.0236231897604
61,674.1745747132213
62,653.5800990369919
63,703.6696601784828
64,675.9826715296367
65,721.7953593680822
66,693.0608003305254
67,687.0295259190841
68,669.097590902268
69,683.0615530544524
70,674.0696255257919
71,645.1831238574156
72,657.6598416631011
73,655.4858876425521
74,652.9915447735225
75,646.4519117802942
76,672.4421220164854
77,651.4118912318628
78,635.2721797303577
79,604.7546845510356
80,604.6055710043788
81,606.5946713053434
82,611.7246396508043
83,639.4950929352381
84,697.4780427238221
85,685.2930710317249
86,763.8287959074818
87,754.428744882039
88,734.576820216484
89,729.613027670854
90,729.0161598385324
91,706.1088134840127
92,745.2359266535035
93,726.1415372882028
94,705.6670643413682
95,748.6282618207615
96,774.9962650486461
97,717.8247394908926
98,685.9352642974338
99,679.2080737155203
100,732.3143918251026
101,726.711906123847
102,768.2723033885763
103,760.5159714017409
104,700.3813967510642
105,756.4307525879294
106,684.784280392891
107,713.3169210799028
108,689.5973110297776
109,683.9520519605729
110,737.3088985691345
111,684.9544428483302
112,744.1923072333262
113,712.2043271587797
114,736.9986589653953
115,689.5741137625967
116,694.394126356224
117,704.2603893154702
118,702.3613073400309
119,762.8487959309073
120,737.2617610961491
121,757.3989492911348
122,696.9723717964754
123,745.1922965617694
124,704.6357805727032
125,757.3359824298755
126,704.4330194920839
127,745.6567291110313
128,700.8480814911662
129,734.0483493724577
130,718.5092841436553
131,711.8946184468722
132,759.8929361108117
133,734.542072482116
134,775.3391733792272
135,731.3820694194995
136,771.1953713156618
137,768.8582082038237
138,725.52048614917
139,764.2776917917855
140,740.9018339120908
141,791.0259828712947
142,732.7201210136807
143,765.1033923046807
144,705.8913082096132
145,768.6298419333915
146,784.8686402226874
147,720.874185042302
148,788.173018545022
149,763.8502188378366
150,768.2426895583128
151,840.5779665698083
152,778.939095988297
153,837.7559648931884
154,754.6630931749171
155,807.8493404996491
156,802.9097315044935
157,771.6007067769541
158,770.6337820823069
159,738.8862466001646
160,802.4116882166946
161,770.9578000689371
162,873.112831244111
163,834.7437767604771
164,872.3102240021731
165,842.5130468272986
166,789.6325906188505
167,818.6557967683468
168,769.2631569183387
169,886.6566263061234
170,822.1672135952275
171,886.2510311288684
172,811.1817859293764
173,832.1949638975088
174,799.7052107498121
175,768.87443589967
176,782.8254206432421
177,773.3905011261231
178,841.5195199335991
179,762.271100953273
180,797.66101806228
181,751.2907452609682
182,780.3650085785719
183,769.1083250884376
184,847.1215117229633
185,835.3029238108583
186,844.5256738290414
187,886.5228164807843
188,812.1393019780851
189,858.27620892473
190,774.9961581213203
191,834.2913910947406
192,787.3248976148859
193,906.5478420975707
194,810.3714483731158
195,820.1495664840602
196,798.9597772963984
197,867.28660755524
198,823.7581280239453
199,813.1647270086494
200,882.0026748730421
201,800.3955921891734
202,820.2089950019104
203,829.5539234500332
204,794.4145180987096
205,817.2777925664241
