1611125562.000000, 1611125562.000000, 1611125562.000000
32.000000, 32.000000, 32.000000
-35,7,55
-36,6,54
-37,6,54
-37,6,55
-36,6,55
-36,6,55
-36,6,55
-36,7,55
-37,6,54
-37,6,54
-36,6,54
-36,6,55
-37,6,54
-37,6,54
-36,6,54
-37,6,54
-37,6,54
-37,6,54
-36,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,55
-36,6,55
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-36,6,55
-37,6,54
-37,6,54
-36,6,54
-37,6,54
-36,6,54
-36,6,55
-37,6,54
-37,6,54
-36,7,55
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-36,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,53
-37,6,54
-37,6,54
-36,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-36,6,54
-36,6,55
-37,6,54
-37,6,54
-38,6,53
-37,6,54
-37,6,54
-37,6,54
-36,6,55
-36,6,55
-37,6,54
-37,6,54
-36,6,55
-36,6,55
-37,6,54
-36,6,55
-36,6,55
-37,6,54
-37,6,54
-37,6,55
-37,6,54
-37,6,53
-37,6,54
-37,6,54
-37,5,54
-38,6,54
-37,6,54
-37,6,54
-38,5,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-38,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,55
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-36,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-36,6,55
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,55
-37,6,54
-37,6,54
-37,6,55
-36,6,55
-37,7,55
-38,5,53
-38,5,53
-37,6,54
-36,6,55
-36,6,55
-37,6,54
-36,6,54
-36,6,54
-37,6,54
-37,6,54
-36,6,55
-36,6,54
-36,6,54
-36,6,55
-36,6,55
-36,6,55
-37,6,55
-37,6,54
-36,6,54
-36,6,54
-37,6,54
-36,6,55
-36,6,55
-36,6,55
-36,6,54
-36,6,55
-35,6,55
-36,6,55
-37,6,54
-36,6,54
-36,6,55
-37,6,54
-37,6,54
-36,6,55
-37,6,54
-37,6,54
-36,6,54
-36,6,55
-36,6,55
-37,6,55
-36,6,55
-36,6,55
-37,6,54
-37,6,54
-36,6,55
-36,6,55
-38,6,53
-37,6,54
-37,6,54
-38,6,53
-38,5,54
-37,6,54
-38,6,54
-39,6,53
-39,5,53
-38,6,53
-38,6,54
-38,6,54
-38,6,53
-38,7,53
-39,6,53
-39,5,53
-38,6,53
-38,7,53
-40,6,53
-40,4,52
-39,6,53
-38,7,53
-40,5,52
-40,6,52
-39,5,52
-41,5,52
-42,7,51
-40,7,52
-37,6,54
-37,6,54
-39,8,54
-39,6,52
-42,5,52
-39,6,52
-41,5,52
-38,9,53
-40,6,52
-38,7,54
-43,4,50
-44,3,49
-38,6,52
-36,7,54
-38,5,52
-47,5,49
-44,5,50
-39,6,53
-40,6,52
-41,5,53
-43,6,50
-47,3,46
-47,3,45
-45,6,47
-44,3,48
-45,3,46
-47,4,47
-44,4,49
-43,3,49
-48,5,47
-46,7,47
-45,7,48
-44,5,48
-45,6,49
-45,4,47
-45,6,47
-43,6,50
-42,5,51
-43,5,49
-45,4,50
-41,6,52
-41,6,51
-42,4,50
-41,7,52
-40,8,52
-45,8,48
-46,8,48
-39,3,51
-40,9,52
-42,9,53
-37,4,52
-35,4,55
-32,5,57
-35,4,56
-41,2,52
-44,4,50
-40,6,51
-39,5,53
-39,5,52
-41,6,53
-38,5,52
-37,6,53
-36,6,55
-38,5,53
-39,6,53
-37,5,53
-37,5,54
-37,6,54
-37,5,53
-38,5,54
-38,7,54
-37,7,55
-36,6,54
-35,4,55
-36,4,55
-37,6,54
-38,6,54
-39,7,54
-38,5,51
-38,4,53
-38,5,54
-38,5,54
-40,6,53
-37,6,53
-36,6,54
-36,5,54
-36,5,54
-35,4,54
-38,5,54
-37,6,56
-33,7,57
-31,7,57
-33,7,57
-32,7,57
-31,7,57
-31,6,57
-32,6,57
-34,7,56
-34,6,55
-34,5,56
-33,6,57
-34,7,57
-34,6,55
-35,6,56
-33,6,56
-34,6,56
-34,6,56
-35,5,55
-35,5,55
-34,5,56
-34,6,57
-34,6,56
-34,6,55
-35,6,56
-34,6,56
-34,6,56
-34,6,56
-35,6,55
-35,6,56
-34,6,56
-34,6,56
-35,6,56
-34,6,56
-34,6,56
-35,6,55
-35,6,56
-34,6,56
-35,5,55
-35,5,56
-34,6,55
-34,6,56
-34,6,56
-34,6,56
-35,6,56
-35,6,56
-35,6,56
-35,6,56
-34,5,56
-35,6,55
-35,6,56
-35,6,55
-35,6,55
-35,5,55
-35,6,56
-35,6,55
-35,6,55
-35,6,55
-35,6,55
-35,6,56
-35,6,56
-35,6,55
-35,6,55
-35,5,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,5,55
-36,6,55
-36,6,55
-36,5,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,5,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,5,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,5,55
-36,5,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,54
-36,6,55
-36,6,54
-37,6,54
-36,6,55
-36,6,54
-36,6,54
-36,6,54
-36,6,54
-36,6,55
-36,6,55
-36,6,55
-36,6,55
-36,6,54
-36,6,54
-36,5,54
-36,6,55
-36,6,55
-37,6,54
-37,6,54
-36,5,55
-36,6,55
-36,6,55
-37,5,54
-37,6,54
-36,6,55
-37,6,54
-36,6,54
-36,6,54
-37,6,55
-36,6,55
-36,6,54
-36,6,55
-37,5,54
-36,5,55
-36,6,54
-37,6,54
-37,6,54
-36,6,55
-36,6,54
-37,6,54
-36,6,54
-37,5,54
-37,5,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-38,5,54
-38,5,54
-37,6,54
-38,5,54
-37,6,54
-37,6,54
-38,6,54
-38,5,54
-37,6,54
-37,6,54
-38,5,54
-38,5,54
-38,6,54
-38,5,53
-38,5,53
-38,6,53
-38,5,54
-38,6,54
-38,6,53
-39,5,53
-37,6,54
-38,5,53
-39,5,53
-39,6,53
-38,6,53
-38,6,54
-39,5,53
-38,5,53
-38,6,53
-38,6,53
-39,5,53
-37,5,53
-37,6,54
-37,6,54
-38,6,54
-38,5,53
-37,5,54
-37,5,54
-38,6,54
-38,5,53
-38,6,53
-37,6,54
-37,6,54
-38,6,53
-38,6,53
-37,6,54
-37,6,54
-37,6,53
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-38,5,54
-38,5,53
-38,6,54
-38,6,53
-38,6,54
-37,6,54
-38,6,54
-38,6,54
-38,6,54
-38,6,54
-38,6,53
-38,5,53
-38,5,54
-37,6,54
-38,6,53
-38,6,54
-37,6,54
-37,6,54
-38,6,53
-38,6,54
-38,6,54
-38,6,54
-37,6,53
-38,5,54
-37,6,54
-38,6,53
-38,5,53
-38,6,54
-39,6,53
-37,6,54
-38,6,54
-38,5,53
-38,5,54
-38,6,53
-38,6,54
-38,5,53
-38,6,54
-38,6,54
-37,6,54
-37,6,54
-38,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-38,5,54
-37,6,54
-37,6,54
-38,5,53
-38,5,54
-36,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,55
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-38,6,54
-36,6,55
-37,6,54
-38,5,54
-37,5,54
-37,6,54
-37,6,54
-37,5,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,5,54
-37,5,54
-38,6,54
-38,6,53
-37,6,54
-38,6,54
-38,6,54
-37,6,54
-38,6,54
-37,6,54
-37,6,54
-38,6,53
-37,6,54
-37,6,54
-37,6,54
-38,6,53
-38,6,53
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-38,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-38,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-38,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-38,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-36,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,55
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,5,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-37,6,54
-38,5,53
-37,6,54
-37,6,54
-37,6,54
-36,6,55
-36,5,55
-37,6,54
-37,6,53
-36,6,54
-35,7,55
-35,7,55
-38,6,52
-37,9,55
-26,12,60
-24,12,59
-21,11,61
-25,13,59
-24,14,60
-21,20,61
-19,20,60
-20,21,59
-19,22,60
-17,21,58
-18,25,65
-20,27,67
-21,30,70
-24,33,75
-17,28,66
-19,26,56
-22,25,50
-30,16,35
-27,17,47
-20,23,61
-23,7,40
-28,6,47
-26,9,58
-16,5,49
-37,-3,56
-43,6,71
-50,-1,49
-53,-12,50
-49,-11,55
-40,-21,26
-44,-21,33
-46,-17,41
-49,-17,24
-49,-19,23
-43,-17,25
-62,-14,26
-61,-16,33
-55,-23,24
-50,-21,21
-61,-16,9
-71,-11,13
-65,-10,21
-56,-10,27
-61,-7,20
-72,-2,0
-68,-2,-3
-72,-2,-2
-101,-2,-1
-101,-2,2
-67,2,9
-51,5,14
-51,5,12
-48,2,11
-50,1,12
-56,1,11
-62,1,2
-68,2,-5
-72,2,-23
-75,0,-24
-76,0,-22
-68,-1,-20
-67,-1,-19
-64,-1,-16
-64,0,-15
-65,0,-17
-65,1,-18
-65,1,-16
-65,0,-19
-65,1,-16
-65,2,-14
-62,3,-14
-63,3,-15
-61,5,-15
-63,4,-15
-65,4,-15
-65,1,-18
-65,1,-19
-65,1,-20
-64,2,-20
-63,2,-19
-63,3,-19
-62,2,-19
-63,3,-18
-64,3,-19
-64,3,-19
-62,2,-17
-63,2,-17
-64,2,-18
-63,2,-18
-62,2,-17
-63,2,-18
-63,2,-18
-62,2,-20
-64,1,-21
-64,1,-21
-63,2,-19
-62,3,-18
-62,4,-18
-63,5,-18
-63,5,-19
-63,3,-21
-63,1,-21
-62,-1,-20
-63,-2,-20
-62,-2,-20
-63,-2,-21
-63,-2,-21
-63,-1,-21
-62,-1,-21
-62,-1,-21
-63,-3,-20
-64,-4,-21
-63,-4,-20
-63,-4,-20
-63,-4,-20
-63,-3,-19
-63,-3,-19
-63,-2,-19
-63,0,-19
-63,-1,-18
-62,-2,-18
-62,-2,-18
-63,-2,-19
-63,-1,-18
-63,-1,-18
-64,-2,-18
-63,-2,-19
-63,-2,-20
-63,-1,-19
-62,-1,-19
-62,-1,-18
-63,-1,-19
-63,-1,-19
-63,-2,-19
-64,-3,-19
-63,-2,-19
-62,-3,-19
-62,-3,-20
-62,-4,-20
-63,-3,-21
-63,-3,-20
-63,-3,-21
-64,-3,-21
-63,-3,-20
-63,-3,-18
-63,-3,-17
-64,-3,-17
-64,-3,-19
-63,-2,-17
-63,-1,-16
-63,-2,-16
-64,-2,-17
-65,-2,-18
-63,-3,-17
-63,-2,-16
-63,-3,-16
-64,-3,-16
-64,-3,-16
-64,-2,-16
-64,-2,-16
-64,-2,-16
-64,-2,-17
-64,-2,-16
-64,-2,-16
-64,-2,-16
-64,-2,-17
-64,-2,-16
-64,-3,-16
-63,-2,-16
-64,-2,-17
-63,-3,-16
-64,-3,-17
-64,-3,-17
-64,-3,-16
-64,-3,-16
-64,-3,-17
-64,-3,-17
-64,-2,-16
-63,-3,-17
-64,-3,-17
-64,-3,-17
-64,-3,-17
-64,-3,-17
-63,-3,-16
-63,-3,-16
-64,-3,-17
-64,-3,-16
-64,-3,-16
-63,-3,-16
-63,-3,-17
-63,-3,-17
-64,-3,-17
-64,-3,-17
-64,-3,-17
-63,-3,-17
-64,-3,-17
-64,-3,-17
-64,-3,-17
-64,-3,-16
-64,-3,-16
-63,-3,-16
-63,-3,-16
-63,-3,-16
-64,-3,-17
-64,-3,-17
-64,-3,-17
-64,-3,-17
-64,-3,-17
-64,-3,-16
-64,-2,-16
-64,-3,-17
-64,-3,-16
-65,-3,-17
-68,-2,-19
-69,-2,-23
-69,-1,-23
-73,-2,-20
-74,0,-14
-81,-1,-12
-82,1,-11
-87,-1,-9
-84,-7,0
-88,-11,-2
-86,-15,5
-80,-16,4
-83,-24,1
-74,-33,-3
-66,-35,-3
-52,-35,-11
-44,-38,-11
-23,-38,6
-17,-42,3
-17,-44,-3
-11,-48,2
-4,-48,5
0,-49,7
10,-46,10
2,-47,15
12,-49,18
14,-49,20
10,-49,31
3,-51,30
10,-53,25
5,-53,28
4,-52,34
8,-55,30
8,-56,29
6,-59,24
9,-55,30
10,-57,30
7,-60,26
7,-59,26
7,-59,26
9,-59,28
8,-57,32
9,-55,32
5,-57,26
6,-57,27
8,-56,29
7,-56,28
9,-55,29
9,-55,29
9,-56,27
10,-56,29
10,-55,31
4,-57,30
3,-58,26
5,-58,29
9,-58,29
9,-58,28
11,-57,28
12,-53,29
12,-50,30
14,-50,32
16,-51,32
21,-47,29
26,-41,25
27,-43,21
17,-39,16
16,-31,18
22,-35,9
-11,-31,17
-28,-24,37
-41,-39,41
-51,-37,35
-65,-29,29
-66,-13,78
-71,-11,79
-55,-15,45
-62,-6,49
-46,3,72
-39,8,67
-36,10,65
-35,11,58
-24,22,66
-21,21,60
-29,21,57
-24,23,61
-17,16,47
-21,18,45
-14,21,53
-68,51,100
-54,24,73
-15,19,58
-8,15,65
-20,14,59
-32,11,59
-31,11,58
-25,11,59
-24,11,62
-25,10,61
-27,10,58
-24,10,60
-23,8,61
-24,8,61
-26,8,59
-27,7,60
-23,8,61
-27,5,59
-25,7,60
-22,8,61
-26,7,60
-26,7,60
-24,8,60
-27,5,59
-27,6,60
-28,6,59
-28,5,59
-26,8,60
-24,7,60
-23,7,61
-23,8,61
-22,9,61
-24,8,61
-23,9,61
-26,8,59
-26,8,60
-24,8,61
-28,7,59
-27,7,60
-26,8,60
-31,7,58
-27,8,60
-19,8,62
-24,7,61
-26,7,60
-25,7,60
-26,7,60
-27,7,60
-26,6,60
-25,6,60
-28,6,59
-28,6,59
-26,7,60
-28,6,59
-27,6,60
-25,7,60
-27,6,59
-26,6,60
-27,6,59
-28,6,59
-25,7,60
-25,7,60
-27,7,59
-26,7,60
-27,6,59
-26,7,60
-27,7,60
-26,6,60
-27,6,59
-27,6,59
-26,7,60
-26,7,60
-28,6,59
-25,7,60
-26,7,59
-27,6,59
-26,7,60
-28,6,59
-26,7,60
-26,7,60
-28,7,59
-26,6,60
-27,7,59
-27,6,59
-27,6,60
-27,6,59
-27,6,59
-27,6,59
-27,6,60
-26,6,60
-28,6,59
-27,6,60
-27,6,60
-27,6,59
-26,6,60
-27,6,59
-27,6,60
-27,6,59
-27,6,60
-27,6,59
-27,6,59
-27,6,59
-27,6,59
-26,6,60
-28,6,59
-27,6,60
-27,6,59
-28,6,59
-27,6,59
-27,6,59
-27,6,59
-27,6,59
-27,6,60
-27,6,59
-27,6,60
-27,6,59
-27,6,59
-26,6,60
-28,6,59
-27,6,59
-27,6,59
-27,6,59
-26,6,60
-28,6,59
-28,6,59
-27,6,59
-27,6,59
-26,6,60
-27,6,59
-26,6,60
-27,6,59
-26,6,60
-26,6,59
-28,6,59
-28,6,59
-27,6,59
-28,6,59
-27,6,60
-27,6,59
-28,6,59
-27,6,59
-28,6,58
-27,6,59
-28,6,59
-29,6,58
-27,6,60
-28,6,59
-28,6,59
-27,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-29,6,58
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-27,6,59
-28,6,59
-28,6,59
-28,6,59
-27,6,59
-28,6,59
-28,6,59
-28,6,59
-27,6,59
-28,6,59
-27,6,59
-27,6,59
-27,6,59
-27,6,59
-28,6,58
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-29,6,59
-28,6,59
-29,6,59
-29,6,59
-29,6,59
-29,6,58
-29,6,59
-29,6,58
-29,6,59
-29,5,58
-29,6,59
-29,6,59
-29,5,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-29,6,59
-28,6,59
-28,5,58
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-28,6,59
-29,6,59
-29,6,59
-29,6,59
-28,6,59
-29,6,59
-29,5,59
-28,6,59
-29,6,58
-29,5,59
-29,5,58
-28,6,59
