t,RRI
0,793.0
1,739.5881966026724
2,649.2524460842696
3,637.4491990460874
4,655.0632199759804
5,756.6468609653066
6,872.0767271166628
7,932.1000309922138
8,902.6173759715208
9,811.6533082173495
10,843.506600113078
11,824.3647317106806
12,737.9465115768722
13,738.7721022768582
14,662.996544259123
20,744.2089311051478
23,736.2564803909257
24,645.0935395618235
25,606.2998298101155
35,975.9585659946565
36,667.2810257515007
37,830.0923591014777
44,803.9805990940705
49,731.6800466993642
50,800.9874051980333
51,820.0105350082491
52,806.0792510768279
53,749.8214597084358
54,759.1928079435039
55,794.5095602959279
56,829.6668528398537
57,851.7954238336338
58,834.0000656329426
59,779.6650376467426
60,809.2163152505859
61,802.7385534994069
62,828.2897055431263
63,764.8496632594026
64,823.0818458573598
65,814.4502483365833
66,759.8438476300357
67,820.2042813875302
68,849.1867239592032
69,808.3341117723836
70,812.6454710951009
71,844.6969899104975
72,819.8242058238363
73,813.036660212726
74,879.5635315134422
75,883.8613631817119
76,879.0586398936624
77,786.4108315267163
78,801.5050128931398
79,848.3670063620971
80,829.9720775683819
81,815.2753291941867
82,850.3091494492687
83,871.7768394151174
84,817.3673492053218
85,803.8219886110788
86,786.6755340755439
87,757.1061148287487
88,763.9039964663802
89,793.3148010382873
90,801.1213641665123
91,744.0991805795672
92,747.0853375525871
93,767.1913505155527
94,792.5758326379149
95,798.3276600272709
96,708.9220214212693
97,679.5477135589123
98,707.8054714742898
99,761.6719328084932
100,765.2719510790258
101,753.7540937176725
102,795.6385011754883
103,824.8271361890398
104,844.2799017088927
105,785.8064578387723
106,722.0398503065499
107,719.2523642088934
108,742.0399740887868
109,807.907442945646
110,810.4981469345796
111,752.4298253073549
112,794.8914212674167
113,827.5459872428232
114,863.127755513384
115,903.1415437182549
116,774.0336410040818
117,841.0139642306418
118,620.4981411144663
119,729.7479923716227
120,803.7170418364152
121,859.1904637365882
122,891.7129169480337
123,902.9545701950977
124,846.6104132555233
125,794.7414313692937
126,807.4228475188615
127,805.9010728177304
128,823.6587949663183
129,761.9374369798735
130,808.5334064134249
131,820.5425982149677
132,845.0770396000727
133,764.0531111724545
134,735.3286272511816
135,739.8048411805225
136,743.7827068803578
137,711.5826966906706
138,736.4050586308845
139,766.1890025544011
140,799.3460086032161
141,787.6537777636672
142,722.1944914740407
143,712.2610166192077
144,737.5234034444089
145,780.2663501664273
146,741.9179397072365
147,749.4430557837527
148,767.7571783930572
149,801.9626587564852
150,829.6877890674302
151,778.5778119358596
152,744.0521390523799
153,763.8719287887712
154,771.9813136031772
155,802.0521091467498
156,798.3685787436234
157,736.5151849542679
158,770.4979255101235
159,785.5373150091665
160,784.6287051730677
161,730.7296965432529
162,752.4694268832541
163,758.4810857142995
164,776.8559466075735
165,713.6505641281484
166,699.9081275213888
167,719.5520537328481
168,742.4340382347225
169,771.6147691084724
170,710.4192980591372
171,692.5142226907336
172,713.385643242303
173,755.5537126112959
174,771.185063614081
175,709.5873931740343
176,691.3886415870082
177,700.9819510543226
178,723.8017989951699
179,709.4729874461394
180,703.5481158328197
181,726.8449427946989
182,765.5945148843961
183,733.5166667101554
184,744.1806198318367
185,749.2710278540513
186,739.9964719420682
187,701.9826826332201
188,717.8340132734833
189,749.400896228909
190,717.1289680963181
191,713.217033727404
192,716.6425815162015
193,753.7344273093094
194,779.8419128282148
195,711.0096770989123
196,713.2355544899387
197,728.3400113329543
198,752.1982543593768
199,722.5797815448643
200,695.9347339415284
201,710.185739766203
202,758.2839936090585
203,806.8751044355025
204,747.0075827155472
205,752.5339449728458
206,763.5289956856235
207,762.5118310776585
208,703.1081745208537
209,735.5970174291015
210,766.0203623349399
211,793.8115475037616
212,720.0683579302591
213,710.1938762842657
214,756.3160835660319
215,804.3006388089813
216,851.3429222462374
217,777.107914301286
218,768.6098565366078
219,800.8988754548284
220,829.2004929445988
221,770.7753705271145
222,741.2241302107278
223,751.5931753659194
224,791.6420787205928
225,821.7684763592616
226,769.5180927494279
227,732.8913732176834
228,766.3026473718836
229,812.265602600509
230,843.2406407848662
231,864.0919464291705
232,757.79593844651
233,689.8950202513985
234,675.4038787924638
235,709.9797370182675
236,775.6744881268406
237,809.0311774073052
238,830.6649957745262
239,842.416898661475
240,814.349487587377
241,721.7006028768086
242,747.5077358974039
243,784.8019735488607
244,835.9972599805219
245,800.6529411549425
246,818.570857356252
247,828.3116747805058
248,833.3246559328783
249,789.710029759234
250,753.6473978909656
251,771.8855518605453
252,776.7097888895617
253,763.3839942331837
254,785.941759784061
255,841.6647157758019
256,866.5803435485268
257,830.2125920993303
258,784.7356609213491
259,791.933113856732
260,821.6416819583696
261,842.9107715819696
262,835.0226429559406
263,774.6045224334181
264,783.4497408867329
265,795.0071295146004
266,795.0338074353932
267,748.2526398339726
268,762.9452517954485
269,769.497848617681
270,752.9506094477721
271,717.7704058971851
272,725.0104443203076
273,751.868340827595
274,732.9644064999525
275,718.4458362776475
276,724.9127772102746
277,721.3773555234513
278,761.6991811522076
279,708.7146452213943
280,696.0779839351692
281,710.2285158416754
