t,RRI
0,657.0
1,620.2228716547364
2,603.958301434866
3,618.8420932606654
4,636.072728504314
5,650.9822836595589
6,699.7934642224492
7,677.5339101753741
8,654.826538275065
9,664.8162451507227
10,662.7754706494401
11,681.1916031149217
12,681.7380112557495
13,649.9480105098842
14,612.4813186841315
15,625.811731465314
16,619.4336276460583
17,625.7075008176944
18,607.714295013536
19,601.9224005484394
20,610.9095251018929
21,607.3038272765517
22,604.7876081354814
23,614.3868658513929
24,612.1375024071459
25,622.6176623444762
26,629.978543201671
27,618.3154753515341
28,620.8199846538702
29,630.0199712758363
30,612.5625511238045
31,627.2691082055301
32,628.0784754781137
33,620.448228029256
34,616.630293219333
35,632.4720709239025
36,632.0342442409011
37,619.9775913581877
38,626.59867941875
39,619.5466602291308
40,604.4775535859931
41,641.5152657940525
42,652.6177471912783
43,667.7928004009603
44,646.7468406937884
45,666.8295970237763
46,650.9466972559109
47,622.3941951843364
48,629.1936853253649
49,648.6021778865339
50,649.1134710243716
51,693.3137995906725
52,746.043418081761
53,685.2070294999044
54,649.9653861179163
55,684.2547875549668
56,734.2600396913512
57,777.8950492654191
58,775.229033203621
59,781.4200156716236
60,740.7484669759494
61,696.3608836520511
62,683.6590597311395
63,699.6081640005364
64,747.943249426906
65,772.7014212214159
66,773.2578968739635
67,778.4988139827507
68,810.5310321555594
69,767.5783958143579
70,807.6785190290196
71,807.1462248906143
72,779.6683975546621
73,836.0780475478268
74,784.024527043397
75,809.5588021238361
76,818.2872961168033
77,901.3669508172243
80,662.8962719734241
81,843.6492028621183
84,647.994705301132
85,885.7399230301663
86,788.9807436515182
87,804.9423255906308
88,838.659610359792
89,807.6469275597716
90,784.9501038848864
91,761.7307746764177
92,762.8490769847726
93,783.0377636594502
94,737.6730902394984
95,744.020883871663
96,741.6866081218723
97,830.6939021810674
98,716.0848251373603
99,879.5041269336141
102,709.9184787527257
103,673.2393141014106
104,696.4789927061531
105,705.0364642264813
106,786.7039496095899
107,856.9170989386307
108,779.6350008801332
109,850.2084092762364
110,805.9500760277145
111,777.0199910866127
112,743.7952686438742
113,730.5760661019051
114,679.6249733359856
115,705.171023737267
116,703.9152317219383
117,708.2298637172682
118,688.9305295434997
119,702.4198344106629
120,734.9317583918552
121,696.8801942935237
122,751.9630862498794
123,705.3393377932741
124,721.7248581570279
125,709.5763034912646
126,677.414790838528
127,692.4982481548798
128,686.2425873849448
129,684.3298441596966
130,712.9692111974786
131,710.0118876830373
132,701.5773402612185
133,728.1813303185688
134,753.9131865540381
135,702.3399490973222
136,714.9611684779277
137,707.1322995312197
138,672.3841895440208
139,683.7537030284049
140,704.2863547507415
141,670.4022229944152
142,695.6600093417505
143,690.1563933864943
144,669.119122103624
145,684.0039195907599
146,675.3229455884783
147,648.6267800897667
148,668.6498846096192
149,667.6417420207852
150,637.1845845610229
151,636.3420538787137
152,636.0617852445272
153,655.966772776218
154,667.9732640841663
155,672.0276793289069
156,649.1301440616392
157,642.0031837014999
158,641.9475639064307
159,628.1436194215192
160,633.2405437942143
161,672.7646668399735
162,669.877088510409
163,667.781974802078
164,662.016700207352
165,649.530880912113
166,637.8152245531905
167,654.353615448372
168,658.2857737801249
169,657.8662630352144
170,624.7911470495318
171,658.893413563143
172,686.6952065288527
173,647.9649012505374
174,656.4230894329406
175,665.7665657369064
176,656.3935930661023
177,670.2996524262604
178,677.9293769096606
179,675.9331844852916
180,629.3171646811973
181,643.4247485594199
182,658.7871787497193
183,654.6160411808701
184,668.2357760944632
185,680.8376919657329
186,670.4179121021103
187,631.3485929244545
188,644.2855221083751
189,630.2169514247785
190,622.4110279601349
191,609.1450638110914
192,663.4472565473102
193,696.7015003032755
194,696.7545412260017
195,745.1877544776939
196,748.4158457108324
197,701.6187464857875
198,631.0320013287179
199,656.0265481781835
200,681.7394497395342
201,715.1715819614234
202,718.3090532657741
203,684.4840744188757
204,644.2731500184497
205,667.6042983062616
206,664.9215032405954
207,657.9562581905653
208,719.1071066390073
209,736.2768618381123
210,710.1141171344954
211,734.8715348078226
212,732.8787218668593
213,696.6744217055203
214,693.5957691493738
215,698.3638585210076
216,645.9925999538239
217,660.042183551374
218,699.2933738687414
219,707.9258192244968
220,724.4852594284127
221,704.4010379033825
222,712.7464355187079
223,716.8370789561803
224,681.7942570095308
225,653.2694228465526
226,659.533850897775
227,652.5389242161743
228,646.9426343351957
229,646.3830320566008
230,664.0952401808098
231,661.1966327855108
232,644.4901095521633
233,670.4133474626021
234,636.6674342369852
235,642.9279712643569
236,632.774046435907
237,609.1123186793235
238,620.7180242752407
239,634.8870009155717
240,634.7155383963272
241,639.690620195716
242,661.9999839075413
243,642.1539294953803
244,635.7260170979495
245,647.5388857509924
246,629.3640811259235
247,605.7012942254928
248,614.796097398187
249,597.1832379311379
250,596.1482676975554
251,611.0275474029128
252,605.9863537476534
253,601.1442143817496
254,620.9486534765525
255,601.8685018058067
256,604.3339045890407
257,601.3002765056866
258,604.924671391935
259,581.6578328299106
260,595.815056499748
261,603.4015985962109
262,597.5502262419293
263,604.365647952588
264,584.5857133816478
265,581.2741046387002
266,602.4127708797862
267,608.1603263386116
268,625.4493494101656
269,633.4971391419447
270,600.9200552082965
271,584.5896307994659
272,578.4561101412532
273,567.6359304406996
274,575.7005363668237
275,592.053589304997
276,602.1147414132174
277,621.9229484544551
278,654.3043773143072
279,685.9641827183901
280,681.9614822245616
281,632.0619517743586
282,640.2180273613976
283,619.0078682690429
284,626.6224350717563
285,640.0261040129584
286,659.76502287226
287,632.419713315217
288,628.0735209599608
289,621.1431530895785
290,618.3510605298488
291,620.2674024934145
292,630.8932401925341
293,614.1502522851833
294,624.4102790597439
295,614.7333049501698
296,607.1959060252506
297,615.2168636960159
298,644.2714309966311
299,636.9684740186846
