,Unnamed: 0,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,0,44.25,43.5,43.5,0.8235280375603878,0.8113432841373114,0.012184753423076457,0.75,0.25
1,1,71.75,71.0,71.0,0.8208597464095099,0.8106303212852213,0.010229425124288594,0.75,0.5
2,2,89.5,89.0,89.0,0.8228414734258738,0.8110296749523265,0.011811798473547295,0.5,0.5
3,3,93.75,93.0,93.0,0.826870354611548,0.8138502011907025,0.013020153420845504,0.75,0.25
4,4,164.0,163.5,163.5,0.8344477968332025,0.8232276275585964,0.01122016927460612,0.5,0.5
5,5,176.0,175.5,174.5,0.8334523668339145,0.8233584562781495,0.010093910555765029,1.5,0.5
6,6,183.25,182.5,182.5,0.8338695169515101,0.8232704942182087,0.010599022733301378,0.75,0.5
