,Unnamed: 0,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,0,206.75,205.75,205.75,0.12158552209159625,0.1089522370515341,0.012633285040062156,1.0,0.5
