,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,31.75,31.0,31.0,0.16165644161593504,0.14914730356347017,0.012509138052464869,0.75,0.75
1,103.75,102.5,102.5,0.13671661169130878,0.1251851741900686,0.011531437501240166,1.25,1.5
2,139.5,138.25,138.25,0.1290345672792066,0.11877177096686073,0.010262796312345862,1.25,1.5
3,163.5,162.75,162.75,0.1342291901737072,0.12213597422869081,0.012093215945016403,0.75,0.25
