answer,choicedCardRule,sortingRule,RT 
0,0,0,2795.1208 
0,0,0,3460.7083 
0,0,0,1005.2287 
0,0,0,1260.9909 
0,0,0,1101.3314 
0,0,0,1101.2304 
1,0,2,1236.9136 
1,1,2,3381.4266 
0,2,2,1988.9639 
1,0,2,1268.6861 
0,2,2,1964.8691 
0,2,2,1237.0089 
0,2,2,932.9899 
0,2,2,1499.6851 
0,2,2,1013.1936 
0,2,2,717.4193 
1,2,0,1365.441 
1,1,0,1364.658 
1,2,0,4573.5061 
0,0,0,4662.166 
0,0,0,955.7939 
0,0,0,1533.3385 
0,0,0,908.766 
0,0,0,3245.0356 
0,0,0,1372.8839 
1,0,1,2821.8039 
1,2,1,4280.1572 
0,1,1,2885.5266 
0,1,1,960.4931 
0,1,1,2271.1624 
0,1,1,3300.9437 
0,1,1,4197.7424 
0,1,1,4117.7928 
1,1,0,1909.1986 
0,0,0,965.1751 
0,0,0,1341.0786 
0,0,0,1645.1414 
0,0,0,1413.2405 
0,0,0,1517.1517 
0,0,0,1813.1859 
1,0,2,1125.1687 
0,2,2,3837.3761 
0,2,2,2213.7579 
0,2,2,1300.8121 
0,2,2,957.2394 
0,2,2,1197.0639 
0,2,2,1525.7313 
1,2,0,1220.6725 
1,1,0,1989.0313 
2,-1,0,5013.9945 
0,0,0,1205.3325 
0,0,0,1125.3221 
0,0,0,805.0926 
0,0,0,917.0438 
0,0,0,940.7317 
0,0,0,1005.2813 
1,0,2,1157.2937 
1,0,2,3380.953 
0,2,2,2558.1357 
0,2,2,1076.5348 
0,2,2,982.563 
1,0,2,868.8516 
0,2,2,1469.4437 
0,2,2,1181.5961 
0,2,2,645.086 
1,0,2,1196.9748 
0,2,2,1100.6527 
0,2,2,596.8526 
0,2,2,733.4117 
0,2,2,1669.0495 
0,2,2,965.1575 
0,2,2,1165.2069 
1,2,0,813.2847 
1,1,0,2180.9458 
0,0,0,717.1533 
0,0,0,500.5673 
0,0,0,941.397 
0,0,0,1092.9455 
0,0,0,613.5111 
0,0,0,1276.6401 
1,0,1,756.9795 
0,1,1,1396.4771 
0,1,1,933.4027 
0,1,1,1956.8566 
0,1,1,2628.9503 
0,1,1,1341.3529 
0,1,1,1004.9919 
1,0,2,1141.6832 
1,0,2,4333.2572 
1,1,2,2533.532 
1,1,2,3677.7992 
1,1,2,3293.3936 
1,0,2,4653.664 
0,2,2,1373.4074 
0,2,2,1148.3308 
0,2,2,901.0556 
