answer,choicedCardRule,sortingRule,RT 
0,0,0,2276.5462 
0,0,0,2015.497 
0,0,0,1456.8445 
0,0,0,1449.0933 
0,0,0,1441.3142 
0,0,0,1293.1879 
1,0,1,1013.9434 
0,1,1,2569.6148 
0,1,1,1640.4843 
0,1,1,1864.8703 
0,1,1,1265.6621 
0,1,1,1893.2531 
0,1,1,1437.4438 
1,1,2,1093.2569 
1,0,2,2645.2782 
0,2,2,1872.9531 
0,2,2,956.3329 
0,2,2,1045.3624 
0,2,2,1213.6286 
0,2,2,726.0581 
0,2,2,789.4918 
1,2,1,749.3712 
0,1,1,2933.11 
0,1,1,1312.4268 
0,1,1,2189.6614 
0,1,1,1576.7512 
0,1,1,1228.6984 
0,1,1,3613.6526 
1,1,2,1136.7327 
0,2,2,2196.9547 
0,2,2,1600.4644 
0,2,2,1317.8554 
0,2,2,901.5057 
0,2,2,1029.4075 
1,0,2,701.9191 
0,2,2,1156.7809 
0,2,2,1020.2885 
0,2,2,1181.9695 
0,2,2,949.4867 
0,2,2,749.2548 
0,2,2,925.6177 
1,2,1,773.4808 
1,0,1,3421.075 
0,1,1,3869.9356 
0,1,1,2108.4467 
0,1,1,1101.6756 
0,1,1,1709.4442 
0,1,1,1173.4263 
0,1,1,1045.9412 
1,1,0,2293.8665 
1,2,0,2516.6368 
0,0,0,3294.1061 
0,0,0,1308.4433 
0,0,0,885.1686 
0,0,0,909.7033 
0,0,0,2124.1145 
0,0,0,1197.6571 
1,0,1,1029.3519 
1,0,1,1509.1354 
1,2,1,2342.0932 
0,1,1,3485.9006 
0,1,1,1140.6543 
0,1,1,1093.3183 
0,1,1,1269.7026 
0,1,1,1141.5057 
0,1,1,885.2574 
1,0,2,1117.6447 
1,1,2,1660.6063 
0,2,2,2621.9999 
0,2,2,1324.531 
0,2,2,1029.7869 
0,2,2,1205.3484 
0,2,2,1661.9155 
0,2,2,821.5519 
1,2,1,813.4019 
1,0,1,2165.0301 
0,1,1,1181.6966 
0,1,1,1932.6715 
0,1,1,1573.5945 
0,1,1,1828.2841 
0,1,1,1486.0437 
0,1,1,1261.6663 
1,1,2,1741.4937 
0,2,2,1996.8743 
0,2,2,1564.7223 
0,2,2,1077.9816 
0,2,2,1269.5579 
0,2,2,613.7412 
0,2,2,893.4557 
1,2,0,1104.6776 
0,0,0,2932.8626 
0,0,0,1500.2695 
0,0,0,1053.9512 
0,0,0,989.3346 
0,0,0,822.0874 
0,0,0,869.4923 
