answer,choicedCardRule,sortingRule,RT 
0,0,0,2106.4277 
0,0,0,1145.6947 
0,0,0,941.6436 
0,0,0,780.7003 
0,0,0,853.1602 
0,0,0,764.7381 
1,0,2,773.2335 
1,1,2,1090.2727 
0,2,2,965.3698 
1,1,2,1645.1655 
1,1,2,1628.9548 
0,2,2,733.4939 
0,2,2,908.1515 
0,2,2,1629.2839 
0,2,2,1373.1274 
0,2,2,973.5237 
0,2,2,692.8374 
1,2,0,885.1487 
0,0,0,1181.2273 
1,2,0,1293.7634 
1,2,0,1069.0417 
0,0,0,701.2126 
0,0,0,844.6625 
0,0,0,924.9758 
0,0,0,989.7191 
0,0,0,1604.1502 
0,0,0,640.2982 
1,0,1,789.0889 
1,2,1,839.8841 
0,1,1,2528.2707 
0,1,1,1260.9934 
0,1,1,1364.4587 
0,1,1,1100.8453 
0,1,1,1012.7909 
0,1,1,1261.7463 
1,1,2,1429.2757 
1,0,2,924.5323 
1,1,2,1396.3653 
1,0,2,637.0373 
0,2,2,788.9023 
0,2,2,877.3182 
0,2,2,1028.8859 
0,2,2,1693.0317 
0,2,2,741.4899 
0,2,2,1029.5603 
1,2,0,788.6093 
0,0,0,628.3096 
0,0,0,861.2364 
0,0,0,1237.5678 
0,0,0,892.9643 
0,0,0,692.7738 
0,0,0,709.2327 
1,0,1,845.1703 
1,2,1,1076.7063 
0,1,1,1381.7534 
0,1,1,1100.87 
0,1,1,1140.9782 
0,1,1,1701.6144 
0,1,1,1324.2059 
0,1,1,1557.2736 
1,1,2,1269.0512 
1,0,2,811.4573 
0,2,2,925.0048 
0,2,2,636.775 
0,2,2,708.8147 
0,2,2,692.5513 
0,2,2,1092.7986 
0,2,2,709.0743 
1,2,0,980.9739 
1,2,0,1052.6558 
0,0,0,1146.9243 
0,0,0,1141.3126 
0,0,0,1013.847 
0,0,0,1213.6862 
0,0,0,741.7502 
0,0,0,829.7234 
0,2,2,1261.4632 
0,2,2,1133.3632 
0,2,2,860.843 
0,2,2,956.9299 
0,2,2,1213.0973 
1,0,2,1276.7897 
0,2,2,997.2832 
0,2,2,924.9466 
0,2,2,853.2043 
0,2,2,861.4702 
0,2,2,1364.9865 
0,2,2,773.1565 
1,2,1,772.463 
1,0,1,964.8876 
0,1,1,1229.3141 
0,1,1,940.8302 
0,1,1,820.7412 
0,1,1,1269.0086 
0,1,1,1349.5064 
0,1,1,725.6751 
