answer,choicedCardRule,sortingRule,RT
1,1,0,1343.4069
1,2,0,1915.2697
0,0,0,724.2953
0,0,0,907.3136
0,0,0,1467.8539
0,0,0,940.765
0,0,0,868.0004
0,0,0,939.8115
1,0,1,884.1405
0,1,1,948.448
0,1,1,1307.5179
0,1,1,1379.7187
0,1,1,995.6222
0,1,1,947.5253
0,1,1,1156.4018
1,1,0,1260.8952
0,0,0,1179.4263
0,0,0,1211.0242
0,0,0,795.6196
0,0,0,1580.6616
0,0,0,1347.3236
0,0,0,987.9897
1,0,1,3484.8073
0,1,1,2724.2851
0,1,1,1628.0186
0,1,1,2347.2161
0,1,1,1420.0401
0,1,1,1347.6849
0,1,1,1547.7707
1,1,0,1308.1769
1,2,0,1259.2129
0,0,0,804.2796
0,0,0,1947.9854
0,0,0,1540.3131
0,0,0,1652.6556
0,0,0,925.502
0,0,0,1243.6723
1,0,1,1243.7143
0,1,1,2804.9352
0,1,1,1123.8442
0,1,1,1484.3114
0,1,1,932.2134
0,1,1,1196.4246
0,1,1,948.3288
1,1,0,1109.6568
0,0,0,851.3496
0,0,0,2163.7423
0,0,0,1076.7029
0,0,0,1314.8877
0,0,0,1291.035
0,0,0,890.2916
1,0,2,2299.4475
1,1,2,1091.4992
0,2,2,1028.3058
0,2,2,867.707
0,2,2,1811.2935
0,2,2,1314.4355
0,2,2,884.347
0,2,2,1019.7821
1,2,0,971.1087
1,1,0,1923.5284
0,0,0,2602.0526
0,0,0,707.1198
0,0,0,1026.3717
0,0,0,1972.4781
0,0,0,1450.5656
0,0,0,643.5178
1,0,2,972.3511
1,1,2,842.8777
0,2,2,1322.9025
0,2,2,1226.6555
0,2,2,1243.2004
0,2,2,922.5843
0,2,2,738.8165
0,2,2,1067.2867
1,2,0,1002.4046
1,1,0,1925.9253
0,0,0,1826.1019
0,0,0,899.7383
0,0,0,1355.1182
0,0,0,1105.9296
0,0,0,1611.629
0,0,0,1203.0013
1,0,1,746.7953
1,2,1,2587.1924
0,1,1,954.7767
0,1,1,1242.5562
0,1,1,1899.0389
0,1,1,1138.6982
0,1,1,1148.6046
0,1,1,1123.2306
1,1,2,939.9764
0,2,2,3851.1069
0,2,2,770.2701
0,2,2,1177.4009
0,2,2,2708.0049
