answer,choicedCardRule,sortingRule,RT
1,1,0,1274.3411
0,0,0,905.9333
0,0,0,793.2243
0,0,0,723.5822
0,0,0,1220.0053
0,0,0,964.8328
0,0,0,716.4136
1,0,2,772.7459
0,2,2,1011.5483
0,2,2,716.2115
0,2,2,843.6461
0,2,2,859.4708
0,2,2,1052.6191
0,2,2,883.7099
1,2,0,986.7404
1,1,0,1885.6124
1,1,0,1955.2561
0,0,0,757.6215
0,0,0,787.5948
0,0,0,1772.985
0,0,0,1324.2431
0,0,0,1300.3557
0,0,0,1851.5779
1,0,2,1363.893
1,1,2,827.6544
0,2,2,757.9947
0,2,2,684.064
0,2,2,995.6854
0,2,2,820.0299
0,2,2,900.685
0,2,2,924.1251
1,2,0,837.5516
0,0,0,587.3012
0,0,0,763.9784
0,0,0,804.8223
0,0,0,652.0843
0,0,0,859.8741
0,0,0,1030.0475
1,0,2,739.7809
1,1,2,835.9314
0,2,2,700.6919
0,2,2,731.3588
0,2,2,1285.981
0,2,2,780.6537
0,2,2,691.8328
0,2,2,700.8185
1,2,0,845.5957
1,1,0,979.2417
2,-1,0,2002.6359
0,0,0,1534.4691
0,0,0,732.1295
0,0,0,789.3853
0,0,0,764.633
0,0,0,1115.7075
0,0,0,1108.0216
1,0,2,1188.8167
0,2,2,795.2446
0,2,2,731.2726
0,2,2,1324.5102
0,2,2,875.9478
0,2,2,1484.5321
0,2,2,732.9093
1,2,0,989.0133
1,1,0,1788.0354
0,0,0,877.4529
0,0,0,1035.3494
0,0,0,820.921
0,0,0,1261.019
0,0,0,1188.5216
0,0,0,1388.8948
1,0,2,620.919
1,1,2,1019.9077
0,2,2,748.8448
0,2,2,1115.6827
0,2,2,716.4278
0,2,2,724.843
0,2,2,1387.9438
0,2,2,1426.8164
1,2,1,1068.0184
0,1,1,1188.2966
0,1,1,1147.8601
0,1,1,1237.0285
0,1,1,1253.3233
0,1,1,1245.8795
0,1,1,1003.5215
1,1,0,1188.8462
1,2,0,795.7804
0,0,0,820.8539
0,0,0,1172.3902
0,0,0,1186.3568
0,0,0,675.7021
2,-1,0,2019.2973
0,0,0,1228.7876
0,0,0,803.9663
1,0,1,764.8662
0,1,1,987.1553
