1608265840.000000, 1608265840.000000, 1608265840.000000
32.000000, 32.000000, 32.000000
26,25,55
27,27,56
19,27,54
6,26,55
21,25,60
27,23,58
24,22,52
23,22,54
25,26,55
25,27,52
24,29,53
23,33,54
23,35,53
21,36,52
21,34,50
22,33,49
21,31,47
25,29,47
26,28,47
27,26,48
28,27,48
30,28,49
29,29,49
30,29,50
28,28,50
29,28,51
28,28,51
27,26,51
29,26,53
29,26,52
28,26,51
28,25,51
28,25,50
28,26,50
27,26,49
27,26,49
26,26,49
26,26,49
26,26,50
27,26,50
27,25,51
28,26,52
27,26,53
28,26,53
27,27,53
22,27,52
22,26,52
25,25,53
25,25,53
23,25,53
24,25,52
24,27,53
23,27,53
23,27,53
26,31,57
21,36,60
16,36,60
15,32,61
15,28,59
6,13,57
-24,6,49
-20,-1,49
16,0,68
16,1,66
2,7,55
14,7,67
12,6,65
2,6,60
1,5,59
9,5,63
1,5,64
0,1,61
4,0,66
5,1,65
1,0,64
1,2,65
-1,1,64
-2,-2,65
0,-1,66
-2,-2,64
-6,-5,60
-4,-5,62
-6,-3,62
-6,-6,61
-5,-5,64
-6,-5,61
-5,-8,59
-2,-9,59
-4,-17,54
0,-5,60
-1,-7,64
-3,-6,64
0,-7,65
-11,-8,63
-12,-8,62
-1,-8,64
-3,-7,64
0,-8,64
2,-6,62
-2,-6,58
-3,-4,61
-1,-4,63
-4,-1,64
-10,1,58
-13,-1,55
-2,-3,71
-5,-1,71
-5,-15,77
-16,-15,65
-12,-13,69
-20,-17,55
-23,-16,49
-22,-16,53
-24,-18,49
-16,-18,50
-9,-15,55
4,-6,66
-5,-6,64
-8,-3,65
-6,-2,66
-2,0,69
-2,2,68
-1,2,67
-5,2,63
-5,2,63
-5,3,65
-3,3,65
-4,3,64
-5,3,63
-4,2,62
-3,2,61
-3,3,63
-3,3,62
-3,3,62
-2,3,63
-1,3,63
0,3,62
0,3,62
0,3,62
0,3,62
0,3,58
-2,5,56
0,6,59
3,8,63
3,10,64
3,13,67
-1,15,67
0,15,66
-1,14,66
2,13,65
3,12,64
2,12,61
2,13,62
1,13,62
1,13,61
1,14,61
1,16,63
2,16,63
1,17,64
3,16,64
4,15,63
4,15,60
4,14,59
5,14,60
5,13,60
5,14,60
3,15,62
3,15,63
3,14,64
4,14,63
4,14,63
5,12,61
6,12,61
7,11,60
6,12,61
7,12,63
4,11,63
6,11,63
7,11,65
0,11,63
0,10,62
-1,9,64
-2,10,66
-6,9,61
-7,6,60
-6,8,62
-24,3,52
-22,2,58
-22,2,59
-25,2,58
-29,2,56
-35,0,56
-36,1,52
-32,1,54
-31,3,56
-28,4,59
-29,7,58
-31,5,53
-31,5,56
-26,4,59
-36,3,56
-30,3,55
-29,4,52
-31,4,50
-32,4,48
-29,5,49
-26,7,52
-27,7,52
-25,8,54
-32,11,62
-32,13,65
-29,13,66
-19,15,65
-17,16,64
-15,19,63
-16,20,62
-16,19,61
-15,18,60
-16,17,59
-18,15,58
-17,14,59
-17,14,59
-18,15,58
-18,16,59
-17,16,60
-18,17,59
-18,16,59
-17,17,60
-17,16,60
-18,16,59
-17,16,59
-17,17,59
-17,17,58
-17,16,57
-17,16,58
-18,17,59
-18,17,60
-18,17,60
-18,18,60
-17,18,60
-18,18,59
-18,17,59
-17,17,58
-17,17,58
-17,17,59
-18,17,58
-18,17,59
-18,18,59
-17,18,59
-17,18,59
-17,19,59
-17,18,59
-17,18,58
-18,18,59
-18,19,59
-18,19,59
-17,19,58
-17,19,58
-17,19,58
-17,18,58
-18,18,58
-19,19,58
-18,21,59
-17,21,59
-17,21,58
-19,20,58
-19,20,60
-17,20,59
-16,21,58
-16,21,57
-16,22,57
-16,22,59
-17,24,58
-15,25,58
-13,27,58
-12,28,53
-14,27,55
-15,26,56
-15,25,55
-15,25,55
-14,26,56
-14,27,57
-14,27,57
-15,28,57
-15,28,58
-12,30,60
