,t,filtered_eda
0,0.0,0.19193895921144313
1,0.25,0.19271616860944152
2,0.5,0.19377196188004675
3,0.75,0.19475618805787454
4,1.0,0.19616758692493647
5,1.25,0.1967186117477631
6,1.5,0.19569833410871842
7,1.75,0.19543000112020786
8,2.0,0.19633598886784592
9,2.25,0.1955956734528092
10,2.5,0.19284588621073415
11,2.75,0.19109707641199875
12,3.0,0.19251776812917776
13,3.25,0.19556102519589613
14,3.5,0.1968438259887843
15,3.75,0.19609606343346805
16,4.0,0.1954074925699539
17,4.25,0.19503510025315496
18,4.5,0.19465543728680146
19,4.75,0.19472992638527883
20,5.0,0.19467053635928386
21,5.25,0.19389986941458712
22,5.5,0.193620286284926
23,5.75,0.19457785082944276
24,6.0,0.19529953057198413
25,6.25,0.19493899099436943
26,6.5,0.19490346610588494
27,6.75,0.1955521343261323
28,7.0,0.1957374885642002
29,7.25,0.19568505124235203
30,7.5,0.1956372401552619
31,7.75,0.19461932986076014
32,8.0,0.19308298416381708
33,8.25,0.1929862944139528
34,8.5,0.19477399172065668
35,8.75,0.1964481079727908
36,9.0,0.19648387580968563
37,9.25,0.19590252240676864
38,9.5,0.1955097632476311
39,9.75,0.1947022278199841
40,10.0,0.19400166507133224
41,10.25,0.19420717184762515
42,10.5,0.1942669471647294
43,10.75,0.19309944156800057
44,11.0,0.19181532253992375
45,11.25,0.19234050017312043
46,11.5,0.19409761820931146
47,11.75,0.1949800188069568
48,12.0,0.19535935585029607
49,12.25,0.19632728685000747
50,12.5,0.1968009348558164
51,12.75,0.19620630935911637
52,13.0,0.19534397730858685
53,13.25,0.19444891171484255
54,13.5,0.19375091397911684
55,13.75,0.1936745082960667
56,14.0,0.19389411879453955
57,14.25,0.19405991107735898
58,14.5,0.1948390157008994
59,14.75,0.1967002197840919
60,15.0,0.19802129961573262
61,15.25,0.19730686304975176
62,15.5,0.1959531303363677
63,15.75,0.19528714081193407
64,16.0,0.19458255271320954
65,16.25,0.1937587218988234
66,16.5,0.19373930868699976
67,16.75,0.1946367342361047
68,17.0,0.19556792927349625
69,17.25,0.19565421576424466
70,17.5,0.19526824973660334
71,17.75,0.19523114747935139
72,18.0,0.19555913599234212
73,18.25,0.19618687888325126
74,18.5,0.19654195259910767
75,18.75,0.1957404573044951
76,19.0,0.19441471877012667
77,19.25,0.1936695445910953
78,19.5,0.1938129125246572
79,19.75,0.19466785439425494
80,20.0,0.19546277563902648
81,20.25,0.19590989754045482
82,20.5,0.1963454691764235
83,20.75,0.19648809545673895
84,21.0,0.19616788888728687
85,21.25,0.19557913284705652
86,21.5,0.19460763251886706
87,21.75,0.19334891420015718
88,22.0,0.19262896333286866
89,22.25,0.1935266059656991
90,22.5,0.19538986314238405
91,22.75,0.1962446942369456
92,23.0,0.19618726190218122
93,23.25,0.19620475322222639
94,23.5,0.19600200566130674
95,23.75,0.1960109072945564
96,24.0,0.19654830475741408
97,24.25,0.19606782782379842
98,24.5,0.1942500898065947
99,24.75,0.19347145473574273
100,25.0,0.19499901466239988
101,25.25,0.1964663644754569
102,25.5,0.196073755983022
103,25.75,0.1959318571096688
104,26.0,0.19677182678815971
105,26.25,0.19596792490121387
106,26.5,0.1939015404809505
107,26.75,0.1936744337992817
108,27.0,0.19500437846955063
109,27.25,0.19512552231686142
110,27.5,0.19365390091602527
111,27.75,0.19291309845440846
112,28.0,0.1941094704749938
113,28.25,0.19592520320625328
114,28.5,0.1970762196141299
115,28.75,0.19732058335715208
116,29.0,0.19693079585421588
117,29.25,0.19660720015237446
118,29.5,0.19624879575705806
119,29.75,0.19508702858278246
120,30.0,0.1935088925751145
121,30.25,0.19270658331199458
122,30.5,0.1933879507322393
123,30.75,0.1949082108686112
124,31.0,0.19564709772246872
125,31.25,0.19540533064731913
126,31.5,0.1952375764582665
127,31.75,0.19544139656758835
128,32.0,0.19591246173726484
129,32.25,0.19613492470657992
130,32.5,0.1955073112895531
131,32.75,0.19508429507206157
132,33.0,0.19592924938587838
133,33.25,0.19692898874214318
134,33.5,0.19690218049877561
135,33.75,0.1964954463572656
136,34.0,0.1967361342516439
137,34.25,0.19700589161161583
138,34.5,0.19631386435507853
139,34.75,0.19582755969765617
140,35.0,0.19645546591458238
141,35.25,0.19661302623048374
142,35.5,0.1954419977478514
143,35.75,0.19421934224471474
144,36.0,0.19438500939599945
145,36.25,0.19582721447604023
146,36.5,0.1963286474101228
147,36.75,0.19473889672746195
148,37.0,0.19339711411396515
149,37.25,0.19425607727996577
150,37.5,0.1958223034547779
151,37.75,0.19590807009006986
152,38.0,0.19485544813675654
153,38.25,0.19448256333022043
154,38.5,0.1949942723321694
155,38.75,0.19569923853492546
156,39.0,0.19671927111430784
157,39.25,0.19697016861800196
158,39.5,0.19528075998451633
159,39.75,0.19386465791448004
160,40.0,0.1945395862841636
161,40.25,0.1951520323762169
162,40.5,0.19441278072522314
163,40.75,0.19423914859057995
164,41.0,0.19494054683045098
165,41.25,0.19461052670843332
166,41.5,0.19407214074177417
167,41.75,0.19537335463393068
168,42.0,0.19641948329329292
169,42.25,0.19480178294891476
170,42.5,0.1932219832677095
171,42.75,0.19430947167440912
172,43.0,0.19592843960881845
173,43.25,0.1958710603022504
174,43.5,0.19527189363240874
175,43.75,0.19551811368470068
176,44.0,0.1961454172923237
177,44.25,0.1966689494906232
178,44.5,0.19704911262524688
179,44.75,0.1962979447855576
180,45.0,0.19439857278403885
181,45.25,0.1935597074189833
182,45.5,0.19440329302597537
183,45.75,0.19511191954026474
184,46.0,0.19508938993814706
185,46.25,0.19516070941479755
186,46.5,0.1955338437446558
187,46.75,0.19578769616963085
188,47.0,0.19575587510903
189,47.25,0.1957941704274715
190,47.5,0.19579348021006823
191,47.75,0.19555211210794307
192,48.0,0.19589268349685793
193,48.25,0.19644942106018126
194,48.5,0.19582774881851223
195,48.75,0.19521780024253463
196,49.0,0.19599838004989556
197,49.25,0.19642117906088025
198,49.5,0.19555528984022505
199,49.75,0.19538913680453948
200,50.0,0.19657089721872187
201,50.25,0.19692348272148688
202,50.5,0.19588501676773704
203,50.75,0.19594141304408422
204,51.0,0.19734489658287677
205,51.25,0.19742465738189915
206,51.5,0.19632303337192003
207,51.75,0.19599888954889258
208,52.0,0.19580647207867646
209,52.25,0.1950599414172255
210,52.5,0.19510782000864643
211,52.75,0.19627527451846633
212,53.0,0.19713509101121127
213,53.25,0.19711369558728456
214,53.5,0.1971754374857721
215,53.75,0.19773313802013412
216,54.0,0.19805225109152755
217,54.25,0.19776779472984168
218,54.5,0.196953219243035
219,54.75,0.19608750617379597
220,55.0,0.1961122634835808
221,55.25,0.19647373767666734
222,55.5,0.1958270452330215
223,55.75,0.19483446379197725
224,56.0,0.1947013455768458
225,56.25,0.19530972783021686
226,56.5,0.19617411311975028
227,56.75,0.19706168003962737
228,57.0,0.19800982485352878
229,57.25,0.19836084973106036
230,57.5,0.197373939614568
231,57.75,0.196696356019884
232,58.0,0.19747167947144043
233,58.25,0.1976106880501401
234,58.5,0.19649811044427995
235,58.75,0.1959743236786916
236,59.0,0.19595919512280496
237,59.25,0.19560645978908656
238,59.5,0.19588084996497446
239,59.75,0.19701294944644906
240,60.0,0.19717834453503535
241,60.25,0.19587210266439936
242,60.5,0.19521087786046648
243,60.75,0.19617827915788402
244,61.0,0.19706155857267077
245,61.25,0.19692738718060462
246,61.5,0.19681045054727034
247,61.75,0.1971796779324155
248,62.0,0.19727219860139802
249,62.25,0.19650462726461906
250,62.5,0.19564078858995393
251,62.75,0.19610657858500755
252,63.0,0.19773115342077027
253,63.25,0.1987641763193882
254,63.5,0.19832431147186766
255,63.75,0.1977116712806598
256,64.0,0.19844114079775058
257,64.25,0.1991776743034508
258,64.5,0.1979959843110293
259,64.75,0.19661643165608209
260,65.0,0.19718890857684154
261,65.25,0.19829225278808776
262,65.5,0.19806315030523378
263,65.75,0.1968999650347637
264,66.0,0.1960660902758432
265,66.25,0.1961325162527752
266,66.5,0.19680862389600026
267,66.75,0.19764296029677705
268,67.0,0.19786989186259593
269,67.25,0.19713472691958625
270,67.5,0.19742700710885203
271,67.75,0.2006877894305364
272,68.0,0.20394033246797788
273,68.25,0.2019834214948238
274,68.5,0.1963889555074919
275,68.75,0.19440246756045884
276,69.0,0.19702071496711884
277,69.25,0.19832046516946847
278,69.5,0.19670331492299375
279,69.75,0.19572023088627052
280,70.0,0.19626037545727998
281,70.25,0.19653997583818872
282,70.5,0.19601726037262723
283,70.75,0.1954212313886606
284,71.0,0.1955192208917295
285,71.25,0.1962195468738801
286,71.5,0.19672798401039315
287,71.75,0.1967236203037608
