í êMópâºID,1
RRI :1000Hz
â¡ë¨ìx :Peak
Start,2020/12/18
activity,v002
time,RRI,temperature,Acc X,Acc Y,Acc Z,HF,LF/HF,LF ratio,activity,HR
14:11:57,699,25.3,0.13,-1.01,0.28,27394.515,0.273,21.472,0.05,86
14:11:58,648,25.3,0.09,-0.98,0.31,25289.521,0.274,21.534,0.03,93
14:11:58,680,25.3,0.13,-0.98,0.31,23396.144,0.277,21.689,0.03,88
14:11:59,734,25.3,0.13,-1.01,0.28,21456.536,0.281,21.965,0.05,82
14:12:00,778,25.4,0.09,-1.01,0.31,19689.754,0.288,22.337,0.06,77
14:12:01,703,25.4,0.09,-0.98,0.31,18136.391,0.295,22.788,0.03,85
14:12:02,801,25.4,0.13,-0.98,0.31,16283.916,0.308,23.524,0.03,75
14:12:03,797,25.4,0.09,-1.01,0.28,14768.268,0.321,24.286,0.05,75
14:12:03,736,25.4,0.09,-0.98,0.31,13400.844,0.336,25.127,0.03,82
14:12:04,709,25.4,0.13,-0.98,0.31,12281.598,0.350,25.943,0.03,85
14:12:05,741,25.4,0.13,-1.01,0.28,11280.394,0.366,26.791,0.05,81
14:12:05,708,25.4,0.09,-1.01,0.28,10434.209,0.381,27.603,0.05,85
14:12:06,655,25.4,0.09,-1.01,0.31,8667.166,0.418,29.498,0.06,92
14:12:07,696,25.4,0.09,-0.98,0.31,7755.371,0.447,30.883,0.03,86
14:12:07,740,25.4,0.13,-1.01,0.28,6964.575,0.478,32.345,0.05,81
14:12:08,739,25.4,0.09,-1.01,0.31,6643.445,0.493,33.037,0.06,81
14:12:09,699,25.4,0.16,-0.98,0.35,5807.584,0.538,34.996,0.05,86
14:12:10,807,25.4,0.19,-1.17,0.35,5350.847,0.567,36.189,0.23,74
14:12:11,783,25.4,0.16,-1.01,0.28,4238.001,0.672,40.176,0.06,77
14:12:11,748,25.4,0.16,-0.98,0.31,3413.389,0.797,44.343,0.04,80
14:12:12,700,25.5,0.19,-0.98,0.35,2990.050,0.882,46.859,0.05,86
14:12:13,758,25.5,0.25,-1.01,0.35,2643.012,0.971,49.273,0.10,79
14:12:14,797,25.5,0.22,-0.98,0.35,2335.560,1.071,51.721,0.06,75
14:12:14,760,25.5,0.19,-0.91,0.47,2070.102,1.175,54.030,0.05,79
14:12:15,776,25.5,0.19,-0.94,0.50,1851.617,1.278,56.104,0.09,77
14:12:16,733,25.6,0.16,-0.94,0.50,1676.349,1.380,57.977,0.08,82
14:12:16,689,25.6,0.16,-0.91,0.47,1536.962,1.466,59.442,0.04,87
14:12:17,722,25.6,0.13,-0.94,0.47,1305.517,1.686,62.771,0.06,83
14:12:18,730,25.6,0.13,-0.94,0.41,1226.861,1.754,63.686,0.04,82
14:12:18,674,25.6,0.13,-0.94,0.44,1169.908,1.800,64.282,0.05,89
14:12:19,722,25.6,0.13,-0.94,0.44,1124.545,1.829,64.656,0.05,83
14:12:20,720,25.6,0.13,-0.94,0.41,1090.282,1.844,64.835,0.04,83
14:12:21,666,25.6,0.16,-0.98,0.41,1063.599,1.837,64.756,0.07,90
14:12:21,683,25.6,0.16,-0.98,0.38,1014.440,1.876,65.232,0.06,88
14:12:22,720,25.6,0.16,-1.01,0.38,997.986,1.859,65.025,0.09,83
14:12:23,737,25.6,0.16,-1.01,0.28,988.801,1.824,64.585,0.06,81
14:12:23,714,25.7,0.13,-1.01,0.25,949.358,1.823,64.583,0.05,84
14:12:24,713,25.7,0.19,-1.01,0.25,934.762,1.787,64.121,0.06,84
14:12:25,721,25.7,0.22,-1.01,0.35,927.116,1.753,63.673,0.09,83
14:12:26,722,25.7,0.19,-1.01,0.35,893.448,1.713,63.139,0.08,83
14:12:26,675,25.7,0.19,-1.01,0.38,881.620,1.667,62.510,0.09,89
14:12:27,682,25.7,0.16,-0.98,0.38,872.232,1.628,61.944,0.06,88
14:12:28,683,25.7,0.19,-0.94,0.35,861.873,1.580,61.245,0.02,88
14:12:28,685,25.7,0.19,-0.98,0.35,853.138,1.536,60.575,0.05,88
14:12:29,654,25.7,0.19,-0.98,0.35,843.664,1.486,59.775,0.05,92
14:12:30,658,25.7,0.19,-0.98,0.41,835.744,1.444,59.075,0.08,91
14:12:30,702,25.7,0.22,-1.01,0.31,825.275,1.392,58.191,0.08,85
14:12:31,742,25.7,0.13,-1.01,0.28,816.813,1.342,57.298,0.05,81
14:12:32,691,25.8,0.13,-1.01,0.31,809.634,1.295,56.420,0.06,87
14:12:33,795,25.8,0.13,-0.98,0.31,802.713,1.251,55.569,0.03,75
14:12:34,806,25.8,0.13,-0.98,0.28,796.917,1.207,54.689,0.02,74
14:12:34,738,25.8,0.13,-0.98,0.31,790.591,1.162,53.755,0.03,81
14:12:35,888,25.8,0.13,-1.01,0.28,783.652,1.125,52.934,0.05,68
14:12:36,782,25.8,0.13,-0.98,0.28,775.261,1.083,52.001,0.02,77
14:12:37,827,25.8,0.13,-0.98,0.31,755.085,1.038,50.931,0.03,73
14:12:38,841,25.8,0.13,-1.01,0.28,743.729,1.008,50.204,0.05,71
