answer,choicedCardRule,sortingRule,RT 
1,1,0,1825.3144 
1,2,0,1801.9257 
0,0,0,899.7545 
0,0,0,1024.841 
0,0,0,1115.5978 
0,0,0,1940.9994 
0,0,0,811.4066 
0,0,0,1404.8505 
1,0,1,845.6275 
0,1,1,1794.6803 
0,1,1,1091.6497 
0,1,1,1595.8865 
0,1,1,1316.5987 
0,1,1,1236.7857 
0,1,1,973.086 
1,1,2,1212.3735 
1,0,2,939.0654 
1,1,2,1020.6739 
0,2,2,988.128 
0,2,2,771.2302 
0,2,2,637.1211 
0,2,2,972.2782 
0,2,2,1107.9009 
0,2,2,1332.2495 
1,2,1,1091.948 
1,2,1,1252.2813 
1,0,1,1835.9564 
0,1,1,1260.974 
0,1,1,1259.4544 
0,1,1,1309.17 
0,1,1,1148.0279 
0,1,1,1165.7089 
0,1,1,1475.0353 
1,1,2,1196.6595 
0,2,2,1004.8149 
0,2,2,1092.4387 
0,2,2,988.526 
0,2,2,932.2022 
0,2,2,1301.1573 
0,2,2,838.012 
1,2,1,868.139 
0,1,1,1372.4202 
0,1,1,1747.8865 
0,1,1,1077.0203 
0,1,1,1044.8561 
0,1,1,1436.5432 
0,1,1,1388.5218 
1,1,0,1307.4922 
0,0,0,2001.8986 
0,0,0,1050.6171 
0,0,0,1604.2699 
0,0,0,1531.019 
1,1,0,1068.9394 
0,0,0,834.5296 
0,0,0,1308.6508 
0,0,0,1531.7367 
0,0,0,938.8591 
0,0,0,1180.8969 
0,0,0,1185.6165 
1,0,2,1419.6147 
0,2,2,1610.1941 
0,2,2,1163.1708 
1,1,2,2283.3959 
0,2,2,923.6377 
0,2,2,1498.4933 
0,2,2,1147.8198 
0,2,2,1698.6443 
0,2,2,715.3398 
0,2,2,891.3012 
1,2,0,972.4849 
0,0,0,1091.6607 
0,0,0,1442.5082 
0,0,0,1762.7778 
0,0,0,1778.83 
0,0,0,1322.9828 
0,0,0,1610.7205 
1,0,2,940.8147 
0,2,2,1443.4682 
0,2,2,1676.966 
0,2,2,1098.9233 
0,2,2,1626.3662 
0,2,2,1468.9899 
0,2,2,1211.7435 
1,2,0,1275.7022 
0,0,0,1547.0533 
0,0,0,1138.6896 
0,0,0,1019.8276 
1,2,0,971.2501 
0,0,0,1137.514 
0,0,0,1837.3914 
0,0,0,739.2426 
0,0,0,980.5539 
0,0,0,1364.1862 
0,0,0,995.8819 
1,0,2,1155.6248 
0,2,2,1051.1036 
