t,RRI
0,679.0
2,670.8933143404195
3,785.0173979454861
4,794.6787875853163
5,854.891802267763
6,843.4255358885576
7,858.0706609455954
8,902.0333546554133
9,920.2383596856147
10,927.8031626745253
11,928.9938489946248
12,911.2565576816089
13,861.2829909367225
14,867.7061654382671
15,891.7321304744391
16,921.3991681526019
17,954.2525366645007
18,963.880601161975
19,939.633957899101
20,935.9307932879211
21,854.6495452289436
22,796.775383526269
23,854.1542948056224
24,878.719921632157
25,856.0424679379639
26,900.8823487895804
27,896.0160445606142
28,900.0080882517891
29,904.3985638246993
30,804.7715985944949
31,831.5742744453485
32,905.7442800732515
33,959.3010040700983
34,941.9330691246068
35,930.1266857407066
36,941.4663337446004
37,925.9422190494423
38,844.4234333505442
39,861.7686466981876
40,911.6921762046784
41,949.9935089136002
42,932.2487366871237
43,943.2831456515715
44,914.8040630983895
45,860.6765483055483
46,801.8724519331029
47,815.4446580375027
48,834.8087076538296
49,842.1469345851564
50,804.1478920748436
51,734.1568930146303
52,700.2563919264636
53,736.5944333037972
54,755.0922881462614
55,829.6376810960661
56,846.600152860605
57,837.4574909448396
58,814.2962800232028
59,741.5545371177233
60,709.5193710597489
61,756.525717904479
62,721.223128576155
63,742.3780620056051
64,811.4097984370899
65,878.8556720587993
66,925.3960448414115
67,916.436947973139
68,902.2230403385164
69,897.6502924968262
70,877.5659937330701
71,839.441208824987
72,869.8736640090056
73,916.3129077795179
74,933.8223163493274
75,931.5220520273422
76,901.9926507385904
77,888.2691676710616
78,791.8928569264467
79,692.2502098882268
80,709.4966153564545
81,770.0482078398413
82,854.035306563804
83,876.2352969363817
84,902.1691594493448
85,878.3525996342267
86,929.117974075359
87,931.9544708487414
88,849.139740369454
89,781.8492211616939
90,805.3724249132044
91,818.8570117342198
92,812.3617407993545
93,735.1426370713144
94,720.3289298028133
95,732.4052438726167
96,821.297010685445
97,887.210991697495
98,890.0749657664503
99,891.7072198386066
100,889.0524687094861
101,872.9378428590838
102,850.7678041678093
103,792.7814987951452
104,863.6745031251718
105,913.6729188108752
106,943.5333422523241
107,894.2014488644302
108,873.1455350850556
109,956.521977532153
110,872.4081306614569
111,866.7299941953556
112,916.8138430017269
113,940.482178218632
114,911.6416702565979
115,959.6254711802679
116,980.1310417500008
117,944.1779634771477
118,922.4851519034055
119,964.7383980153013
120,1001.9678504113645
121,990.391939972366
122,945.2546038392948
123,969.8920728439881
124,1016.9582713998082
125,1001.1037635102332
126,947.799808282711
127,948.2506904448187
128,976.9808161315109
129,1000.8709172500231
130,988.2950905584162
131,971.7315261660525
132,1020.4703968129231
133,1016.3923721092506
134,971.9208415532403
135,979.9909784472177
136,1014.4524386352109
137,1035.00850793777
138,1022.9384715153438
139,1055.914093793401
140,1080.7649913022174
141,1041.5537900707443
142,1040.1843028467256
143,1072.2715606940162
144,1062.034575134206
145,1000.2803592928345
146,973.3342332310131
147,1007.512168403092
148,1018.8428963568134
149,994.9772396054435
150,957.2046158253246
151,995.865034209732
152,1049.7517748787689
153,1032.5698634287132
154,969.0392460581546
155,994.5893891177984
156,1052.7323086266224
157,1041.2628685988861
158,979.910980183733
159,998.485387580301
160,1023.8883582746923
161,988.7967071661544
162,953.1777101682685
163,1012.1161635629819
164,1006.4672606504911
165,968.8497936660448
166,986.7316912098396
167,1015.3782350695981
168,983.898886962437
169,992.7189714576404
170,1020.607495498045
171,1011.9627756220848
172,988.2623252634371
173,1026.9464951652467
174,1012.9179918262279
175,994.5792188948426
176,1020.0028358246354
