t,RRI
0,731.0
1,775.116521961997
2,848.3368571723856
3,734.6923551012665
7,679.055107646422
8,810.7213217564848
9,764.6534576322489
10,801.7743871920613
11,775.7205696527477
12,804.3286793102212
13,824.4850006370727
14,801.7434179900146
15,730.1481049387536
16,739.5152584338194
17,784.9358140690867
18,752.6485996559982
19,791.3066948557814
20,828.1243184349432
21,843.4221616449158
22,733.1386791644641
25,701.9196558916793
26,800.4025999018817
27,821.4749807413099
28,790.3697389306255
29,844.450860891982
30,916.8656425084247
31,860.7307933656505
32,828.7314845553401
33,840.0013903758268
34,804.9021241998503
35,765.6713357409325
36,829.937575196542
37,839.8095707907785
38,773.2931168536836
39,794.6383219683462
40,806.8423946428175
41,799.9725778072308
42,843.6972650485991
43,868.1072190538065
44,829.545493542279
45,859.1698763438491
46,820.1933505140131
47,766.5799637222927
48,803.839772861704
49,806.0259519473618
50,798.893751131003
51,834.5823266299598
52,765.740965509204
53,789.1969610035179
54,824.3841064201135
55,753.2067565809687
56,722.5451813417792
57,738.0000033854209
58,716.7016723215753
59,697.9107521836223
60,694.9550362872642
61,696.3136796304509
62,701.9358609539985
67,793.5222186800904
68,782.7260012796527
69,750.6938875879002
70,779.6551977745809
71,756.8623766186906
72,695.8308908892328
75,619.2964806132007
76,676.0491199324999
77,649.5566465229563
80,851.1205794957172
81,708.7029516341357
82,661.125978505406
83,649.0441826036714
84,623.7235312337036
87,630.6671423178789
88,713.8828263925229
92,776.1117605976779
93,873.6370416450176
94,983.1633921355293
97,828.872879469766
98,806.4847015446187
99,752.1589504525582
100,783.624732277014
101,794.1069854172447
102,868.2610268833456
103,949.8245466959302
104,892.8247615302602
105,903.119606127642
106,845.1205491652695
107,868.1944752750406
108,842.1738699027848
109,852.5895718432121
110,846.6424197870701
111,888.3380130157637
112,889.3636288149395
113,880.2726648808945
114,843.4696829036703
115,901.380941904636
116,843.4479826833807
117,881.2403419049774
118,905.7033726299096
119,956.3760184079395
120,964.0438149542364
121,959.6868800589286
122,967.1357347148416
123,941.3782472945385
124,928.4686699180155
125,914.5439586579903
126,842.9010914684832
127,868.0577379570803
128,784.6250584771619
129,834.3746411544746
130,862.6357430331312
131,803.6940209710078
132,908.7872555953013
133,854.1059243377632
134,779.1605333238501
135,811.7682628375562
136,790.0807149494341
137,833.9732980975883
138,805.4719517673817
139,859.2255639349039
140,825.8069310373847
141,832.5828437588576
142,848.1418161398562
143,856.1389790749686
144,933.6638890306671
145,857.7037434408662
146,859.6719264678436
147,908.9739102898715
148,819.5884328917309
149,817.0001562565965
150,840.3407477256242
151,803.163676431108
152,862.8676347180553
153,900.9115921658316
154,849.1951046740351
155,902.1759886122948
156,865.3561904434861
157,877.3173584788431
158,858.5060331775416
159,812.9096798898777
160,898.9897496828568
161,904.6838917640436
162,860.0344824747714
163,825.9201032787455
164,765.1090313092305
165,857.1842235566858
166,827.0477040442377
167,837.3895297183205
168,889.6670106870259
169,834.2907784992951
170,848.7883612839926
171,814.3888347716614
172,788.9330232857917
173,791.3116855325488
174,794.0763718086794
175,831.9812373231762
176,828.6414409634966
177,919.0816769365391
178,951.5876252308784
179,974.332823565068
180,952.4962512305319
181,937.146951456192
182,840.6594149615238
183,823.6782264107513
184,776.3828466331686
185,793.8061396057834
186,830.4761371531363
187,833.4738006642777
188,878.1672580869467
189,884.5742604725511
190,859.1904459898016
191,771.6560423535876
