t,RRI
0,1005.0
1,976.549309036667
2,967.0013832906742
3,959.3765539123167
4,912.3695585265822
5,883.9537001608242
6,888.5116862822983
7,901.6076030161123
8,859.1672529162864
9,866.7919787035269
10,898.9006062281413
11,914.9734605034448
12,983.6632687032395
13,972.7740377720081
14,931.0250133601257
15,966.6558263743807
16,977.0123638189016
17,962.3111917074211
18,989.8961836367477
19,977.5281539534509
20,958.9671198323944
21,984.4233420999313
22,939.25974054767
23,918.946064518225
24,950.650091562985
25,922.1386378090579
26,880.7020489952431
27,882.6899278300499
28,887.4813335175382
29,811.3371316376941
30,820.916137331462
31,840.7130402817453
32,810.2331281762534
33,841.0270307030441
34,929.5318858357738
35,976.7241618111116
36,962.7609018325702
37,1006.4544092764941
38,1024.4867747501044
39,981.185400827714
40,1013.1516582791323
41,1004.1497398951398
42,947.6006657039786
43,980.5432988959722
44,959.9776863244942
45,918.126970010265
46,915.8829895608204
47,949.2655411429122
48,927.7776254547828
49,956.8965846996555
50,1029.2983609361456
51,1055.5039710737483
52,1032.7247632845194
53,1017.4843460573219
54,960.1552553866304
55,890.199950668142
56,819.3657782985593
57,795.4978640521139
58,787.9049714456507
59,830.3723829222339
60,842.5640022072196
61,860.258398079021
62,834.6566721068899
63,792.1787686856197
64,809.2306953109693
65,807.0258217158519
66,792.5336743836946
67,740.1343480834335
68,736.1556995615297
69,751.8001989204445
70,747.8426702181173
71,761.1395045450527
72,732.918820084916
73,753.787410754249
74,739.0545641267859
75,763.4951324427394
76,763.971307259594
77,789.701884701237
78,835.3723792055737
79,835.371575747545
80,872.7208908130639
81,874.9266446686411
82,846.1866881380203
83,845.9656168533774
84,829.871188792415
85,822.3700223969419
86,841.8584446015337
87,887.1746306279475
88,879.6803011925136
89,908.027639010414
90,932.1306206357615
91,947.8431184351984
92,915.4975994852103
93,914.2722871851711
94,914.2154006766347
95,895.1753483527206
96,914.8925039423589
97,932.7147842297352
98,932.6412942138547
99,939.1988278680343
100,908.6239991131063
101,822.6506815451819
102,879.1350927082611
103,948.7888966976565
104,951.8508937325854
105,911.8793299133793
106,952.6793572119859
107,939.0027207203462
108,936.65133320675
109,969.5335201103284
110,928.0115599206526
111,918.196035881331
112,928.8596286133635
113,905.0308489383915
114,938.5944082843146
115,956.3341884192198
116,930.1031880059003
117,946.4512900599334
118,922.8138739464447
119,934.5795369112102
120,950.350478303089
121,951.7089554443727
122,951.8253569011798
123,922.6680019028619
124,939.1557684637509
125,881.4890286859122
126,903.9422336515239
127,933.8487206141772
128,892.0069728659678
129,946.7860798437013
130,965.6124016636268
131,947.4980079977511
132,982.5059439406988
133,950.4546913275848
134,950.4602214810172
135,887.1341121447474
136,762.7747772070666
137,746.7700188428971
138,752.1865132561337
139,856.9629072652468
140,954.4543098777635
141,1017.9920991627696
142,1024.2255424986595
143,1027.7757531992747
144,1003.2675446375159
145,989.1902781492505
146,1017.3940761644978
147,952.7490619123565
148,884.5622058668667
149,911.6796891720434
150,992.1044355855597
151,1010.1550632723561
152,1057.6825639004612
153,1039.6714670540782
154,1014.2635392526179
155,1057.1557146283437
156,1047.4074470044309
157,1047.5232873647053
158,1025.0222456039596
159,1002.2838278207565
160,1040.547153807403
161,973.8381651035089
162,913.4163982875797
163,963.4094253100044
164,893.2023616052575
165,878.0805780324793
166,936.9999977153532
167,898.1632213172435
168,932.1438916900071
169,937.892043670184
170,927.1526629739857
171,1005.4983897564634
172,1011.0084294358766
173,1035.386945650629
