t,RRI
1,857.8318430598275
14,943.1184193949133
31,949.3850169974886
32,746.8243644490543
33,708.1162167821274
34,773.8390720949237
35,813.9293659982052
36,789.7407504078435
37,756.7658126424027
38,861.4906348305124
39,733.1368723700624
40,798.0995355249478
41,837.5546714988122
42,870.063535564461
43,774.131969644699
44,798.0797137207146
45,842.915174830167
46,863.0517626522364
47,797.598683001888
48,816.8268520420464
49,835.9948425039338
50,844.1539845474705
51,929.8820567863054
52,959.2329709443285
53,926.7234359764971
54,892.3216987888873
55,849.9915701994096
56,792.8418301757082
57,845.0412273359153
58,880.6663439750707
59,898.2416706348109
60,819.9934866816056
61,834.2785390998927
62,852.9788619778283
63,797.0108057674961
64,828.4119184404477
65,795.304238833705
66,830.0406525929499
67,880.5889461755626
68,813.7102438146585
69,719.839211723331
70,717.7379158134562
71,655.8676960260921
72,704.3114526875519
73,799.3222888621569
74,882.759081613693
75,828.4825027706429
76,827.4598645900851
77,813.6856698930968
78,758.2045623908058
79,802.9429097162891
80,867.0525262698854
81,924.928768342488
82,840.8917536736122
83,788.2629514405364
84,805.4360321025868
85,808.2172804000546
86,835.637972911924
87,872.7101600931497
88,831.6438927884655
89,842.1160711600062
90,847.0576620391302
91,781.7923747330545
92,820.024081948105
93,867.0731987118121
94,888.4905261936659
95,839.0434374629154
96,858.2815423674231
97,896.0560566500152
98,846.1015247602622
99,890.4447184569004
100,938.4523696432682
101,911.3965827727111
102,833.3631585573188
103,839.9922892858875
104,883.7886085340374
105,891.2935782702745
106,845.7074031429005
107,820.3711257251732
108,857.2785176128236
109,810.7412526573589
110,772.3228139243154
111,830.7778399247849
112,821.2126610375399
113,813.7560920707615
114,758.5797858858263
115,768.6673794230558
116,821.3247857323423
117,824.4540378678894
118,792.7149967454095
119,767.8442400201907
120,692.797943630453
121,716.0919116082181
122,772.0891654088526
123,816.3103020350843
124,779.8408321053568
125,800.5698277262093
126,850.950489797556
127,873.6402776036625
128,777.6308287993065
129,776.3952913180362
130,814.2708776132561
131,818.3169509213681
132,743.2408053883528
133,829.7308036281596
134,888.7584542617684
135,839.4625866045774
136,806.0478566584056
137,866.9455329804682
138,910.3284389750851
139,887.1712853434993
140,820.2309708349279
141,852.1357503480133
142,859.4152804575275
143,812.9999734639849
144,797.1199597927733
145,842.6244339505024
146,844.3905512467243
147,772.1608049742072
148,826.4300891288759
149,856.0286591667422
150,901.0958756293744
151,840.7606075099886
152,810.7846585244863
153,834.5484782818518
154,844.6622617693803
155,790.3450935497328
156,799.2845067241843
157,848.0357465412679
158,875.5043356220505
159,811.6954462695013
160,819.1059408605423
161,846.0686469758259
162,792.5785417562452
163,774.4531147007834
164,842.8068099415833
165,902.9566062819556
166,881.9313367007711
167,852.5933184121076
168,880.2151769831318
169,888.460786501206
170,810.3537305119584
171,837.2559153137411
172,888.5408187050614
173,834.701709621836
174,801.0839615927493
175,862.8148980188588
176,875.0970548076057
177,887.911086601483
178,921.4601551646033
179,917.0245571086159
180,809.8992987785819
181,812.6160604249577
182,816.4389816633145
183,757.01083712711
184,831.6789567622027
185,865.511792185589
186,861.2437745303342
187,856.9411373083003
188,905.6341936166768
189,865.6615579673869
190,781.4024995788094
191,820.8852878344127
192,842.3564503177394
193,799.7617085998307
194,806.9677118182823
195,836.7953738351769
196,821.1404520835291
197,876.4899857421691
198,873.6177760748968
199,731.1361990692363
200,741.3323516095805
201,833.1868166841738
202,909.6968897704509
203,849.8439285523943
204,873.3450887715924
205,906.9038000770856
206,913.118066482551
207,823.1495101471359
208,821.3201971290422
209,841.9034586474407
210,842.9653107918145
211,822.3999735170294
212,870.4800681209266
213,923.0621981579478
214,924.3524482520062
215,936.2038947571381
216,874.6904524511142
217,825.9144185954159
218,888.0639241364908
219,949.8861147643927
220,928.3117872244192
221,944.0881065909323
222,891.4331107739239
223,799.2115916592015
224,836.0140078659307
225,891.5303477084557
226,802.2687607266512
227,844.1622659186103
228,878.0937702082061
229,864.6723824659027
230,772.638604232709
231,802.212889880203
