,Unnamed: 0,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
0,4,102.75,101.5,101.5,1.4226700171340718,1.4075393183670584,0.01513069876701345,1.25,13.75
