,PeakTime,BottomTime,PeakStartTime,PeakValue,PeakStartValue,Amplitude,RiseTime,HalfRecoveryTime
4,45.0,41.0,41.0,0.826618435405785,0.7261729199351236,0.10044551547066138,4.0,4.5
5,122.0,119.5,119.5,0.7660927045264413,0.7337756450685635,0.03231705945787777,2.5,5.5
6,169.25,166.75,166.75,0.7602393518789301,0.7083296156646997,0.05190973621423045,2.5,3.0
7,226.25,223.5,223.5,0.8299302889721643,0.6946707928854654,0.13525949608669885,2.75,5.5
8,227.0,226.75,223.5,0.8212988052614334,0.6946707928854654,0.126628012375968,3.5,0.0
9,236.75,234.0,234.0,0.8159053351719113,0.7598809850901934,0.05602435008171791,2.75,3.5
10,237.5,237.25,234.0,0.8144366195255855,0.7598809850901934,0.05455563443539213,3.5,2.75
11,243.0,242.25,242.25,0.7863757915067902,0.7742927219953802,0.012083069511409916,0.75,2.75
