,t,pNN50,RMSSD,CVRR,SDNN,HR,LPS,CSI,CVI,SCL,EDA,correct,error,PE,NPE,PEm,NPEm,DMS
32,62,0.06666666666666667,31.003803540136154,0.039492703395491505,27.019594075202676,81.51224678970375,1207.7212388512432,2.6571854792914653,2.584816831127907,1.5365272393069465,1.4990340414082963,0.7483536190640863,0.2516463809359135,0.08386425283975123,0.7483536190640863,0.7483536190640863,0.7483536190640863,0.7483536190640863
33,63,0.1,32.532874544408955,0.039688998532139905,29.00620078647249,77.4012404329914,1329.8197523990261,2.5507033203327913,2.6266429067365427,1.5343629949710198,1.4969948748021462,0.7485588341419853,0.2514411658580147,0.08410221582315125,0.7485588341419853,0.7485588341419853,0.7485588341419853,0.7485588341419853
34,64,0.1,33.09262123525217,0.04038438846806286,29.01250861622172,81.2066617638879,1398.97977890261,2.6537779874748453,2.6486615644749762,1.5323421192957405,1.4996828148103367,0.7519055343547467,0.24809446564525334,0.08150543351536244,0.7519055343547467,0.7519055343547467,0.7519055343547467,0.7519055343547467
35,65,0.1,33.36044916763479,0.040336077091558294,30.637582515258995,78.7003909991625,1450.6202678850698,2.730962037016873,2.6644038683822027,1.530378293505067,1.4952281288400775,0.751009792971883,0.24899020702811667,0.08211304154986068,0.751009792971883,0.751009792971883,0.751009792971883,0.751009792971883
36,66,0.1,33.60095799751443,0.04053535744540432,30.623809142238922,79.37564618147773,1445.6491830641412,2.8169025481999284,2.662913042432903,1.528359696239336,1.4906014413146167,0.7439100155715705,0.2560899844284294,0.09127310598092253,0.7439100155715705,0.7439100155715705,0.7439100155715705,0.7439100155715705
37,67,0.1,32.900677464479934,0.03919765299363713,30.31781454060737,78.13513780704133,1489.2740277762468,2.7947411916664104,2.675824742990602,1.5261105565706692,1.4894696147792148,0.7538457210728101,0.2461542789271901,0.07825324665371786,0.7538457210728101,0.7538457210728101,0.7538457210728101,0.7538457210728101
38,68,0.06666666666666667,31.203800787873423,0.039562838854156374,30.50821713132507,74.50261881902006,1412.6313830587715,2.869237379333753,2.6528789776266866,1.523907223127592,1.4844614811646104,0.7988542176995127,0.20114578230048735,0.026261901031213047,0.7988542176995127,0.7988542176995127,0.7988542176995127,0.7988542176995127
39,69,0.06666666666666667,31.38482055721726,0.03634838678365944,28.44872644996356,77.97089363164106,1329.925774375586,2.675559385751944,2.6266775301687026,1.5217470180561352,1.4815801050912498,0.8566700801015081,0.14332991989849195,-0.007876295049459813,0.8566700801015081,0.8566700801015081,0.8566700801015081,0.8566700801015081
40,70,0.06666666666666667,30.78630682868838,0.035840233647612386,27.971259598517523,76.182034284761,1296.6988082743162,2.7350093816077505,2.615689239014615,1.5195816151333637,1.4830364636795699,0.9049401344760877,0.09505986552391232,-0.003378734498621529,0.9049401344760877,0.9049401344760877,0.9049401344760877,0.9049401344760877
41,71,0.06666666666666667,30.59684674421959,0.035811841733743854,27.82560915639552,74.28816857591218,1301.363292356688,2.728696458827699,2.6172486797023433,1.5174677021457703,1.476687453694304,0.9297458785773183,0.07025412142268178,0.0021677365306397014,0.9297458785773183,0.9297458785773183,0.9297458785773183,0.9297458785773183
42,72,0.06666666666666667,30.762100893569674,0.035722316401038,28.09255118470948,80.06537069647234,1285.4237088015639,2.7559164425520204,2.61189643323246,1.5151897552431632,1.4797374608141265,0.921719568585328,0.07828043141467224,-0.00011470082438870035,0.921719568585328,0.921719568585328,0.921719568585328,0.921719568585328
43,73,0.1,31.63942705017883,0.03585187877686706,28.550932615685493,81.01588184412778,1343.3154033547908,2.641835270189745,2.631028121995768,1.5129043495659953,1.4763150723933087,0.8842064578177942,0.11579354218220571,-0.0006322191788908553,0.8842064578177942,0.8842064578177942,0.8842064578177942,0.8842064578177942
44,74,0.1,31.53395744578061,0.03633054101613806,29.31680075543906,83.88436906843864,1410.6048568336819,2.715382504384006,2.652255502130227,1.5105570759577622,1.4732343804286216,0.8548811085081723,0.14511889149182766,8.2120569758124e-05,0.8548811085081723,0.8548811085081723,0.8548811085081723,0.8548811085081723
45,75,0.1,31.88257618002868,0.03754423989777367,31.689821238406587,83.56546278265726,1469.6031017307819,3.038146015614402,2.670050187222522,1.5082564139766272,1.4684577667716063,0.8562130756209094,0.14378692437909082,0.0001525926494824729,0.8562130756209094,0.8562130756209094,0.8562130756209094,0.8562130756209094
46,76,0.1,30.811162792728556,0.040577032336457534,33.60097432269531,87.99110249301495,1606.3956358002768,3.2476547348801525,2.7087026428962693,1.5058375080555118,1.4665960532973918,0.8539598502178428,0.14604014978215732,-3.131934608570862e-05,0.8539598502178428,0.8539598502178428,0.8539598502178428,0.8539598502178428
47,77,0.1,31.259977811488888,0.041715466018681896,36.99404399408236,88.24281804378995,1778.0538992241286,3.5541134720625047,2.7527950491711195,1.5034251717494025,1.4663774209713782,0.8242818518724421,0.17571814812755815,-3.1028575866188605e-05,0.8242818518724421,0.8242818518724421,0.8242818518724421,0.8242818518724421
48,78,0.1,31.238807595920875,0.047367385746688646,40.724969115816045,88.90512893723562,2053.314031101672,4.019744789555141,2.8153055021733078,1.5011633006447396,1.4613721766004475,0.7804481134357286,0.2195518865642713,1.1749302561167342e-05,0.7804481134357286,0.7804481134357286,0.7804481134357286,0.7804481134357286
49,79,0.1,31.24310757969582,0.052766043384993876,44.41532055542379,90.84378870424571,2285.6890194298194,4.49133595549286,2.8618672692300344,1.4986917431332172,1.4598306421719518,0.7420481783364884,0.25795182166351144,5.685540000480111e-06,0.7420481783364884,0.7420481783364884,0.7420481783364884,0.7420481783364884
