,t,filtered_eda
0,0.0,0.8269151153408513
1,0.25,0.8275552711857033
2,0.5,0.8238737393044536
3,0.75,0.8206869265131214
4,1.0,0.8220222285141188
5,1.25,0.8240050401611988
6,1.5,0.8224172289466214
7,1.75,0.8200535418016992
8,2.0,0.8205115176365616
9,2.25,0.8214248246175986
10,2.5,0.8200053763936052
11,2.75,0.8190171477117894
12,3.0,0.820702452952666
13,3.25,0.8210068478839947
14,3.5,0.817515232484765
15,3.75,0.8159568491097025
16,4.0,0.8197659773280135
17,4.25,0.8222919779285452
18,4.5,0.818788103909072
19,4.75,0.8151775783408534
20,5.0,0.8164406031057462
21,5.25,0.818586926660563
22,5.5,0.8185235217982256
23,5.75,0.818921365042877
24,6.0,0.8199060134745509
25,6.25,0.8182488342938459
26,6.5,0.81566637331998
27,6.75,0.8169643453928306
28,7.0,0.8207103859382495
29,7.25,0.8211309809220464
30,7.5,0.8178196839637043
31,7.75,0.8163984392987824
32,8.0,0.8194373401097257
33,8.25,0.8222085683886254
34,8.5,0.8207387319837031
35,8.75,0.8185888319176163
36,9.0,0.8196886780351773
37,9.25,0.8206253800282389
38,9.5,0.8179809708860798
39,9.75,0.8158837821308179
40,10.0,0.8173622644603572
41,10.25,0.8182324674713479
42,10.5,0.8168342606113811
43,10.75,0.8168734083258248
44,11.0,0.8174737273588161
45,11.25,0.814761959359492
46,11.5,0.811685794573901
47,11.75,0.8129953137134038
48,12.0,0.8159927476623451
49,12.25,0.816396862426575
50,12.5,0.8158875995813462
51,12.75,0.8173178538987461
52,13.0,0.819164727670995
53,13.25,0.8184389839114936
54,13.5,0.8160118733635386
55,13.75,0.8163242086954744
56,14.0,0.8201267053233542
57,14.25,0.8213901037903697
58,14.5,0.8166134836499156
59,14.75,0.8120072088243545
60,15.0,0.8136710911489439
61,15.25,0.8169245016230468
62,15.5,0.8159336070705024
63,15.75,0.8144000061961247
64,16.0,0.8156792386436497
65,16.25,0.8157928082586204
66,16.5,0.8140228445294125
67,16.75,0.8155249466042493
68,17.0,0.8193488488088925
69,17.25,0.8187291826857229
70,17.5,0.8149846087920664
71,17.75,0.816037548816278
72,18.0,0.8211056182680443
73,18.25,0.8217586873699283
74,18.5,0.8172688034630319
75,18.75,0.8149023125365795
76,19.0,0.8161785349068726
77,19.25,0.8158819506778857
78,19.5,0.8135644917599218
79,19.75,0.8139517529715684
80,20.0,0.8164310862198085
81,20.25,0.8157288675068718
82,20.5,0.813205181575372
83,20.75,0.8148462993846836
84,21.0,0.8183364693810538
85,21.25,0.8166595476264414
86,21.5,0.8124242983537645
87,21.75,0.8133271299308404
88,22.0,0.8172358745434529
89,22.25,0.8162836814156553
90,22.5,0.8117433821560868
91,22.75,0.8110783881577565
92,23.0,0.8140749150182419
93,23.25,0.8152936572914616
94,23.5,0.8149342874042033
95,23.75,0.8157555459692721
96,24.0,0.816425031771012
97,24.25,0.8154984845108942
98,24.5,0.8152297260829965
99,24.75,0.8175300805960731
100,25.0,0.8202340803280965
101,25.25,0.8196403878261553
102,25.5,0.8161832868473651
103,25.75,0.8146719466919271
104,26.0,0.8166433881624922
105,26.25,0.8182427032409664
106,26.5,0.8182015541782206
107,26.75,0.8193026143516093
108,27.0,0.8209779219467209
109,27.25,0.8194470547763408
110,27.5,0.815952528872446
111,27.75,0.8161843132298282
112,28.0,0.8194546232134221
113,28.25,0.8187166042026531
114,28.5,0.8145396450130321
115,28.75,0.8151973386383932
116,29.0,0.8196907787963036
117,29.25,0.8193830775485911
118,29.5,0.8159576332213588
119,29.75,0.816251023717655
120,30.0,0.8170877664020216
121,30.25,0.8141451440954027
122,30.5,0.812791195285057
123,30.75,0.8163978647530499
124,31.0,0.8177500419752655
125,31.25,0.8129906917602295
126,31.5,0.8105858632668719
127,31.75,0.8157677219721361
128,32.0,0.8200572196540843
129,32.25,0.8168369467905596
130,32.5,0.8132389659594604
131,32.75,0.8161401933505076
132,33.0,0.8196008820003449
133,33.25,0.8171305312581568
134,33.5,0.8139210242020805
135,33.75,0.8155272248414406
136,34.0,0.8169616710204035
137,34.25,0.8137817974793232
138,34.5,0.8115637134276884
139,34.75,0.8147740649074786
140,35.0,0.8175200465816242
141,35.25,0.8145134841648629
142,35.5,0.8114090583664021
143,35.75,0.8144199679984078
144,36.0,0.8186690676722264
145,36.25,0.8176061182338938
146,36.5,0.8144110750644005
147,36.75,0.8139015116110867
148,37.0,0.8141998405296068
149,37.25,0.8135669815294354
150,37.5,0.8144358008685343
151,37.75,0.816827355881501
152,38.0,0.8167340935858096
153,38.25,0.8139688496439474
154,38.5,0.8139116244606165
155,38.75,0.8175595923437157
156,39.0,0.8185482902421757
157,39.25,0.8140912559843696
158,39.5,0.8095439204648368
159,39.75,0.8093898975978827
160,40.0,0.8117417552096259
161,40.25,0.8137792940947778
162,40.5,0.8157906914545042
163,40.75,0.8174180508902104
164,41.0,0.816148237483002
165,41.25,0.8122974481462265
166,41.5,0.8106215997442854
167,41.75,0.8135113609994333
168,42.0,0.8160643099190914
169,42.25,0.8136363069423189
170,42.5,0.8107593345750349
171,42.75,0.8134217875756271
172,43.0,0.8172669841008174
173,43.25,0.8153099743388135
174,43.5,0.8113432841373114
175,43.75,0.8136524407483885
176,44.0,0.8209575407328202
177,44.25,0.8235280375603878
178,44.5,0.817159545062165
179,44.75,0.8101252391747479
180,45.0,0.8102341222574362
181,45.25,0.813058296509002
182,45.5,0.8130734884060797
183,45.75,0.8133002705870279
184,46.0,0.8153144808183538
185,46.25,0.8149460345516948
186,46.5,0.81278989144509
187,46.75,0.8148373670654484
188,47.0,0.8198795908792051
189,47.25,0.8194149792851176
190,47.5,0.8131613536253821
191,47.75,0.8106353532267234
192,48.0,0.8137743648964824
193,48.25,0.8143176166162432
194,48.5,0.8108508160933311
195,48.75,0.810579797440025
196,49.0,0.8136834091153465
197,49.25,0.8136217386396287
198,49.5,0.8115106339426844
199,49.75,0.8136623222159248
200,50.0,0.8178038213830596
201,50.25,0.8163768384853388
202,50.5,0.8108265466622666
203,50.75,0.809513020172753
204,51.0,0.8126623734524593
205,51.25,0.8130323440608065
206,51.5,0.8106022881267563
207,51.75,0.8116589177827742
208,52.0,0.8155261453454873
209,52.25,0.8159189741540811
210,52.5,0.8127931083132591
211,52.75,0.8120796758110275
212,53.0,0.8143179064235799
213,53.25,0.8139358632173064
214,53.5,0.8111358240693831
215,53.75,0.8114173186147285
216,54.0,0.8132690924391422
217,54.25,0.8112854004303799
218,54.5,0.8081713612003864
219,54.75,0.8098861340119665
220,55.0,0.8142589334265183
221,55.25,0.8150422818553787
222,55.5,0.812513495607285
223,55.75,0.8123954380233301
224,56.0,0.8157834778544815
225,56.25,0.8168294239938207
226,56.5,0.8134031235476245
227,56.75,0.8116644071102266
228,57.0,0.813984303949934
229,57.25,0.814553941177488
230,57.5,0.8127341551960346
231,57.75,0.8145676363252053
232,58.0,0.8188387559492405
233,58.25,0.8191342460295301
234,58.5,0.8166656245627253
235,58.75,0.816511618195635
236,59.0,0.8179048264838289
237,59.25,0.8174444297573445
238,59.5,0.8160228229222976
239,59.75,0.8165260013823026
240,60.0,0.8175517168591397
241,60.25,0.8158377376723109
242,60.5,0.8134405615934888
243,60.75,0.8149718704104892
244,61.0,0.8185980977276953
245,61.25,0.8175882827333965
246,61.5,0.8121775199355252
247,61.75,0.8112435243781848
248,62.0,0.8171750188198181
249,62.25,0.8201231414506908
250,62.5,0.8149760637752435
251,62.75,0.8108604436767217
252,63.0,0.8147374935394239
253,63.25,0.8188038955460074
254,63.5,0.8150109451380735
255,63.75,0.8099580273596554
256,64.0,0.8124827110569778
257,64.25,0.8174188732363264
258,64.5,0.815760541882792
259,64.75,0.8114270188365083
260,65.0,0.8132162983034533
261,65.25,0.8179189879559832
262,65.5,0.8166752026723456
263,65.75,0.8118404824858502
264,66.0,0.8123931788818519
265,66.25,0.817764558745731
