,t,filtered_eda
0,0.0,0.8576505009804913
1,0.25,0.8577879923658727
2,0.5,0.8559645534961984
3,0.75,0.857582564152867
4,1.0,0.8589792582193748
5,1.25,0.8549695880795787
6,1.5,0.8495856243333053
7,1.75,0.8487878033510889
8,2.0,0.850158457019886
9,2.25,0.8497371145236894
10,2.5,0.8495746990834079
11,2.75,0.8509007142554565
12,3.0,0.8507918131424325
13,3.25,0.8495695249982459
14,3.5,0.8511362930450653
15,3.75,0.8550167560480555
16,4.0,0.8563984271688339
17,4.25,0.8535348094818772
18,4.5,0.8499335027221873
19,4.75,0.8496366688518913
20,5.0,0.851637907658167
21,5.25,0.8513090065552424
22,5.5,0.8488212432253928
23,5.75,0.848775381821265
24,6.0,0.8502395392229002
25,6.25,0.8485953782245123
26,6.5,0.845912166780308
27,6.75,0.8472946083583038
28,7.0,0.8502659437308526
29,7.25,0.8490760055747404
30,7.5,0.8461932195253752
31,7.75,0.8478170758347029
32,8.0,0.8511012617179268
33,8.25,0.8493271093654459
34,8.5,0.8456483830084763
35,8.75,0.8469521796192531
36,9.0,0.8501816787145252
37,9.25,0.8492516595014052
38,9.5,0.8474788146777911
39,9.75,0.8498899274441616
40,10.0,0.8522540016711693
41,10.25,0.8496284319989635
42,10.5,0.84647041943829
43,10.75,0.8482696100724185
44,11.0,0.8516944094771155
45,11.25,0.850430470695615
46,11.5,0.8458660519257467
47,11.75,0.8455515404606444
48,12.0,0.8504170411640848
49,12.25,0.8523105693728917
50,12.5,0.8486710933529655
51,12.75,0.8471507762854014
52,13.0,0.8508086136941853
53,13.25,0.8533574978170972
54,13.5,0.8519199259765077
55,13.75,0.8504578181598231
56,14.0,0.8501497662250878
57,14.25,0.8483628601393155
58,14.5,0.8464730703400689
59,14.75,0.8481602009658218
60,15.0,0.8508630600102283
61,15.25,0.8490820952563239
62,15.5,0.8451072682101669
63,15.75,0.8457353433301963
64,16.0,0.849455541217569
65,16.25,0.8490216007124174
66,16.5,0.8451952705991607
67,16.75,0.8448263046912476
68,17.0,0.8477869064085098
69,17.25,0.848450627565774
70,17.5,0.8470590905064346
71,17.75,0.8482154756074372
72,18.0,0.8506912030747515
73,18.25,0.849718860069478
74,18.5,0.8478900410464751
75,18.75,0.8516215271740566
76,19.0,0.8577162524711877
77,19.25,0.8570980548564767
78,19.5,0.8511065357054266
79,19.75,0.8500722883382601
80,20.0,0.8554222884647936
81,20.25,0.8571944134191078
82,20.5,0.8519743877079763
83,20.75,0.848609116360673
84,21.0,0.8518205442480853
85,21.25,0.8548684509899591
86,21.5,0.8526515166535695
87,21.75,0.8498933705680987
88,22.0,0.851795149510994
89,22.25,0.8547933113053551
90,22.5,0.8534417224143293
91,22.75,0.850884374765196
92,23.0,0.8527845958669805
93,23.25,0.8557259033202121
94,23.5,0.8539887691078563
95,23.75,0.8517269864490532
96,24.0,0.8540069628957122
97,24.25,0.8556139484346952
98,24.5,0.8525748885938451
99,24.75,0.8510062350650844
100,25.0,0.8541573027437224
101,25.25,0.8552644079769579
102,25.5,0.8508669103218222
103,25.75,0.8484263736031409
104,26.0,0.8526600175025121
105,26.25,0.8554973204501376
106,26.5,0.8504220573073265
107,26.75,0.8460546109047415
108,27.0,0.8509956073901592
109,27.25,0.8564455363660453
110,27.5,0.8521776573815634
111,27.75,0.8466683766682325
112,28.0,0.8509231297363085
113,28.25,0.8575597915224633
114,28.5,0.8557791837879183
115,28.75,0.8513410803111243
116,29.0,0.8534498143218238
117,29.25,0.8563649821209569
118,29.5,0.8519486091443
119,29.75,0.8470341641065008
120,30.0,0.8500525554314408
121,30.25,0.8541533578423256
122,30.5,0.8510666091317015
123,30.75,0.8472542529957376
124,31.0,0.8507326333912575
125,31.25,0.855557518811457
126,31.5,0.853458478129684
127,31.75,0.8491263605391816
128,32.0,0.8501947185307777
129,32.25,0.8527376847764986
130,32.5,0.8505540548177501
131,32.75,0.8479667262071795
132,33.0,0.8505757292978176
133,33.25,0.853764253127938
134,33.5,0.8514891212143547
135,33.75,0.8477869060644455
136,34.0,0.8490826637071741
137,34.25,0.8521973449103443
138,34.5,0.8510298589732658
139,34.75,0.8485866591433148
140,35.0,0.8506069987839995
141,35.25,0.8534693490384425
142,35.5,0.8512397290144887
143,35.75,0.8484802221507934
144,36.0,0.8515389573322097
145,36.25,0.8548187993389386
146,36.5,0.8515848957094545
147,36.75,0.8480376590835528
148,37.0,0.8509984828707846
149,37.25,0.8542129224894118
150,37.5,0.8510290174635904
151,37.75,0.8478370574683494
152,38.0,0.8516506659200945
153,38.25,0.8560644510547852
154,38.5,0.8534881069397325
155,38.75,0.8496524578246668
156,39.0,0.8515456420010895
157,39.25,0.854270741845313
158,39.5,0.8526739377343389
159,39.75,0.8513644761865753
160,40.0,0.853488123999921
161,40.25,0.8537594236383539
162,40.5,0.8499995017398317
