answer,choicedCardRule,sortingRule,RT 
1,2,0,2153.9006 
0,0,0,1221.794 
0,0,0,988.3863 
0,0,0,789.6646 
0,0,0,1173.9109 
0,0,0,805.2532 
0,0,0,789.588 
1,0,2,1181.4901 
0,2,2,1092.9401 
0,2,2,1005.1265 
0,2,2,853.088 
0,2,2,1037.96 
0,2,2,965.1899 
0,2,2,869.6705 
1,2,1,941.4701 
1,0,1,1349.0159 
0,1,1,829.3819 
0,1,1,917.0575 
0,1,1,1181.0195 
0,1,1,813.3297 
0,1,1,653.1151 
0,1,1,1053.6981 
1,1,0,1373.7345 
1,2,0,1868.8291 
0,0,0,2189.7768 
0,0,0,1381.2836 
0,0,0,805.8532 
0,0,0,989.5081 
0,0,0,1541.7372 
0,0,0,1069.0899 
1,0,1,829.7028 
0,1,1,1581.5322 
0,1,1,1299.9288 
0,1,1,846.1472 
0,1,1,1381.4216 
0,1,1,1005.8653 
0,1,1,1446.0911 
1,1,2,813.0864 
1,0,2,845.1183 
0,2,2,765.5988 
0,2,2,1204.9811 
0,2,2,805.3236 
0,2,2,901.4525 
1,1,2,829.7924 
0,2,2,797.0821 
0,2,2,1212.8943 
0,2,2,1397.8605 
0,2,2,1374.5936 
0,2,2,942.1653 
0,2,2,1076.7492 
1,2,1,829.2946 
0,1,1,1485.4132 
0,1,1,1069.3454 
0,1,1,997.6934 
0,1,1,780.9712 
0,1,1,981.5916 
0,1,1,941.4034 
1,1,2,821.9437 
1,1,2,1148.8526 
1,1,2,1317.8922 
1,0,2,1086.0163 
0,2,2,1812.9274 
0,2,2,956.6232 
0,2,2,637.8586 
0,2,2,861.9569 
0,2,2,925.3692 
0,2,2,781.7708 
1,2,1,685.6333 
0,1,1,1324.7826 
0,1,1,1837.0396 
0,1,1,1157.2685 
0,1,1,645.9759 
0,1,1,981.4115 
0,1,1,1117.3293 
1,1,2,1094.2179 
1,0,2,1028.3165 
0,2,2,846.3722 
0,2,2,860.677 
0,2,2,1677.7429 
0,2,2,1301.5214 
0,2,2,821.3622 
0,2,2,1486.0028 
1,2,0,1061.4528 
0,0,0,1229.0451 
0,0,0,1733.4684 
0,0,0,1037.6741 
0,0,0,645.5206 
0,0,0,813.841 
0,0,0,1012.9398 
1,0,1,964.6646 
1,2,1,1277.306 
0,1,1,1165.2719 
0,1,1,732.8876 
0,1,1,1021.8128 
0,1,1,1045.7876 
0,1,1,1333.5658 
